_id,Director,Country,Response,imdbVotes,Poster,imdbID,Writer,Language,Genre,Actors,Released,Metascore,Rated,Box_office,Runtime,Awards,imdbRating,Title,Type
5706121771a06517740f8b4a,Ben Stiller,"Germany, USA",True,"193,289",http://ia.media-imdb.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_SX300.jpg,tt0196229,"Drake Sather (character Derek Zoolander, Ben Stiller (character Derek Zoolander, Drake Sather (story, Ben Stiller (story, Drake Sather (screenplay, Ben Stiller (screenplay, John Hamburg (screenplay)",English,Comedy,"Ben Stiller, Owen Wilson, Christine Taylor, Will Ferrell",28 Sep 2001,61,PG-13,"381,063",90 min,1 win & 9 nominations.,6.6,Zoolander,movie
5706121771a06517740f8b4b,James Wong,USA,True,"76,298",http://ia.media-imdb.com/images/M/MV5BNTgxNTkzOTU2NF5BMl5BanBnXkFtZTYwMjcwNjQ5._V1_SX300.jpg,tt0267804,"Glen Morgan, James Wong",English,"Action, Sci-Fi, Thriller","Jet Li, Carla Gugino, Delroy Lindo, Jason Statham",02 Nov 2001,25,PG-13,,87 min,4 nominations.,5.9,The One,movie
5706121771a06517740f8b4c,Barry Levinson,USA,True,"56,086",http://ia.media-imdb.com/images/M/MV5BMTkyMzA3OTI3NV5BMl5BanBnXkFtZTYwMjU0ODM3._V1_SX300.jpg,tt0219965,Harley Peyton,English,"Comedy, Crime, Drama","Bruce Willis, Billy Bob Thornton, Cate Blanchett, Troy Garity",12 Oct 2001,60,PG-13,"41,523,271",123 min,Nominated for 2 Golden Globes. Another 4 wins & 5 nominations.,6.6,Bandits,movie
5706121771a06517740f8b4d,Robert Altman,"UK, USA, Italy",True,"64,074",http://ia.media-imdb.com/images/M/MV5BMTYwNDA3NDY2M15BMl5BanBnXkFtZTYwMDE4NTQ5._V1_SX300.jpg,tt0280707,"Julian Fellowes, Robert Altman (based upon an idea by, Bob Balaban (based upon an idea by)",English,"Drama, Mystery","Maggie Smith, Michael Gambon, Kristin Scott Thomas, Camilla Rutherford",18 Jan 2002,90,R,"178,641",131 min,Won 1 Oscar. Another 31 wins & 73 nominations.,7.3,Gosford Park,movie
5706121771a06517740f8b4e,David Mirkin,USA,True,"43,556",http://ia.media-imdb.com/images/M/MV5BMTQ2NjE3NjQzOF5BMl5BanBnXkFtZTcwMDIwOTA0NA@@._V1_SX300.jpg,tt0125022,"Robert Dunn, Paul Guay, Stephen Mazur","English, Russian","Comedy, Crime, Romance","Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee",23 Mar 2001,47,PG-13,"706,240",123 min,4 nominations.,6.2,Heartbreakers,movie
5706121771a06517740f8b4f,Jessie Nelson,USA,True,"119,214",http://ia.media-imdb.com/images/M/MV5BMTg4Nzg0MDg4N15BMl5BanBnXkFtZTYwNTAxMzU5._V1_SX300.jpg,tt0277027,"Kristine Johnson, Jessie Nelson",English,Drama,"Sean Penn, Michelle Pfeiffer, Dakota Fanning, Dianne Wiest",25 Jan 2002,28,PG-13,,132 min,Nominated for 1 Oscar. Another 8 wins & 10 nominations.,7.6,I Am Sam,movie
5706121771a06517740f8b50,Christoph Clark,Hungary,True,N/A,N/A,tt0806724,Christoph Clark,English,Adult,"Liza Pirelli, Mallory, Dora, Mimi",18 Jul 2001,N/A,X,,N/A,N/A,N/A,Euro Angels Hardball 13: The Hole Story,movie
5706121771a06517740f8b51,Ivan Reitman,USA,True,"100,561",http://ia.media-imdb.com/images/M/MV5BMTU3NzcyNjI1N15BMl5BanBnXkFtZTcwOTc0ODMyMQ@@._V1_SX300.jpg,tt0251075,"Don Jakoby (story, David Diamond (screenplay, David Weissman (screenplay, Don Jakoby (screenplay)",English,"Comedy, Sci-Fi","David Duchovny, Julianne Moore, Orlando Jones, Seann William Scott",08 Jun 2001,40,PG-13,"38,311,134",101 min,1 nomination.,6.0,Evolution,movie
5706121771a06517740f8b52,Joel Gallen,USA,True,"78,416",http://ia.media-imdb.com/images/M/MV5BODYyNTQyNzAzNF5BMl5BanBnXkFtZTgwNTA4ODYxMTE@._V1_SX300.jpg,tt0277371,"Mike Bender, Adam Jay Epstein, Andrew Jacobson, Phil Beauman, Buddy Johnson",English,Comedy,"Chyler Leigh, Chris Evans, Jaime Pressly, Eric Christian Olsen",14 Dec 2001,32,R,,89 min,5 nominations.,5.7,Not Another Teen Movie,movie
5706121771a06517740f8b53,Victor Salva,"Germany, USA",True,"83,602",http://ia.media-imdb.com/images/M/MV5BNjkwMjcxNDc0MV5BMl5BanBnXkFtZTYwOTYxMzQ3._V1_SX300.jpg,tt0263488,Victor Salva,English,Horror,"Gina Philips, Justin Long, Jonathan Breck, Patricia Belcher",31 Aug 2001,49,R,"513,292",90 min,3 wins & 6 nominations.,6.1,Jeepers Creepers,movie
5706121771a06517740f8b54,Chris Nahon,France,True,"52,234",http://ia.media-imdb.com/images/M/MV5BMTkzMjM4ODUyM15BMl5BanBnXkFtZTYwMzMxMzg5._V1_SX300.jpg,tt0271027,"Jet Li (story, Luc Besson (screenplay, Robert Mark Kamen (screenplay)","English, French, Mandarin","Action, Crime, Drama","Jet Li, Bridget Fonda, Tchéky Karyo, Max Ryan",06 Jul 2001,58,R,,98 min,N/A,6.6,Kiss of the Dragon,movie
5706121771a06517740f8b55,Chuck Sheetz,USA,True,"6,464",http://ia.media-imdb.com/images/M/MV5BMTU0NDk0MDQ3NV5BMl5BanBnXkFtZTYwMTk1MTE5._V1_SX300.jpg,tt0265632,"Paul Germain (television series Recess, Joe Ansolabehere (television series Recess, Paul Germain (story, Joe Ansolabehere (story, Jonathan Greenberg (story, Jonathan Greenberg (screenplay)",English,"Animation, Family, Comedy","Rickey D'Shon Collins, Jason Davis, Ashley Johnson, Andrew Lawrence",16 Feb 2001,43,G,,82 min,N/A,6.5,Recess: School's Out,movie
5706121771a06517740f8b56,Todd Field,USA,True,"31,919",http://ia.media-imdb.com/images/M/MV5BMTIzMDc5ODM2MV5BMl5BanBnXkFtZTYwNDU2NTg4._V1_SX300.jpg,tt0247425,"Robert Festinger (screenplay, Todd Field (screenplay, Andre Dubus (story)","English, Serbo-Croatian","Crime, Drama","Tom Wilkinson, Sissy Spacek, Nick Stahl, Marisa Tomei",08 Feb 2002,86,R,"35,918,429",130 min,Nominated for 5 Oscars. Another 38 wins & 69 nominations.,7.5,In the Bedroom,movie
5706121771a06517740f8b57,Gil Junger,USA,True,"29,839",http://ia.media-imdb.com/images/M/MV5BMjE4MTIzMTAxM15BMl5BanBnXkFtZTcwOTAyMDMyMQ@@._V1_SX300.jpg,tt0265087,"Darryl Quarles, Peter Gaulke, Gerry Swallow",English,"Adventure, Comedy, Fantasy","Martin Lawrence, Marsha Thomason, Tom Wilkinson, Vincent Regan",21 Nov 2001,32,PG-13,"14,895",95 min,2 nominations.,4.8,Black Knight,movie
5706121771a06517740f8b58,John Whitesell,"USA, Australia",True,"7,253",http://ia.media-imdb.com/images/M/MV5BMTIwNjg4MTk1NF5BMl5BanBnXkFtZTYwMjE4Nzc5._V1_SX300.jpg,tt0250720,"George Gallo (screenplay, Gregory Poirier (screenplay, Dan Baron (screenplay, Chris Faber (screenplay, Andrew Deane (story, Michael Alexander Miller (story, George Gallo (story, Stuart Gibbs (adaptation, Craig Titley (adaptation)","English, American Sign Language","Action, Comedy, Crime","David Arquette, Michael Clarke Duncan, Leslie Bibb, Joe Viterelli",02 Mar 2001,24,PG,,94 min,1 nomination.,5.4,See Spot Run,movie
5706121771a06517740f8b59,Jean-Pierre Jeunet,"France, Germany",True,"515,697",http://ia.media-imdb.com/images/M/MV5BMTYzNjkxMTczOF5BMl5BanBnXkFtZTgwODg5NDc2MjE@._V1_SX300.jpg,tt0211915,"Guillaume Laurant (scenario, Jean-Pierre Jeunet (scenario, Guillaume Laurant (dialogue)","French, Russian","Comedy, Romance","Audrey Tautou, Mathieu Kassovitz, Rufus, Lorella Cravotta",08 Feb 2002,69,R,"33,201,661",122 min,Nominated for 5 Oscars. Another 56 wins & 60 nominations.,8.4,Amélie,movie
5706121771a06517740f8b5a,Renny Harlin,"USA, Canada, Australia",True,"33,919",http://ia.media-imdb.com/images/M/MV5BMjA5MDk4NzI0NF5BMl5BanBnXkFtZTYwNjU0Nzc5._V1_SX300.jpg,tt0132245,"Jan Skrentny (story, Neal Tabachnick (story, Sylvester Stallone (screenplay)","English, German, Spanish","Action, Drama, Sport","Sylvester Stallone, Burt Reynolds, Kip Pardue, Stacy Edwards",27 Apr 2001,29,PG-13,"640,223",116 min,1 win & 7 nominations.,4.5,Driven,movie
5706121771a06517740f8b5b,Sam Weisman,USA,True,"12,103",http://ia.media-imdb.com/images/M/MV5BMTgyNTY4MzgzOF5BMl5BanBnXkFtZTcwMDQ1Nzg0NQ@@._V1_SX300.jpg,tt0161083,"Donald E. Westlake (novel, Matthew Chapman (screenplay)","English, American Sign Language","Comedy, Crime","Martin Lawrence, Danny DeVito, John Leguizamo, Glenne Headly",01 Jun 2001,37,PG-13,,94 min,N/A,5.5,What's the Worst That Could Happen?,movie
5706121771a06517740f8b5c,"Hironobu Sakaguchi, Motonori Sakakibara","USA, Japan",True,"70,971",http://ia.media-imdb.com/images/M/MV5BMTkwODY0MzY5M15BMl5BanBnXkFtZTYwOTY5Mjg5._V1_SX300.jpg,tt0173840,"Hironobu Sakaguchi (story, Al Reinert, Jeff Vintar, Jack Fletcher (additional dialogue, Ramin Mebdy (Farsi adaptation, B.L. Jurgens (story)",English,"Animation, Action, Adventure","Ming-Na Wen, Alec Baldwin, Ving Rhames, Steve Buscemi",11 Jul 2001,49,PG-13,"1,448,087",106 min,1 win & 9 nominations.,6.4,Final Fantasy: The Spirits Within,movie
5706121771a06517740f8b5d,"Albert Hughes, Allen Hughes",USA,True,"121,913",http://ia.media-imdb.com/images/M/MV5BMTM1MjkxNTQxMV5BMl5BanBnXkFtZTYwMDMxNDg2._V1_SX300.jpg,tt0120681,"Alan Moore (graphic novel, Eddie Campbell (graphic novel, Terry Hayes (screenplay, Rafael Yglesias (screenplay)",English,"Mystery, Thriller","Johnny Depp, Heather Graham, Ian Holm, Robbie Coltrane",19 Oct 2001,54,R,"1,812,396",122 min,9 nominations.,6.8,From Hell,movie
5706121771a06517740f8b5e,Marc Forster,USA,True,"70,538",http://ia.media-imdb.com/images/M/MV5BMTQ5Mzk4NjgwMF5BMl5BanBnXkFtZTYwMzgxNzY2._V1_SX300.jpg,tt0285742,"Milo Addica, Will Rokos",English,"Drama, Romance","Billy Bob Thornton, Halle Berry, Taylor Simpson, Gabrielle Witcher",01 Mar 2002,69,R,,111 min,Won 1 Oscar. Another 14 wins & 22 nominations.,7.1,Monster's Ball,movie
5706121771a06517740f8b5f,Jesse Dylan,USA,True,"41,309",http://ia.media-imdb.com/images/M/MV5BMTk2ODA2MDU3Ml5BMl5BanBnXkFtZTcwODY1NDcxMQ@@._V1_SX300.jpg,tt0278488,Dustin Lee Abraham,English,"Comedy, Fantasy","Method Man, Redman, Obba Babatundé, Mike Epps",21 Dec 2001,29,R,"31,155,435",93 min,N/A,6.2,How High,movie
5706121771a06517740f8b60,Penny Marshall,USA,True,"22,009",http://ia.media-imdb.com/images/M/MV5BMTQ5Nzg2NjQwNl5BMl5BanBnXkFtZTcwMzg4ODcxMQ@@._V1_SX300.jpg,tt0200027,"Beverly D'Onofrio (book, Morgan Ward (screenplay)",English,"Biography, Comedy, Drama","Drew Barrymore, Steve Zahn, Adam Garcia, Brittany Murphy",19 Oct 2001,43,PG-13,,132 min,2 wins & 2 nominations.,6.4,Riding in Cars with Boys,movie
5706121771a06517740f8b61,Kevin Smith,USA,True,"126,063",http://ia.media-imdb.com/images/M/MV5BMTIwNTMxMjA2Ml5BMl5BanBnXkFtZTcwNTIyNTEzMQ@@._V1_SX300.jpg,tt0261392,"Kevin Smith (characters, Kevin Smith",English,Comedy,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson",24 Aug 2001,51,R,"89,005",104 min,1 win & 2 nominations.,6.9,Jay and Silent Bob Strike Back,movie
5706121771a06517740f8b62,George Gallo,USA,True,"5,327",http://ia.media-imdb.com/images/M/MV5BMTkzMzEzODc2M15BMl5BanBnXkFtZTYwMTA5NTY2._V1_SX300.jpg,tt0238948,"Graham Greene (story, Guy Elmes, Denis Freeman, George Gallo (screenplay)","English, Spanish","Action, Comedy, Crime","Orlando Jones, Eddie Griffin, Gary Grubbs, Daniel Roebuck",12 Jan 2001,25,PG-13,"20,218",88 min,N/A,5.3,Double Take,movie
5706121771a06517740f8b63,John Singleton,USA,True,"9,265",http://ia.media-imdb.com/images/M/MV5BMjA0OTM5MjAyM15BMl5BanBnXkFtZTcwMjIwMDAyMQ@@._V1_SX300.jpg,tt0255819,John Singleton,English,"Comedy, Crime, Drama","Tyrese Gibson, Taraji P. Henson, Omar Gooding, Tamara LaSeon Bass",27 Jun 2001,55,R,,130 min,1 win & 14 nominations.,6.4,Baby Boy,movie
5706121771a06517740f8b64,Frank Darabont,"USA, Australia",True,"44,344",http://ia.media-imdb.com/images/M/MV5BOTI2NjkzMTkxM15BMl5BanBnXkFtZTYwMzM2MjA5._V1_SX300.jpg,tt0268995,Michael Sloane,English,"Drama, Romance","Jim Carrey, Bob Balaban, Jeffrey DeMunn, Hal Holbrook",21 Dec 2001,27,PG,"27,796,042",152 min,2 wins & 2 nominations.,6.9,The Majestic,movie
5706121771a06517740f8b65,Gary Hardwick,USA,True,"3,093",http://ia.media-imdb.com/images/M/MV5BMjA3OTM2NDM3NV5BMl5BanBnXkFtZTYwNjA3NjU3._V1_SX300.jpg,tt0250274,Gary Hardwick,"English, French","Comedy, Drama","Morris Chestnut, D.L. Hughley, Bill Bellamy, Shemar Moore",23 Mar 2001,50,R,,106 min,1 win & 8 nominations.,6.3,The Brothers,movie
5706121771a06517740f8b66,Tony Goldwyn,USA,True,"19,199",http://ia.media-imdb.com/images/M/MV5BMTIyNTM3MjQ3NF5BMl5BanBnXkFtZTcwMzU4ODEyMQ@@._V1_SX300.jpg,tt0244970,"Laura Zigman (novel, Elizabeth Chandler (screenplay)",English,"Comedy, Romance","Ashley Judd, Greg Kinnear, Hugh Jackman, Marisa Tomei",30 Mar 2001,32,PG-13,,97 min,N/A,6.1,Someone Like You...,movie
5706121771a06517740f8b67,Dennie Gordon,USA,True,"40,702",http://ia.media-imdb.com/images/M/MV5BMTE5NDgxNzU1MV5BMl5BanBnXkFtZTYwODQ4ODE3._V1_SX300.jpg,tt0245686,"David Spade, Fred Wolf",English,"Adventure, Comedy, Drama","David Spade, Brittany Daniel, Dennis Miller, Adam Beach",11 Apr 2001,20,PG-13,"27,087,695",91 min,1 nomination.,5.9,Joe Dirt,movie
5706121771a06517740f8b68,Peter Hyams,"Germany, Luxembourg, UK, USA",True,"12,716",http://ia.media-imdb.com/images/M/MV5BMTIxOTUxMDk1MF5BMl5BanBnXkFtZTcwODA2MDQyMQ@@._V1_SX300.jpg,tt0246544,"Alexandre Dumas père (novels, Gene Quintano (screenplay)",English,"Action, Adventure, Romance","Catherine Deneuve, Mena Suvari, Stephen Rea, Tim Roth",07 Sep 2001,27,PG-13,,104 min,N/A,4.7,The Musketeer,movie
5706121771a06517740f8b69,Simon Wincer,"Australia, USA",True,"19,281",http://ia.media-imdb.com/images/M/MV5BNzg3MzQzMjI0M15BMl5BanBnXkFtZTcwOTYyMDcxMQ@@._V1_SX300.jpg,tt0231402,"Paul Hogan (characters, Matt Berry, Eric Abrams",English,"Adventure, Comedy, Crime","Paul Hogan, Linda Kozlowski, Jere Burns, Jonathan Banks",20 Apr 2001,37,PG,,92 min,2 nominations.,4.8,Crocodile Dundee in Los Angeles,movie
5706121771a06517740f8b6a,John Madden,"UK, France, USA",True,"27,700",http://ia.media-imdb.com/images/M/MV5BMjEwMzE5ODcyMF5BMl5BanBnXkFtZTcwODQ1NjEyMQ@@._V1_SX300.jpg,tt0238112,"Shawn Slovo (screenplay, Louis de Bernières (novel)","English, Greek, German, Italian","Drama, Music, Romance","Penélope Cruz, John Hurt, Christian Bale, Irene Papas",17 Aug 2001,36,R,"25,528,495",131 min,3 nominations.,5.9,Captain Corelli's Mandolin,movie
5706121771a06517740f8b6b,Pat O'Connor,USA,True,"68,621",http://ia.media-imdb.com/images/M/MV5BMTc4NjYzNzkzNl5BMl5BanBnXkFtZTYwNjg1ODc5._V1_SX300.jpg,tt0230838,"Herman Raucher, Paul Yurick (story, Kurt Voelker (story, Kurt Voelker (screenplay)",English,"Drama, Romance","Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann",16 Feb 2001,27,PG-13,"6,068,804",119 min,3 nominations.,6.7,Sweet November,movie
5706121771a06517740f8b6c,John Herzfeld,"USA, Germany",True,"41,876",http://ia.media-imdb.com/images/M/MV5BMTI3MzQ1MzIwNl5BMl5BanBnXkFtZTYwMTAxODc5._V1_SX300.jpg,tt0179626,John Herzfeld,"English, Czech, Russian, Greek, Afrikaans","Action, Crime, Drama","Robert De Niro, Edward Burns, Kelsey Grammer, Avery Brooks",09 Mar 2001,34,R,,120 min,1 nomination.,6.1,15 Minutes,movie
5706121771a06517740f8b6d,Scott Hicks,"USA, Australia",True,"29,660",http://ia.media-imdb.com/images/M/MV5BMTk3MzA0MjI5Ml5BMl5BanBnXkFtZTcwODIyODEyMQ@@._V1_SX300.jpg,tt0252501,"Stephen King (book, William Goldman (screenplay)",English,"Drama, Mystery","Anthony Hopkins, Anton Yelchin, Hope Davis, Mika Boorem",28 Sep 2001,55,PG-13,,101 min,2 wins & 8 nominations.,6.9,Hearts in Atlantis,movie
5706121771a06517740f8b6e,Luis Mandoki,USA,True,"19,382",http://ia.media-imdb.com/images/M/MV5BNDQwNzI2OTY2Ml5BMl5BanBnXkFtZTYwOTI3ODc5._V1_SX300.jpg,tt0225071,Gerald Di Pego,English,"Drama, Romance","Jennifer Lopez, Jim Caviezel, Jeremy Sisto, Terrence Howard",18 May 2001,39,R,"661,749",102 min,1 win & 4 nominations.,5.6,Angel Eyes,movie
5706121771a06517740f8b6f,Rob Pritts,USA,True,"10,838",http://ia.media-imdb.com/images/M/MV5BMjE0NjIyNzk5NV5BMl5BanBnXkFtZTcwNzEyNTMyMQ@@._V1_SX300.jpg,tt0250310,"David Garrett, Jason Ward","English, Vietnamese, Spanish, Thai","Comedy, Crime","Chris Kattan, Vinessa Shaw, Peter Falk, Peter Berg",12 Oct 2001,20,PG-13,"23,978,402",86 min,1 nomination.,4.6,Corky Romano,movie
5706121771a06517740f8b70,David Mamet,"Canada, USA",True,"27,671",http://ia.media-imdb.com/images/M/MV5BMTI5ODMxMjQ0Ml5BMl5BanBnXkFtZTcwOTc2NTA0Mg@@._V1_SX300.jpg,tt0252503,David Mamet,English,"Action, Crime, Drama","Gene Hackman, Danny DeVito, Delroy Lindo, Sam Rockwell",09 Nov 2001,66,R,"47,239",109 min,N/A,6.5,Heist,movie
5706121771a06517740f8b71,Doug McHenry,USA,True,"1,751",http://ia.media-imdb.com/images/M/MV5BMTQ1MDk4Njc2OV5BMl5BanBnXkFtZTYwMzYxNzg5._V1_SX300.jpg,tt0246002,"David Dean Bottrell (play, Jessie Jones (play, David Dean Bottrell (screenplay, Jessie Jones (screenplay)",English,"Comedy, Drama, Family","LL Cool J, Jada Pinkett Smith, Vivica A. Fox, Loretta Devine",11 Apr 2001,48,PG,"23,247,539",94 min,6 nominations.,5.6,Kingdom Come,movie
5706121771a06517740f8b72,John Pasquin,USA,True,"8,259",http://ia.media-imdb.com/images/M/MV5BMTI0NjExNzg2MF5BMl5BanBnXkFtZTYwNjQxMzU3._V1_SX300.jpg,tt0279889,John Scott Shepherd,English,"Comedy, Drama","Tim Allen, Julie Bowen, Kelly Lynch, Greg Germann",21 Dec 2001,42,PG,"22,770,864",98 min,1 nomination.,5.5,Joe Somebody,movie
5706121771a06517740f8b73,Mark Brown,USA,True,"4,251",http://ia.media-imdb.com/images/M/MV5BMjAwOTU5MTk2M15BMl5BanBnXkFtZTcwMDY5NDIyMQ@@._V1_SX300.jpg,tt0269341,Mark Brown,English,"Comedy, Romance","Vivica A. Fox, Morris Chestnut, Anthony Anderson, Gabrielle Union",07 Sep 2001,35,R,"22,235,901",90 min,7 nominations.,6.1,Two Can Play That Game,movie
5706121771a06517740f8b74,John Dahl,USA,True,"52,259",http://ia.media-imdb.com/images/M/MV5BNjI3NTk3MTc0Nl5BMl5BanBnXkFtZTcwMTcwNTEyMQ@@._V1_SX300.jpg,tt0206314,"Clay Tarver, J.J. Abrams",English,"Mystery, Thriller","Steve Zahn, Paul Walker, Leelee Sobieski, Jessica Bowman",05 Oct 2001,75,R,,97 min,3 nominations.,6.6,Joy Ride,movie
5706121771a06517740f8b75,Jamie Blanks,USA,True,"20,093",http://ia.media-imdb.com/images/M/MV5BMTM3MDc4NjQ2N15BMl5BanBnXkFtZTYwNDA2MDc4._V1_SX300.jpg,tt0242998,"Tom Savage (novel, Donna Powers (screenplay, Wayne Powers (screenplay, Gretchen J. Berg (screenplay, Aaron Harberts (screenplay)",English,"Horror, Thriller","Denise Richards, David Boreanaz, Marley Shelton, Jessica Capshaw",02 Feb 2001,18,R,,96 min,1 win.,4.7,Valentine,movie
5706121771a06517740f8b76,Michael Tollin,USA,True,"12,753",http://ia.media-imdb.com/images/M/MV5BODQ1MTE5MzY0OV5BMl5BanBnXkFtZTYwMzk1MjI5._V1_SX300.jpg,tt0234829,"Kevin Falls (story, Kevin Falls (screenplay, John Gatins (screenplay)",English,"Comedy, Drama, Romance","Freddie Prinze Jr., Jessica Biel, Fred Ward, Matthew Lillard",24 Aug 2001,21,PG-13,"19,693,891",108 min,N/A,4.9,Summer Catch,movie
5706121771a06517740f8b77,Sean Penn,USA,True,"41,822",http://ia.media-imdb.com/images/M/MV5BMTYyMTQxNDA4OF5BMl5BanBnXkFtZTYwMjQ3NDk2._V1_SX300.jpg,tt0237572,"Friedrich Dürrenmatt (book, Jerzy Kromolowski (screenplay, Mary Olson-Kromolowski (screenplay)",English,"Crime, Drama, Mystery","Patricia Clarkson, Beau Daniels, Benicio Del Toro, Dale Dickey",19 Jan 2001,71,R,,124 min,1 win & 6 nominations.,6.8,The Pledge,movie
5706121771a06517740f8b78,Dennis Dugan,"USA, Australia",True,"32,707",http://ia.media-imdb.com/images/M/MV5BMTIyODQ2Njg1Nl5BMl5BanBnXkFtZTYwNTEyMDE3._V1_SX300.jpg,tt0239948,"Hank Nelken, Greg DePaul","English, Thai","Comedy, Crime, Romance","Steve Zahn, Jack Black, Jason Biggs, Amanda Peet",09 Feb 2001,22,PG-13,"872,059",90 min,N/A,5.9,Saving Silverman,movie
5706121771a06517740f8b79,Rod Lurie,USA,True,"55,476",http://ia.media-imdb.com/images/M/MV5BMTQ3MTY0MjU3M15BMl5BanBnXkFtZTYwMzkwOTc5._V1_SX300.jpg,tt0272020,"David Scarpa (story, David Scarpa (screenplay, Graham Yost (screenplay)",English,"Action, Drama, Thriller","Robert Redford, James Gandolfini, Mark Ruffalo, Steve Burton",19 Oct 2001,43,R,"286,201",131 min,1 win & 3 nominations.,6.9,The Last Castle,movie
5706121771a06517740f8b7a,Daniel Sackheim,USA,True,"24,911",http://ia.media-imdb.com/images/M/MV5BMTY3MzA4NzYyOF5BMl5BanBnXkFtZTYwNjk3Nzc5._V1_SX300.jpg,tt0221218,Wesley Strick,"English, Spanish","Crime, Drama, Mystery","Leelee Sobieski, Diane Lane, Stellan Skarsgård, Bruce Dern",14 Sep 2001,34,PG-13,"17,951,431",106 min,3 nominations.,5.8,The Glass House,movie
5706121771a06517740f8b7b,Tim Hill,USA,True,"5,653",http://ia.media-imdb.com/images/M/MV5BMTk0MDM5NDQ4N15BMl5BanBnXkFtZTYwNzk4Nzg5._V1_SX300.jpg,tt0273799,"David L. Watts (story, Jonathan Bernstein (story, Mark Blackwell (story, James Greer (story, Jonathan Bernstein (screenplay, Mark Blackwell (screenplay, James Greer (screenplay)",English,"Comedy, Crime, Family","Alex D. Linz, Larry Miller, Jamie Kennedy, Zena Grey",05 Oct 2001,40,PG,"17,292,381",86 min,1 win & 1 nomination.,5.3,Max Keeble's Big Move,movie
5706121771a06517740f8b7c,Stephen Herek,USA,True,"33,825",http://ia.media-imdb.com/images/M/MV5BMjE4NTYyNTQ0M15BMl5BanBnXkFtZTcwNDYwMTAyMQ@@._V1_SX300.jpg,tt0202470,John Stockwell,English,"Comedy, Drama, Music","Mark Wahlberg, Jennifer Aniston, Dominic West, Jason Bonham",07 Sep 2001,54,R,,105 min,1 nomination.,6.2,Rock Star,movie
5706121771a06517740f8b7d,John Stockwell,USA,True,"21,091",http://ia.media-imdb.com/images/M/MV5BMjE1NTYyMjI0MF5BMl5BanBnXkFtZTYwMTM4Mzc3._V1_SX300.jpg,tt0250224,"Phil Hay, Matt Manfredi",English,"Drama, Romance","Kirsten Dunst, Jay Hernandez, Bruce Davison, Herman Osorio",29 Jun 2001,61,PG-13,,99 min,5 nominations.,6.5,Crazy/Beautiful,movie
5706121771a06517740f8b7e,Michael Cristofer,"France, USA",True,"43,898",http://ia.media-imdb.com/images/M/MV5BODg3Mjg0MDY4M15BMl5BanBnXkFtZTcwNjY5MDQ2NA@@._V1_SX300.jpg,tt0218922,"Cornell Woolrich (novel, Michael Cristofer (screenplay)","English, German, Japanese, Latin, Spanish","Drama, Mystery, Romance","Antonio Banderas, Angelina Jolie, Thomas Jane, Jack Thompson",03 Aug 2001,33,R,"614,343",116 min,1 nomination.,6.0,Original Sin,movie
5706121771a06517740f8b7f,Demian Lichtenstein,USA,True,"37,459",http://ia.media-imdb.com/images/M/MV5BMTExMDA0NDAyOTReQTJeQWpwZ15BbWU2MDM4ODg3OQ@@._V1_SX300.jpg,tt0233142,"Richard Recco, Demian Lichtenstein",English,"Action, Comedy, Crime","Kurt Russell, Kevin Costner, Courteney Cox, Christian Slater",23 Feb 2001,21,R,"15,738,632",125 min,8 nominations.,5.9,3000 Miles to Graceland,movie
5706121771a06517740f8b80,Irwin Winkler,USA,True,"38,690",http://ia.media-imdb.com/images/M/MV5BMTcxMDQ0ODU0OV5BMl5BanBnXkFtZTYwMDcyODU3._V1_SX300.jpg,tt0264796,Mark Andrus,English,Drama,"Kevin Kline, Kristin Scott Thomas, Hayden Christensen, Jena Malone",09 Nov 2001,45,R,"15,561,627",125 min,Nominated for 1 Golden Globe. Another 2 wins & 8 nominations.,7.5,Life as a House,movie
5706121771a06517740f8b81,"Harry Elfont, Deborah Kaplan","Canada, USA",True,"18,670",http://ia.media-imdb.com/images/M/MV5BMTY5Nzc4MjQ3M15BMl5BanBnXkFtZTYwNTkwMzg5._V1_SX300.jpg,tt0236348,"Deborah Kaplan, Harry Elfont, Richard Goldwater (characters, Dan DeCarlo (characters, John L. Goldwater (characters)",English,"Comedy, Music","Rachael Leigh Cook, Rosario Dawson, Tara Reid, Gabriel Mann",11 Apr 2001,47,PG-13,,98 min,5 nominations.,5.3,Josie and the Pussycats,movie
5706121771a06517740f8b82,Tom Green,USA,True,"39,027",http://ia.media-imdb.com/images/M/MV5BMTYxOTI5OTI1OV5BMl5BanBnXkFtZTYwMzY3MjM5._V1_SX300.jpg,tt0240515,"Tom Green, Derek Harvie",English,Comedy,"Tom Green, Rip Torn, Marisa Coughlan, Eddie Kaye Thomas",20 Apr 2001,13,R,"14,249,005",87 min,7 wins & 5 nominations.,4.5,Freddy Got Fingered,movie
