_id,Awards,Type,imdbVotes,Director,Rated,Metascore,imdbID,Released,Poster,Writer,Runtime,Response,Title,Box_office,Genre,Language,imdbRating,Country,Actors
56fbd4bf71a0650b1c4f3395,Won 5 Oscars. Another 74 wins & 74 nominations.,movie,"847,784",Steven Spielberg,R,90,tt0120815,24 Jul 1998,http://ia.media-imdb.com/images/M/MV5BNjczODkxNTAxN15BMl5BanBnXkFtZTcwMTcwNjUxMw@@._V1_SX300.jpg,Robert Rodat,169 min,True,Saving Private Ryan,"216,119,491","Action, Drama, War","English, French, German, Czech",8.6,USA,"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper"
56fbd4bf71a0650b1c4f3396,Nominated for 4 Oscars. Another 12 wins & 33 nominations.,movie,"314,296",Michael Bay,PG-13,42,tt0120591,01 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTc3NzA4MDIyNV5BMl5BanBnXkFtZTcwMzc1OTM2MQ@@._V1_SX300.jpg,"Jonathan Hensleigh (screenplay, J.J. Abrams (screenplay, Tony Gilroy (adaptation, Shane Salerno (adaptation, Robert Roy Pool (story, Jonathan Hensleigh (story)",151 min,True,Armageddon,"201,573,391","Action, Adventure, Sci-Fi","English, Russian, Indonesian",6.6,USA,"Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler"
56fbd4bf71a0650b1c4f3397,Nominated for 2 Golden Globes. Another 17 wins & 15 nominations.,movie,"242,249","Bobby Farrelly, Peter Farrelly",R,69,tt0129387,15 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTAzNzM3NTM4NDNeQTJeQWpwZ15BbWU4MDgzOTgzMTAx._V1_SX300.jpg,"Ed Decter (story, John J. Strauss (story, Ed Decter (screenplay, John J. Strauss (screenplay, Peter Farrelly (screenplay, Bobby Farrelly (screenplay)",119 min,True,There's Something About Mary,"176,483,808","Comedy, Romance",English,7.1,USA,"Cameron Diaz, Matt Dillon, Ben Stiller, Lee Evans"
56fbd4bf71a0650b1c4f3398,Nominated for 1 Oscar. Another 14 wins & 19 nominations.,movie,"203,813","John Lasseter, Andrew Stanton",G,77,tt0120623,25 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTI5NTc1NjU2NF5BMl5BanBnXkFtZTcwNzkyNDAyMQ@@._V1_SX300.jpg,"John Lasseter (original story by, Andrew Stanton (original story by, Joe Ranft (original story by, Andrew Stanton (screenplay, Don McEnery (screenplay, Bob Shaw (screenplay)",95 min,True,A Bug's Life,,"Animation, Adventure, Comedy",English,7.2,USA,"Dave Foley, Kevin Spacey, Julia Louis-Dreyfus, Hayden Panettiere"
56fbd4bf71a0650b1c4f3399,5 wins & 6 nominations.,movie,"116,127",Frank Coraci,PG-13,41,tt0120484,06 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTcxODM0MzI5MF5BMl5BanBnXkFtZTcwNzE2MzQyMQ@@._V1_SX300.jpg,"Tim Herlihy, Adam Sandler",90 min,True,The Waterboy,,"Comedy, Sport",English,6.1,USA,"Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk"
56fbd4bf71a0650b1c4f339a,4 wins & 8 nominations.,movie,"72,107",Betty Thomas,PG-13,46,tt0118998,26 Jun 1998,http://ia.media-imdb.com/images/M/MV5BMTQzMjc4NjIxOV5BMl5BanBnXkFtZTcwMDU0NzIyMQ@@._V1_SX300.jpg,"Hugh Lofting (stories, Nat Mauldin (screenplay, Larry Levin (screenplay)",85 min,True,Doctor Dolittle,"144,156,464","Comedy, Family, Fantasy",English,5.3,USA,"Eddie Murphy, Ossie Davis, Oliver Platt, Peter Boyle"
56fbd4bf71a0650b1c4f339b,6 wins & 8 nominations.,movie,"180,931",Brett Ratner,PG-13,60,tt0120812,18 Sep 1998,http://ia.media-imdb.com/images/M/MV5BMjAyMzAyNzY5N15BMl5BanBnXkFtZTcwNjU3MTc0MQ@@._V1_SX300.jpg,"Ross LaManna (story, Jim Kouf (screenplay, Ross LaManna (screenplay)",98 min,True,Rush Hour,"141,153,686","Action, Comedy, Crime","English, Cantonese, Mandarin",6.9,USA,"Ken Leung, Jackie Chan, Tom Wilkinson, Tzi Ma"
56fbd4bf71a0650b1c4f339c,5 wins & 12 nominations.,movie,"132,734",Mimi Leder,PG-13,40,tt0120647,08 May 1998,http://ia.media-imdb.com/images/M/MV5BMjE4NDE3MjA1NV5BMl5BanBnXkFtZTYwMjQxMDM5._V1_SX300.jpg,"Bruce Joel Rubin, Michael Tolkin",120 min,True,Deep Impact,"140,459,099","Action, Drama, Sci-Fi",English,6.1,USA,"Robert Duvall, Téa Leoni, Elijah Wood, Vanessa Redgrave"
56fbd4bf71a0650b1c4f339d,8 wins & 11 nominations.,movie,"148,258",Roland Emmerich,PG-13,32,tt0120685,20 May 1998,http://ia.media-imdb.com/images/M/MV5BMzczODQ4NTM0NF5BMl5BanBnXkFtZTYwMjgxMTc4._V1_SX300.jpg,"Dean Devlin (screenplay, Roland Emmerich (screenplay, Ted Elliott (story, Terry Rossio (story, Dean Devlin (story, Roland Emmerich (story)",139 min,True,Godzilla,,"Action, Sci-Fi, Thriller","English, French, Japanese, Russian, Spanish",5.3,"USA, Japan","Matthew Broderick, Jean Reno, Maria Pitillo, Hank Azaria"
56fbd4bf71a0650b1c4f339e,Nominated for 1 Oscar. Another 1 win & 6 nominations.,movie,"78,102",Tom Shadyac,PG-13,25,tt0129290,25 Dec 1998,http://ia.media-imdb.com/images/M/MV5BMTM0NjM2Mjg4Ml5BMl5BanBnXkFtZTcwMDAxOTMyMQ@@._V1_SX300.jpg,"Patch Adams (book, Maureen Mylander (book, Steve Oedekerk (screenplay)",115 min,True,Patch Adams,"135,014,968","Biography, Comedy, Drama",English,6.7,USA,"Robin Williams, Daniel London, Monica Potter, Philip Seymour Hoffman"
56fbd4bf71a0650b1c4f339f,4 wins & 10 nominations.,movie,"124,601",Richard Donner,R,37,tt0122151,10 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTU0OTc5NjI3OV5BMl5BanBnXkFtZTcwNTg5NDEyMQ@@._V1_SX300.jpg,"Shane Black (characters, Jonathan Lemkin (story, Alfred Gough (story, Miles Millar (story, Channing Gibson (screenplay)",127 min,True,Lethal Weapon 4,"129,734,803","Action, Crime, Thriller","English, Cantonese, Mandarin",6.6,USA,"Mel Gibson, Danny Glover, Joe Pesci, Rene Russo"
56fbd4bf71a0650b1c4f33a0,Nominated for 3 Oscars. Another 37 wins & 65 nominations.,movie,"639,408",Peter Weir,PG,90,tt0120382,05 Jun 1998,http://ia.media-imdb.com/images/M/MV5BMTg4NTU3NTAyMF5BMl5BanBnXkFtZTgwNjYwNzc3NjE@._V1_SX300.jpg,Andrew Niccol,103 min,True,The Truman Show,,Drama,English,8.1,USA,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone"
56fbd4bf71a0650b1c4f33a1,Nominated for 1 Oscar. Another 17 wins & 20 nominations.,movie,"163,149","Tony Bancroft, Barry Cook",G,71,tt0120762,19 Jun 1998,http://ia.media-imdb.com/images/M/MV5BMTIwNjY4NDU2NF5BMl5BanBnXkFtZTcwMzM0OTUyMQ@@._V1_SX300.jpg,"Robert D. San Souci (based on a story by, Rita Hsiao (screenplay, Chris Sanders (screenplay, Philip LaZebnik (screenplay, Raymond Singer (screenplay, Eugenia Bostwick-Singer (screenplay, Dean DeBlois (story, John Sanford (story, Chris Williams (story, Tim Hodge (story, Julius Aguimatang (story, Burny Mattinson (story, Lorna Cook (story, Barry Johnson (story, Thom Enriquez (story, Ed Gombert (story, Joe Grant (story, Floyd Norman (story, Linda Woolverton (additional story material, Jodi Ann Johnson (additional story material, Alan Ormsby (additional story material, David Reynolds (additional story material, Don Dougherty (additional story material, Jorgen Klubien (additional story material, Denis Rich (additional story material, Joe Ekers (additional story material, Theodore Newton (additional story material, Larry Scholl (additional story material, Daan Jippes (additional story material, Frank Nissen (additional story material, Jeff Snow (additional story material)",88 min,True,Mulan,,"Animation, Adventure, Family","English, Mandarin",7.5,USA,"Ming-Na Wen, Lea Salonga, June Foray, Soon-Tek Oh"
56fbd4bf71a0650b1c4f33a2,Nominated for 1 Golden Globe. Another 5 wins & 7 nominations.,movie,"147,084",Nora Ephron,PG,57,tt0128853,18 Dec 1998,http://ia.media-imdb.com/images/M/MV5BMTg0ODM2NDc5MF5BMl5BanBnXkFtZTgwODM2Mzk5MDE@._V1_SX300.jpg,"Miklós László (play, Nora Ephron (screenplay, Delia Ephron (screenplay)",119 min,True,You've Got Mail,"115,731,542","Comedy, Drama, Romance",English,6.5,USA,"Tom Hanks, Meg Ryan, Greg Kinnear, Parker Posey"
56fbd4bf71a0650b1c4f33a3,5 wins & 16 nominations.,movie,"182,926",Tony Scott,R,67,tt0120660,20 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTM4MTU5OTI5MF5BMl5BanBnXkFtZTcwMzczOTgxMQ@@._V1_SX300.jpg,David Marconi,132 min,True,Enemy of the State,"111,544,445","Action, Crime, Drama",English,7.3,USA,"Will Smith, Gene Hackman, Jon Voight, Lisa Bonet"
56fbd4bf71a0650b1c4f33a4,Won 1 Oscar. Another 8 wins & 26 nominations.,movie,"87,947","Brenda Chapman, Steve Hickner, Simon Wells",PG,64,tt0120794,18 Dec 1998,http://ia.media-imdb.com/images/M/MV5BMTg0NTQ4MDU4M15BMl5BanBnXkFtZTYwNjk2MjE5._V1_SX300.jpg,"Philip LaZebnik, Nicholas Meyer (additional screenplay material)",99 min,True,The Prince of Egypt,"101,217,900","Animation, Adventure, Biography","English, Hebrew",7.0,USA,"Val Kilmer, Ralph Fiennes, Michelle Pfeiffer, Sandra Bullock"
56fbd4bf71a0650b1c4f33a5,2 wins & 6 nominations.,movie,"13,537","Igor Kovalyov, Norton Virgien",G,N/A,tt0134067,20 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMjAwMTIzMzA1Nl5BMl5BanBnXkFtZTYwMjY4MTI5._V1_SX300.jpg,"David N. Weiss, J. David Stem, Arlene Klasky, Gabor Csupo, Paul Germain",79 min,True,The Rugrats Movie,,"Animation, Adventure, Comedy",English,5.9,USA,"Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff"
56fbd4bf71a0650b1c4f33a6,Won 7 Oscars. Another 56 wins & 85 nominations.,movie,"171,603",John Madden,R,87,tt0138097,08 Jan 1999,http://ia.media-imdb.com/images/M/MV5BMTc0ODI2NDk2OV5BMl5BanBnXkFtZTcwNTIzNDQ4OQ@@._V1_SX300.jpg,"Marc Norman, Tom Stoppard",123 min,True,Shakespeare in Love,"100,241,322","Comedy, Drama, Romance",English,7.2,USA,"Geoffrey Rush, Tom Wilkinson, Steven O'Donnell, Tim McMullan"
56fbd4bf71a0650b1c4f33a7,Nominated for 2 Oscars. Another 8 wins & 16 nominations.,movie,"131,470",Martin Campbell,PG-13,63,tt0120746,17 Jul 1998,http://ia.media-imdb.com/images/M/MV5BNjI3NzI2MjY2MF5BMl5BanBnXkFtZTYwMDM5ODU5._V1_SX300.jpg,"Johnston McCulley (character Zorro, Ted Elliott (story, Terry Rossio (story, Randall Jahnson (story, John Eskow (screenplay, Ted Elliott (screenplay, Terry Rossio (screenplay)",136 min,True,The Mask of Zorro,,"Action, Adventure, Comedy",English,6.7,"USA, Germany","José María de Tavira, Diego Sieres, Emiliano Guerra, Yolanda Orisaga"
56fbd4bf71a0650b1c4f33a8,Nominated for 1 Golden Globe. Another 8 wins & 6 nominations.,movie,"45,219",Chris Columbus,PG-13,58,tt0120686,25 Dec 1998,http://ia.media-imdb.com/images/M/MV5BMTI4ODIzMDYxN15BMl5BanBnXkFtZTcwOTY2NzMyMQ@@._V1_SX300.jpg,"Gigi Levangie (story, Gigi Levangie (screenplay, Jessie Nelson (screenplay, Steven Rogers (screenplay, Karen Leigh Hopkins (screenplay, Ronald Bass (screenplay)",124 min,True,Stepmom,"91,030,827","Comedy, Drama",English,6.7,USA,"Julia Roberts, Susan Sarandon, Ed Harris, Jena Malone"
56fbd4bf71a0650b1c4f33a9,Nominated for 1 BAFTA Film Award. Another 6 wins & 13 nominations.,movie,"121,547","Eric Darnell, Tim Johnson",PG,72,tt0120587,02 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMTIyNjc4OTk2NF5BMl5BanBnXkFtZTcwMjcyMTcyMQ@@._V1_SX300.jpg,"Todd Alcott (screenplay, Chris Weitz (screenplay, Paul Weitz (screenplay)",83 min,True,Antz,"90,646,554","Animation, Adventure, Comedy",English,6.6,USA,"Woody Allen, Dan Aykroyd, Anne Bancroft, Jane Curtin"
56fbd4bf71a0650b1c4f33aa,N/A,movie,94,Thomas C. Grane,N/A,N/A,tt0326431,15 Jun 1998,N/A,N/A,60 min,True,The X-Files Movie Special,,Documentary,English,8.1,USA,"Martin Landau, Gillian Anderson, Chris Carter, Cher"
56fbd4bf71a0650b1c4f33ab,5 wins & 7 nominations.,movie,"107,123",Frank Coraci,PG-13,59,tt0120888,13 Feb 1998,http://ia.media-imdb.com/images/M/MV5BNDg3NzY3NzUzMF5BMl5BanBnXkFtZTcwMzIxODYyMQ@@._V1_SX300.jpg,Tim Herlihy,95 min,True,The Wedding Singer,,"Comedy, Music, Romance",English,6.8,USA,"Adam Sandler, Drew Barrymore, Christine Taylor, Allen Covert"
56fbd4bf71a0650b1c4f33ac,Nominated for 1 Golden Globe. Another 10 wins & 11 nominations.,movie,"92,290",Brad Silberling,PG-13,54,tt0120632,10 Apr 1998,http://ia.media-imdb.com/images/M/MV5BMTIxMzk4Nzg0Nl5BMl5BanBnXkFtZTcwNzMzMzEyMQ@@._V1_SX300.jpg,"Wim Wenders (screenplay, Peter Handke (screenplay, Richard Reitinger (screenplay, Dana Stevens (screenplay)",114 min,True,City of Angels,"78,745,923","Drama, Fantasy, Romance",English,6.7,"Germany, USA","Nicolas Cage, Meg Ryan, Andre Braugher, Dennis Franz"
56fbd4bf71a0650b1c4f33ad,Nominated for 1 Oscar. Another 4 wins & 18 nominations.,movie,"31,652",Robert Redford,PG-13,65,tt0119314,15 May 1998,http://ia.media-imdb.com/images/M/MV5BMjAzNDM0OTc2N15BMl5BanBnXkFtZTYwOTYzMjg4._V1_SX300.jpg,"Nick Evans (novel, Eric Roth (screenplay, Richard LaGravenese (screenplay)",170 min,True,The Horse Whisperer,,"Drama, Romance, Western",English,6.5,USA,"Robert Redford, Kristin Scott Thomas, Sam Neill, Dianne Wiest"
56fbd4bf71a0650b1c4f33ae,2 wins & 4 nominations.,movie,"59,548",Ivan Reitman,PG-13,51,tt0120828,12 Jun 1998,http://ia.media-imdb.com/images/M/MV5BMTY0ODQ2NDE2NF5BMl5BanBnXkFtZTcwNDM5MDkyMQ@@._V1_SX300.jpg,Michael Browning,98 min,True,Six Days Seven Nights,"74,329,966","Action, Adventure, Comedy","English, German",5.7,USA,"Harrison Ford, Anne Heche, David Schwimmer, Jacqueline Obradors"
56fbd4bf71a0650b1c4f33af,3 wins & 8 nominations.,movie,"55,218",Jonathan Frakes,PG,64,tt0120844,11 Dec 1998,http://ia.media-imdb.com/images/M/MV5BMjA3NDI5MzQ1OF5BMl5BanBnXkFtZTcwMzcxNDI4OA@@._V1_SX300.jpg,Gene Roddenberry (creator: \,103 min,True,Star Trek: Insurrection,,"Action, Adventure, Sci-Fi",English,6.4,USA,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton"
56fbd4bf71a0650b1c4f33b0,4 wins & 7 nominations.,movie,"184,356",Stephen Norrington,R,45,tt0120611,21 Aug 1998,http://ia.media-imdb.com/images/M/MV5BMTQ4MzkzNjcxNV5BMl5BanBnXkFtZTcwNzk4NTU0Mg@@._V1_SX300.jpg,David S. Goyer,120 min,True,Blade,,"Action, Horror","English, Russian",7.1,USA,"Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright"
56fbd4bf71a0650b1c4f33b1,1 win & 13 nominations.,movie,"57,454",Stephen Hopkins,PG-13,42,tt0120738,03 Apr 1998,http://ia.media-imdb.com/images/M/MV5BMTkwNzEyNTgyN15BMl5BanBnXkFtZTcwODk4NTU0Mg@@._V1_SX300.jpg,"Irwin Allen (television series, Akiva Goldsman",130 min,True,Lost in Space,,"Action, Adventure, Family",English,5.1,USA,"William Hurt, Mimi Rogers, Heather Graham, Lacey Chabert"
56fbd4bf71a0650b1c4f33b2,2 wins & 3 nominations.,movie,"63,041",Andrew Davis,R,50,tt0120787,05 Jun 1998,http://ia.media-imdb.com/images/M/MV5BMTcwODQxNTEyN15BMl5BanBnXkFtZTYwNTE3NzI3._V1_SX300.jpg,"Frederick Knott (play, Patrick Smith Kelly (screenplay)",107 min,True,A Perfect Murder,,"Crime, Drama, Thriller","English, Arabic",6.5,USA,"Michael Douglas, Gwyneth Paltrow, Viggo Mortensen, David Suchet"
56fbd4bf71a0650b1c4f33b3,2 wins & 7 nominations.,movie,"82,599",Nancy Meyers,PG,64,tt0120783,29 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTgwOTY0NTA3NV5BMl5BanBnXkFtZTcwMTQ2ODgyMQ@@._V1_SX300.jpg,"Erich Kästner (book, David Swift (screenplay, Nancy Meyers (screenplay, Charles Shyer (screenplay)",128 min,True,The Parent Trap,,"Adventure, Comedy, Drama","English, French",6.4,USA,"Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix"
56fbd4bf71a0650b1c4f33b4,6 wins & 15 nominations.,movie,"56,802",Andy Tennant,PG-13,66,tt0120631,31 Jul 1998,http://ia.media-imdb.com/images/M/MV5BNDczMDAwNzY0OV5BMl5BanBnXkFtZTYwMzM3MDY5._V1_SX300.jpg,"Susannah Grant (screenplay, Andy Tennant (screenplay, Rick Parks (screenplay)",121 min,True,Ever After: A Cinderella Story,"65,703,412","Comedy, Drama, Romance",English,7.0,USA,"Drew Barrymore, Anjelica Huston, Dougray Scott, Patrick Godfrey"
56fbd4bf71a0650b1c4f33b5,3 wins & 7 nominations.,movie,"18,463",Forest Whitaker,PG-13,42,tt0119313,29 May 1998,http://ia.media-imdb.com/images/M/MV5BMjE3MDc2OTk0OV5BMl5BanBnXkFtZTcwNzkzNDUyMQ@@._V1_SX300.jpg,Steven Rogers,114 min,True,Hope Floats,,"Drama, Romance",English,5.9,USA,"Sandra Bullock, Harry Connick Jr., Gena Rowlands, Mae Whitman"
56fbd4bf71a0650b1c4f33b6,1 nomination.,movie,"75,492",Stuart Baird,PG-13,47,tt0120873,06 Mar 1998,http://ia.media-imdb.com/images/M/MV5BMjA3NTM4Nzk1OV5BMl5BanBnXkFtZTYwMjExNTg2._V1_SX300.jpg,"Roy Huggins (characters, John Pogue",131 min,True,U.S. Marshals,"57,823,170","Action, Crime, Thriller",English,6.5,USA,"Tommy Lee Jones, Wesley Snipes, Robert Downey Jr., Joe Pantoliano"
56fbd4bf71a0650b1c4f33b7,3 wins & 3 nominations.,movie,"121,760",Randall Wallace,PG-13,48,tt0120744,13 Mar 1998,http://ia.media-imdb.com/images/M/MV5BMTczMDg2NTEyNF5BMl5BanBnXkFtZTcwMTY1ODE1NA@@._V1_SX300.jpg,"Alexandre Dumas père (novels, Randall Wallace (screenplay)",132 min,True,The Man in the Iron Mask,"56,876,365","Action, Adventure","English, Italian",6.4,"USA, France","Leonardo DiCaprio, Jeremy Irons, John Malkovich, Gérard Depardieu"
56fbd4bf71a0650b1c4f33b8,Nominated for 2 Oscars. Another 5 wins & 8 nominations.,movie,"22,818",Steven Zaillian,PG-13,68,tt0120633,08 Jan 1999,http://ia.media-imdb.com/images/M/MV5BMTQyNTgzNDY3N15BMl5BanBnXkFtZTYwODkzNDc5._V1_SX300.jpg,"Jonathan Harr (book, Steven Zaillian (screenplay)",115 min,True,A Civil Action,"56,702,901",Drama,English,6.5,USA,"John Travolta, Robert Duvall, Tony Shalhoub, William H. Macy"
56fbd4bf71a0650b1c4f33b9,1 win & 2 nominations.,movie,"62,986",Brian De Palma,R,52,tt0120832,07 Aug 1998,http://ia.media-imdb.com/images/M/MV5BNzg3OTY1OTg0Ml5BMl5BanBnXkFtZTYwNDE2OTA5._V1_SX300.jpg,"Brian De Palma (story, David Koepp (story, David Koepp (screenplay)",98 min,True,Snake Eyes,"55,585,389","Crime, Drama, Mystery",English,5.9,"USA, Canada","Nicolas Cage, Gary Sinise, John Heard, Carla Gugino"
56fbd4bf71a0650b1c4f33ba,Won 1 Oscar. Another 6 wins & 2 nominations.,movie,"81,666",Vincent Ward,PG-13,44,tt0120889,02 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMjUwNDEzMjIwOV5BMl5BanBnXkFtZTgwOTgwNTcxMTE@._V1_SX300.jpg,"Richard Matheson (novel, Ronald Bass (screenplay)",113 min,True,What Dreams May Come,,"Drama, Fantasy, Romance",English,7.0,"USA, New Zealand","Robin Williams, Cuba Gooding Jr., Annabella Sciorra, Max von Sydow"
56fbd4bf71a0650b1c4f33bb,11 nominations.,movie,"47,719",Steve Miner,R,52,tt0120694,05 Aug 1998,http://ia.media-imdb.com/images/M/MV5BMjA1NjMyMTkwN15BMl5BanBnXkFtZTcwNDI1NzEyMQ@@._V1_SX300.jpg,"Debra Hill (characters, John Carpenter (characters, Robert Zappia (story, Robert Zappia (screenplay, Matt Greenberg (screenplay)",86 min,True,Halloween H20: 20 Years Later,"55,004,135","Horror, Thriller",English,5.6,USA,"Jamie Lee Curtis, Adam Arkin, Michelle Williams, Adam Hann-Byrd"
56fbd4bf71a0650b1c4f33bc,3 wins & 4 nominations.,movie,"75,660",Joe Dante,PG-13,N/A,tt0122718,10 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTI5NjE4NzM4OF5BMl5BanBnXkFtZTcwMTc5MDEzMQ@@._V1_SX300.jpg,"Gavin Scott, Adam Rifkin, Ted Elliott, Terry Rossio",110 min,True,Small Soldiers,,"Action, Adventure, Comedy",English,6.1,USA,"David Cross, Jay Mohr, Alexandra Wilson, Denis Leary"
56fbd4bf71a0650b1c4f33bd,Nominated for 1 Oscar. Another 1 win & 3 nominations.,movie,"22,402",Ron Underwood,PG,N/A,tt0120751,25 Dec 1998,http://ia.media-imdb.com/images/M/MV5BMTI1MTM5MDk1Ml5BMl5BanBnXkFtZTcwMjI3MDIyMQ@@._V1_SX300.jpg,"Merian C. Cooper (story, Ruth Rose (earlier screenplay, Mark Rosenthal (screenplay, Lawrence Konner (screenplay)",114 min,True,Mighty Joe Young,,"Action, Adventure, Family","English, Swahili",5.6,USA,"Charlize Theron, Bill Paxton, Rade Serbedzija, Peter Firth"
56fbd4bf71a0650b1c4f33be,1 win & 6 nominations.,movie,"54,167",Griffin Dunne,PG-13,46,tt0120791,16 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMTgzNjk1NDM0N15BMl5BanBnXkFtZTcwNDgzNDEyMQ@@._V1_SX300.jpg,"Alice Hoffman (novel, Robin Swicord (screenplay, Akiva Goldsman (screenplay, Adam Brooks (screenplay)",104 min,True,Practical Magic,,"Comedy, Drama, Fantasy",English,6.1,"USA, Australia","Sandra Bullock, Nicole Kidman, Stockard Channing, Dianne Wiest"
56fbd4bf71a0650b1c4f33bf,2 wins & 5 nominations.,movie,"164,737",Martin Brest,PG-13,43,tt0119643,13 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMzc3MDYzNTg3NV5BMl5BanBnXkFtZTgwODUwODQxMTE@._V1_SX300.jpg,"Ron Osborn (screenplay, Jeff Reno (screenplay, Kevin Wade (screenplay, Bo Goldman (screenplay, Alberto Casella (play, Walter Ferris (play, Maxwell Anderson (earlier screenplay, Gladys Lehman (earlier screenplay)",178 min,True,Meet Joe Black,,"Drama, Fantasy, Romance","English, Creole",7.1,USA,"Brad Pitt, Anthony Hopkins, Claire Forlani, Jake Weber"
56fbd4bf71a0650b1c4f33c0,2 wins & 6 nominations.,movie,"104,715",F. Gary Gray,R,62,tt0120768,29 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTI5ODQxNjY5N15BMl5BanBnXkFtZTcwOTEwNzAwMQ@@._V1_SX300.jpg,"James DeMonaco, Kevin Fox",140 min,True,The Negotiator,,"Action, Crime, Drama",English,7.3,"Germany, USA","Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin"
56fbd4bf71a0650b1c4f33c1,1 win & 4 nominations.,movie,"142,212",John Frankenheimer,R,67,tt0122690,25 Sep 1998,http://ia.media-imdb.com/images/M/MV5BMTMyMDcyMTYyNV5BMl5BanBnXkFtZTYwOTcyOTI3._V1_SX300.jpg,"J.D. Zeik (story, J.D. Zeik (screenplay, David Mamet (screenplay)",122 min,True,Ronin,"41,609,593","Action, Adventure, Crime","English, French, Russian",7.3,"UK, France, USA","Robert De Niro, Jean Reno, Natascha McElhone, Stellan Skarsgård"
56fbd4bf71a0650b1c4f33c2,2 wins & 4 nominations.,movie,"56,820",Edward Zwick,R,53,tt0133952,06 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTcxNDM0OTY5NF5BMl5BanBnXkFtZTcwNzY1NDY0MQ@@._V1_SX300.jpg,"Lawrence Wright (story, Lawrence Wright (screenplay, Menno Meyjes (screenplay, Edward Zwick (screenplay)",116 min,True,The Siege,,"Action, Thriller","English, Arabic, Spanish",6.3,USA,"Denzel Washington, Annette Bening, Bruce Willis, Tony Shalhoub"
56fbd4bf71a0650b1c4f33c3,Nominated for 3 Oscars. Another 17 wins & 41 nominations.,movie,"100,934",Gary Ross,PG-13,71,tt0120789,23 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMzg2NTc5OTUwOF5BMl5BanBnXkFtZTYwNDA1NDY2._V1_SX300.jpg,Gary Ross,124 min,True,Pleasantville,,"Comedy, Drama, Fantasy",English,7.5,USA,"Tobey Maguire, Reese Witherspoon, William H. Macy, Joan Allen"
56fbd4bf71a0650b1c4f33c4,8 nominations.,movie,"90,007",Robert Rodriguez,R,61,tt0133751,25 Dec 1998,http://ia.media-imdb.com/images/M/MV5BOTM5MTk3NDA0MF5BMl5BanBnXkFtZTgwODQ4OTI1MDE@._V1_SX300.jpg,"David Wechter (story, Bruce Kimmel (story, Kevin Williamson (screenplay)",104 min,True,The Faculty,,"Horror, Mystery, Sci-Fi",English,6.4,USA,"Jordana Brewster, Clea DuVall, Laura Harris, Josh Hartnett"
56fbd4bf71a0650b1c4f33c5,3 wins & 7 nominations.,movie,"53,967",Danny Cannon,R,21,tt0130018,13 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTg3OTg3NTcwN15BMl5BanBnXkFtZTYwNjY3OTQ5._V1_SX300.jpg,"Lois Duncan (characters, Trey Callaway",100 min,True,I Still Know What You Did Last Summer,,"Horror, Mystery, Thriller",English,4.5,USA,"Jennifer Love Hewitt, Freddie Prinze Jr., Brandy Norwood, Mekhi Phifer"
56fbd4bf71a0650b1c4f33c6,Nominated for 2 Oscars. Another 10 wins & 28 nominations.,movie,"23,616",Mike Nichols,R,70,tt0119942,20 Mar 1998,http://ia.media-imdb.com/images/M/MV5BOTE1NTI0MDUwN15BMl5BanBnXkFtZTcwNzk0NTcyMQ@@._V1_SX300.jpg,"Joe Klein (novel, Elaine May (screenplay)",143 min,True,Primary Colors,,"Comedy, Drama",English,6.7,"France, UK, Germany, USA, Japan","John Travolta, Emma Thompson, Billy Bob Thornton, Kathy Bates"
56fbd4bf71a0650b1c4f33c7,1 win & 1 nomination.,movie,"46,640",Jamie Blanks,R,35,tt0146336,25 Sep 1998,http://ia.media-imdb.com/images/M/MV5BMjA4NTY2NzcxMl5BMl5BanBnXkFtZTcwMjg4MTIyMQ@@._V1_SX300.jpg,Silvio Horta,99 min,True,Urban Legend,,"Horror, Mystery, Thriller",English,5.5,"USA, France","Jared Leto, Alicia Witt, Rebecca Gayheart, Michael Rosenbaum"
