_id,Type,Awards,imdbRating,Response,Title,Box_office,Released,Metascore,Country,Actors,Rated,Language,Director,imdbID,Writer,Runtime,Genre,Poster,imdbVotes
5706ffab71a0651644a2f28e,movie,N/A,4.5,True,My Baby's Daddy,"51,132",09 Jan 2004,23,USA,"Eddie Griffin, Anthony Anderson, Michael Imperioli, Paula Jai Parker",PG-13,English,Cheryl Dunye,tt0332712,"Eddie Griffin, Coke Daniels, Brent Goldberg, David Wagner",86 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMTQxOTIyMzQ1OF5BMl5BanBnXkFtZTcwMzQ0NTQyMQ@@._V1_SX300.jpg,"3,074"
5706ffab71a0651644a2f28f,movie,1 win & 6 nominations.,4.9,True,Seed of Chucky,,12 Nov 2004,46,"Romania, USA, UK","Brad Dourif, Jennifer Tilly, Billy Boyd, Redman",R,"English, Japanese",Don Mancini,tt0387575,"Don Mancini (characters, Don Mancini",87 min,"Comedy, Fantasy, Horror",http://ia.media-imdb.com/images/M/MV5BMTIwMTczMjc3M15BMl5BanBnXkFtZTcwODcxMzcyMQ@@._V1_SX300.jpg,"27,773"
5706ffab71a0651644a2f290,movie,8 nominations.,5.6,True,Win a Date with Tad Hamilton!,"362,085",23 Jan 2004,52,USA,"Kate Bosworth, Topher Grace, Josh Duhamel, Nathan Lane",PG-13,English,Robert Luketic,tt0335559,Victor Levin,95 min,"Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMTM0ODcyNjA4NF5BMl5BanBnXkFtZTcwMjM3NjQyMQ@@._V1_SX300.jpg,"22,415"
5706ffab71a0651644a2f291,movie,1 nomination.,6.3,True,Wimbledon,"280,588",17 Sep 2004,59,"UK, France, USA","Kirsten Dunst, Paul Bettany, Sam Neill, Jon Favreau",PG-13,"English, Italian",Richard Loncraine,tt0360201,"Adam Brooks, Jennifer Flackett, Mark Levin",98 min,"Comedy, Romance, Sport",http://ia.media-imdb.com/images/M/MV5BMTU2MDAwMDU0M15BMl5BanBnXkFtZTcwNTE2MjYyMQ@@._V1_SX300.jpg,"50,655"
5706ffab71a0651644a2f292,movie,Won 1 Oscar. Another 34 wins & 43 nominations.,7.8,True,The Motorcycle Diaries,"16,756,372",15 Oct 2004,75,"Argentina, USA, Chile, Peru, Brazil, UK, Germany, France","Gael García Bernal, Rodrigo De la Serna, Mía Maestro, Mercedes Morán",R,"Spanish, Quechua, Mapudungun",Walter Salles,tt0318462,"Ernesto 'Che' Guevara (book, Alberto Granado (book, Jose Rivera (screenplay)",126 min,"Adventure, Biography, Drama",http://ia.media-imdb.com/images/M/MV5BMTYzNjAxOTU3MF5BMl5BanBnXkFtZTcwMzg0NTkyMw@@._V1_SX300.jpg,"81,244"
5706ffab71a0651644a2f293,movie,1 nomination.,5.2,True,Catch That Kid,"190,143",06 Feb 2004,33,"USA, Germany","Kristen Stewart, Corbin Bleu, Max Thieriot, Jennifer Beals",PG,English,Bart Freundlich,tt0337917,Nikolaj Arcel (film \,91 min,"Comedy, Crime",http://ia.media-imdb.com/images/M/MV5BOTcwMzMxNjUyM15BMl5BanBnXkFtZTYwNTY4MjY2._V1_SX300.jpg,"7,841"
5706ffab71a0651644a2f294,movie,1 nomination.,5.5,True,The Whole Ten Yards,"391,854",09 Apr 2004,24,USA,"Bruce Willis, Matthew Perry, Amanda Peet, Kevin Pollak",PG-13,"English, Hungarian, Hebrew",Howard Deutch,tt0327247,"Mitchell Kapner (characters, Mitchell Kapner (story, George Gallo (screenplay)",98 min,"Comedy, Crime, Thriller",http://ia.media-imdb.com/images/M/MV5BMTcwMDE5NDcwNl5BMl5BanBnXkFtZTcwMjg1MzUyMQ@@._V1_SX300.jpg,"44,871"
5706ffab71a0651644a2f295,movie,2 wins & 5 nominations.,6.2,True,Vanity Fair,,01 Sep 2004,53,"USA, UK, India","Gabriel Byrne, Angelica Mandy, Roger Lloyd Pack, Ruth Sheen",PG-13,"English, French, German",Mira Nair,tt0241025,"Matthew Faulk (screenplay, Mark Skeet (screenplay, Julian Fellowes (screenplay, William Makepeace Thackeray (novel)",141 min,Drama,http://ia.media-imdb.com/images/M/MV5BMTU4OTkwNDY2OV5BMl5BanBnXkFtZTcwNDIwMzAzMw@@._V1_SX300.jpg,"17,071"
5706ffab71a0651644a2f296,movie,N/A,5.8,True,Paparazzi,"54,183",03 Sep 2004,38,USA,"Cole Hauser, Robin Tunney, Dennis Farina, Daniel Baldwin",PG-13,"English, Spanish",Paul Abascal,tt0338325,Forry Smith,84 min,"Action, Crime, Thriller",http://ia.media-imdb.com/images/M/MV5BMTgxMDUxMDk5MF5BMl5BanBnXkFtZTcwOTY3NzYyMQ@@._V1_SX300.jpg,"13,080"
5706ffab71a0651644a2f297,movie,2 wins & 4 nominations.,6.8,True,The Girl Next Door,"294,284",09 Apr 2004,47,USA,"Emile Hirsch, Elisha Cuthbert, Timothy Olyphant, James Remar",R,English,Luke Greenfield,tt0265208,"David Wagner (story, Brent Goldberg (story, Stuart Blumberg (screenplay, David Wagner (screenplay, Brent Goldberg (screenplay)",108 min,"Comedy, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMTQ0ODIyMzE1N15BMl5BanBnXkFtZTcwODEwODczMw@@._V1_SX300.jpg,"167,432"
5706ffab71a0651644a2f298,movie,N/A,5.2,True,Welcome to Mooseport,"14,469,428",20 Feb 2004,33,"USA, Germany","Gene Hackman, Ray Romano, Marcia Gay Harden, Maura Tierney",PG-13,English,Donald Petrie,tt0361925,"Doug Richardson (story, Tom Schulman (screenplay)",110 min,"Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMTk1NzI1NTczM15BMl5BanBnXkFtZTYwMTYwMTk2._V1_SX300.jpg,"10,535"
5706ffab71a0651644a2f299,movie,N/A,4.8,True,Godsend,"89,961",30 Apr 2004,24,"USA, Canada","Greg Kinnear, Rebecca Romijn, Robert De Niro, Cameron Bright",PG-13,English,Nick Hamm,tt0335121,Mark Bomback,102 min,"Drama, Horror, Sci-Fi",http://ia.media-imdb.com/images/M/MV5BMTYzNzE3MTg5Ml5BMl5BanBnXkFtZTcwMTIxNDYwNQ@@._V1_SX300.jpg,"22,176"
5706ffab71a0651644a2f29a,movie,1 nomination.,4.3,True,Soul Plane,"13,922,211",28 May 2004,33,USA,"Tom Arnold, Kevin Hart, Method Man, Snoop Dogg",R,"English, Spanish",Jessy Terrero,tt0367085,"Bo Zenga, Chuck Wilson",86 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMTc5NDcxNjg5N15BMl5BanBnXkFtZTcwMDIyNzczMw@@._V1_SX300.jpg,"17,878"
5706ffab71a0651644a2f29b,movie,N/A,6.0,True,Dirty Dancing: Havana Nights,"131,416",27 Feb 2004,39,USA,"Diego Luna, Romola Garai, Sela Ward, John Slattery",PG-13,"English, Spanish",Guy Ferland,tt0338096,"Kate Gunzinger (story, Peter Sagal (story, Boaz Yakin (screenplay, Victoria Arch (screenplay)",86 min,"Romance, Drama",http://ia.media-imdb.com/images/M/MV5BMTAyMjUyNTk5MzNeQTJeQWpwZ15BbWU2MDI0NTYyNw@@._V1_SX300.jpg,"21,346"
5706ffab71a0651644a2f29c,movie,4 nominations.,4.8,True,New York Minute,"14,687",07 May 2004,33,USA,"Ashley Olsen, Mary-Kate Olsen, Eugene Levy, Andy Richter",PG,English,Dennie Gordon,tt0363282,"Emily Fox (story, Emily Fox (screenplay, Adam Cooper (screenplay, Bill Collage (screenplay)",91 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMTI2Mjc0OTc0MV5BMl5BanBnXkFtZTcwMjM4MzUyMQ@@._V1_SX300.jpg,"17,288"
5706ffab71a0651644a2f29d,movie,1 nomination.,4.8,True,Envy,"12,181,484",30 Apr 2004,31,"USA, Australia","Ben Stiller, Jack Black, Rachel Weisz, Amy Poehler",PG-13,English,Barry Levinson,tt0326856,Steve Adams,99 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMTM5NTMyNjg0OF5BMl5BanBnXkFtZTcwODUxMjUyMQ@@._V1_SX300.jpg,"26,003"
5706ffab71a0651644a2f29e,movie,13 wins & 20 nominations.,8.0,True,Shaun of the Dead,"13,464,388",24 Sep 2004,76,"UK, France","Simon Pegg, Kate Ashfield, Nick Frost, Lucy Davis",R,English,Edgar Wright,tt0365748,"Simon Pegg, Edgar Wright",99 min,"Comedy, Horror",http://ia.media-imdb.com/images/M/MV5BMTU2NjA0NDk0NV5BMl5BanBnXkFtZTcwOTA0OTQzMw@@._V1_SX300.jpg,"383,192"
5706ffab71a0651644a2f29f,movie,Nominated for 2 Golden Globes. Another 1 win & 11 nominations.,6.6,True,De-Lovely,"377,429",06 Aug 2004,53,"USA, UK","Kevin Kline, Ashley Judd, Jonathan Pryce, Kevin McNally",PG-13,"English, French, Italian",Irwin Winkler,tt0352277,Jay Cocks,125 min,"Biography, Drama, Music",http://ia.media-imdb.com/images/M/MV5BMjIyODgwODIyNF5BMl5BanBnXkFtZTcwMTkzMTczMw@@._V1_SX300.jpg,"9,517"
5706ffab71a0651644a2f2a0,movie,Won 1 Golden Globe. Another 5 wins & 7 nominations.,6.2,True,Alfie,"182,412",05 Nov 2004,49,"UK, USA","Jude Law, Renée Taylor, Jane Krakowski, Jeff Harding",R,English,Charles Shyer,tt0375173,"Bill Naughton (play, Bill Naughton (earlier screenplay, Elaine Pope (screenplay, Charles Shyer (screenplay)",103 min,"Comedy, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BNzU0NjgyNjM0N15BMl5BanBnXkFtZTcwMTEwMDgyMQ@@._V1_SX300.jpg,"42,726"
5706ffab71a0651644a2f2a1,movie,1 nomination.,7.0,True,Wicker Park,"111,995",03 Sep 2004,40,USA,"Josh Hartnett, Rose Byrne, Matthew Lillard, Diane Kruger",PG-13,English,Paul McGuigan,tt0324554,"Gilles Mimouni (film L'Appartement, Brandon Boyce (screenplay)",114 min,"Drama, Mystery, Romance",http://ia.media-imdb.com/images/M/MV5BMTg1NDA4MjcwNl5BMl5BanBnXkFtZTYwNDk4MTM3._V1_SX300.jpg,"44,069"
5706ffab71a0651644a2f2a2,movie,3 wins & 10 nominations.,6.8,True,I Heart Huckabees,"12,784,713",22 Oct 2004,55,"USA, UK, Germany","Jason Schwartzman, Isabelle Huppert, Dustin Hoffman, Lily Tomlin",R,"English, French, Spanish",David O. Russell,tt0356721,"David O. Russell, Jeff Baena",107 min,Comedy,http://ia.media-imdb.com/images/M/MV5BNTAyNTg5NTY2OV5BMl5BanBnXkFtZTcwMzQwODYyMQ@@._V1_SX300.jpg,"56,153"
5706ffab71a0651644a2f2a3,movie,1 win & 5 nominations.,5.5,True,Breakin' All the Rules,"11,827,301",14 May 2004,46,USA,"Jamie Foxx, Gabrielle Union, Morris Chestnut, Peter MacNicol",PG-13,English,Daniel Taplitz,tt0349169,Daniel Taplitz,85 min,"Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMTMwNDk4NzE4NF5BMl5BanBnXkFtZTcwNzExMzUyMQ@@._V1_SX300.jpg,"4,167"
5706ffab71a0651644a2f2a4,movie,5 nominations.,6.1,True,Chasing Liberty,"12,189,514",09 Jan 2004,46,"USA, UK","Mandy Moore, Stark Sands, Tony Jayawardena, Jeremy Piven",PG-13,"English, French, German, Hebrew, Italian, Spanish",Andy Cadiff,tt0360139,"Derek Guiley, David Schneiderman",111 min,"Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMTU2MTg5NDg4N15BMl5BanBnXkFtZTYwMjQ1NDI3._V1_SX300.jpg,"29,298"
5706ffab71a0651644a2f2a5,movie,2 nominations.,3.6,True,The Cookout,"59,413",03 Sep 2004,15,USA,"Ja Rule, Tim Meadows, Jenifer Lewis, Quran Pender",PG-13,English,Lance Rivera,tt0380277,"Queen Latifah (story, Shakim Compere (story, Darryl French (story, Laurie B. Turner (screenplay, Ramsey Gbelawoe (screenplay, Jeffrey Brian Holmes (screenplay)",97 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMTc0MzYyNzQ5Ml5BMl5BanBnXkFtZTcwNjMwMzYyMQ@@._V1_SX300.jpg,"2,357"
5706ffab71a0651644a2f2a6,movie,1 win & 4 nominations.,5.3,True,Surviving Christmas,"11,198,345",22 Oct 2004,19,USA,"Ben Affleck, James Gandolfini, Christina Applegate, Catherine O'Hara",PG-13,"English, Spanish",Mike Mitchell,tt0252028,"Deborah Kaplan (story, Harry Elfont (story, Deborah Kaplan (screenplay, Harry Elfont (screenplay, Jennifer Ventimilia (screenplay, Joshua Sternin (screenplay)",91 min,"Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMTcwMTI4MTY3Ml5BMl5BanBnXkFtZTcwOTUzMjcyMQ@@._V1_SX300.jpg,"17,081"
5706ffab71a0651644a2f2a7,movie,Nominated for 1 Oscar. Another 7 wins & 11 nominations.,7.3,True,Super Size Me,"55,297",11 Jun 2004,73,USA,"Chemeeka Walker, Dania Abu-Rmaileh, Amanda Kearsan, Christian Baucher",PG,English,Morgan Spurlock,tt0390521,Morgan Spurlock,100 min,"Documentary, Comedy, Drama",http://ia.media-imdb.com/images/M/MV5BMTYyOTk4MjIxOF5BMl5BanBnXkFtZTcwMzk1NTUyMQ@@._V1_SX300.jpg,"83,105"
5706ffab71a0651644a2f2a8,movie,Nominated for 1 Oscar. Another 19 wins & 57 nominations.,7.6,True,House of Flying Daggers,"11,041,228",14 Jan 2005,89,"China, Hong Kong","Takeshi Kaneshiro, Andy Lau, Ziyi Zhang, Dandan Song",PG-13,Mandarin,Yimou Zhang,tt0385004,"Feng Li, Bin Wang, Yimou Zhang",119 min,"Action, Adventure, Drama",http://ia.media-imdb.com/images/M/MV5BMzg4MDE0NzIwNl5BMl5BanBnXkFtZTcwMDI2NDcyMQ@@._V1_SX300.jpg,"90,000"
5706ffab71a0651644a2f2a9,movie,2 wins.,5.4,True,What the #$*! Do We (K)now!?,"76,391",22 Oct 2004,38,USA,"Marlee Matlin, Elaine Hendrix, John Ross Bowie, Robert Bailey Jr.",UNRATED,"English, German, Spanish","William Arntz, Betsy Chasse, Mark Vicente",tt0399877,"William Arntz, Betsy Chasse, Matthew Hoffman, Mark Vicente",109 min,"Documentary, Comedy, Drama",http://ia.media-imdb.com/images/M/MV5BMTQ5MjM4NjIyNl5BMl5BanBnXkFtZTYwNTUzMjQ3._V1_SX300.jpg,"11,927"
5706ffab71a0651644a2f2aa,movie,2 wins & 3 nominations.,5.9,True,Raise Your Voice,"10,411,980",08 Oct 2004,33,USA,"Hilary Duff, Oliver James, David Keith, Dana Davis",PG,"English, French",Sean McNamara,tt0361696,"Mitch Rotter (story, Sam Schreiber (screenplay)",103 min,"Family, Music, Romance",http://ia.media-imdb.com/images/M/MV5BMTM1MTc3OTQ1MF5BMl5BanBnXkFtZTcwNTAyNjYyMQ@@._V1_SX300.jpg,"22,015"
5706ffab71a0651644a2f2ab,movie,1 nomination.,5.7,True,The Perfect Score,"10,387,706",30 Jan 2004,35,"USA, Germany","Chris Evans, Bryan Greenberg, Scarlett Johansson, Leonardo Nam",PG-13,English,Brian Robbins,tt0314498,"Marc Hyman (story, Jon Zack (story, Mark Schwahn (screenplay, Marc Hyman (screenplay, Jon Zack (screenplay)",93 min,"Comedy, Crime",http://ia.media-imdb.com/images/M/MV5BMTU1NTA2MTY0MV5BMl5BanBnXkFtZTYwOTgxNjk5._V1_SX300.jpg,"19,193"
5706ffab71a0651644a2f2ac,movie,Nominated for 1 Oscar. Another 17 wins & 47 nominations.,7.1,True,Kinsey,"108,595",07 Jan 2005,79,"USA, Germany","Liam Neeson, Laura Linney, Chris O'Donnell, Peter Sarsgaard",R,English,Bill Condon,tt0362269,Bill Condon,118 min,"Biography, Drama",http://ia.media-imdb.com/images/M/MV5BMTA0MjA1MjA4MDNeQTJeQWpwZ15BbWU3MDQxMDQ2MjE@._V1_SX300.jpg,"42,169"
5706ffab71a0651644a2f2ad,movie,1 win & 3 nominations.,5.3,True,Sleepover,"8,070,311",09 Jul 2004,33,USA,"Alexa PenaVega, Mika Boorem, Jane Lynch, Sam Huntington",PG,English,Joe Nussbaum,tt0368975,Elisa Bell,89 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMTA4ODg1OTk2MjJeQTJeQWpwZ15BbWU3MDc4MzIyNzQ@._V1_SX300.jpg,"12,385"
5706ffab71a0651644a2f2ae,movie,N/A,4.9,True,First Daughter,"256,487",24 Sep 2004,31,USA,"Katie Holmes, Marc Blucas, Ameriie, Michael Keaton",PG,"English, French",Forest Whitaker,tt0361620,"Jessica Bendinger (story, Jerry O'Connell (story, Jessica Bendinger (screenplay, Kate Kondell (screenplay)",106 min,"Comedy, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMTk5MDI5NTE4N15BMl5BanBnXkFtZTYwNjQ0NTE3._V1_SX300.jpg,"16,517"
5706ffab71a0651644a2f2af,movie,1 win & 6 nominations.,6.9,True,Saved!,"3,453",11 Jun 2004,62,"USA, Canada","Jena Malone, Mandy Moore, Macaulay Culkin, Patrick Fugit",PG-13,English,Brian Dannelly,tt0332375,"Brian Dannelly, Michael Urban",92 min,"Comedy, Drama",http://ia.media-imdb.com/images/M/MV5BMTQ1ODM1ODU1N15BMl5BanBnXkFtZTcwMjI5MzA3NA@@._V1_SX300.jpg,"39,887"
5706ffab71a0651644a2f2b0,movie,N/A,5.9,True,Suspect Zero,"8,712,564",27 Aug 2004,37,"USA, UK, Germany","Aaron Eckhart, Ben Kingsley, Carrie-Anne Moss, Harry Lennix",R,English,E. Elias Merhige,tt0324127,"Zak Penn (story, Zak Penn (screenplay, Billy Ray (screenplay)",99 min,"Crime, Thriller",http://ia.media-imdb.com/images/M/MV5BMTIxMTA5ODQ1N15BMl5BanBnXkFtZTcwMDUyMzYyMQ@@._V1_SX300.jpg,"16,226"
5706ffab71a0651644a2f2b1,movie,1 win.,6.3,True,Connie and Carla,"35,512",16 Apr 2004,44,USA,"Nia Vardalos, Toni Collette, David Duchovny, Stephen Spinella",PG-13,English,Michael Lembeck,tt0345074,Nia Vardalos,98 min,"Comedy, Crime, Music",http://ia.media-imdb.com/images/M/MV5BMTgyMzMyNDU0MV5BMl5BanBnXkFtZTYwMjg4MjI3._V1_SX300.jpg,"6,693"
5706ffab71a0651644a2f2b2,movie,Nominated for 1 Oscar. Another 8 wins & 18 nominations.,7.1,True,Being Julia,"7,739,049",18 Feb 2005,65,"Canada, USA, Hungary, UK","Michael Gambon, Annette Bening, Leigh Lawson, Shaun Evans",R,English,István Szabó,tt0340012,"W. Somerset Maugham (novel, Ronald Harwood (screenplay)",104 min,"Comedy, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BODQ2NDIxMjcwN15BMl5BanBnXkFtZTYwODMzOTI3._V1_SX300.jpg,"10,550"
5706ffab71a0651644a2f2b3,movie,N/A,4.2,True,Thunderbirds,"310,277",30 Jul 2004,36,"UK, France, USA","Brady Corbet, Debora Weston, Soren Fulton, Lou Hirsch",PG,English,Jonathan Frakes,tt0167456,"Gerry Anderson (television series, Sylvia Anderson (television series, Peter Hewitt (story, William Osborne (story, William Osborne (screenplay, Michael McCullers (screenplay)",95 min,"Action, Adventure, Comedy",http://ia.media-imdb.com/images/M/MV5BMTU2NDA1NTkyN15BMl5BanBnXkFtZTYwNzAzODg2._V1_SX300.jpg,"10,814"
5706ffab71a0651644a2f2b4,movie,6 wins & 7 nominations.,6.9,True,Woman Thou Art Loosed,"6,879,730",22 Oct 2004,55,USA,"Kimberly Elise, Loretta Devine, Debbi Morgan, Michael Boatman",R,English,Michael Schultz,tt0399901,"T.D. Jakes (novel, Stan Foster (screenplay, Christine Swanson (revised screenplay)",94 min,Drama,http://ia.media-imdb.com/images/M/MV5BMTA3MTk4NjQ0MjReQTJeQWpwZ15BbWU2MDQyMzc3Ng@@._V1_SX300.jpg,793
5706ffab71a0651644a2f2b5,movie,Nominated for 1 Oscar. Another 40 wins & 32 nominations.,7.5,True,Maria Full of Grace,,06 Aug 2004,87,"Colombia, USA, Ecuador","Catalina Sandino Moreno, Virgina Ariza, Yenny Paola Vega, Rodrigo Sánchez Borhorquez",R,"Spanish, English",Joshua Marston,tt0390221,Joshua Marston,101 min,"Crime, Drama",http://ia.media-imdb.com/images/M/MV5BMjAyMTM0MDA4NV5BMl5BanBnXkFtZTcwNTY0OTUyMQ@@._V1_SX300.jpg,"30,092"
5706ffab71a0651644a2f2b6,movie,Nominated for 2 Oscars. Another 17 wins & 33 nominations.,7.7,True,A Very Long Engagement,"200,542",14 Jan 2005,76,"France, USA","Audrey Tautou, Gaspard Ulliel, Dominique Pinon, Chantal Neuwirth",R,"French, German, Corsican",Jean-Pierre Jeunet,tt0344510,"Sébastien Japrisot (novel, Jean-Pierre Jeunet (story, Guillaume Laurant (story, Guillaume Laurant (dialogue)",133 min,"Drama, Mystery, Romance",http://ia.media-imdb.com/images/M/MV5BZWI4ZTgwMzktNjk3Yy00OTlhLTg3YTAtMTA1MWVlMWJiOTRiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"61,749"
5706ffab71a0651644a2f2b7,movie,2 nominations.,5.8,True,Teacher's Pet,"6,491,350",16 Jan 2004,74,USA,"Nathan Lane, Kelsey Grammer, Shaun Fleming, Debra Jo Rupp",PG,English,Timothy Björklund,tt0350194,"Gary Baseman (television series Teacher's Pet, Bill Steinkellner (television series Teacher's Pet, Cherie Steinkellner (television series Teacher's Pet, Bill Steinkellner (screenplay, Cherie Steinkellner (screenplay)",74 min,"Animation, Family, Comedy",http://ia.media-imdb.com/images/M/MV5BMTgxNzM1OTg1NV5BMl5BanBnXkFtZTcwODYwNTQyMQ@@._V1_SX300.jpg,"1,200"
5706ffab71a0651644a2f2b8,movie,N/A,4.9,True,The Big Bounce,"6,471,394",30 Jan 2004,42,USA,"Owen Wilson, Butch Helemano, Charlie Sheen, Vinnie Jones",PG-13,English,George Armitage,tt0315824,"Elmore Leonard (novel, Sebastian Gutierrez (screenplay)",88 min,"Comedy, Crime",http://ia.media-imdb.com/images/M/MV5BMTU5NDM5ODEyM15BMl5BanBnXkFtZTYwMTcyMTY3._V1_SX300.jpg,"15,715"
5706ffab71a0651644a2f2b9,movie,Nominated for 1 Golden Globe. Another 4 nominations.,6.7,True,Beyond the Sea,"29,869",29 Dec 2004,46,"USA, Germany, UK","Kevin Spacey, Kate Bosworth, John Goodman, Bob Hoskins",PG-13,English,Kevin Spacey,tt0363473,"Kevin Spacey, Lewis Colick",118 min,"Biography, Drama, Music",http://ia.media-imdb.com/images/M/MV5BMTY2MzI0ODE3NF5BMl5BanBnXkFtZTYwODI4NDM3._V1_SX300.jpg,"12,590"
5706ffab71a0651644a2f2ba,movie,N/A,5.3,True,Against the Ropes,"56,546",20 Feb 2004,36,"USA, Germany","Meg Ryan, Omar Epps, Charles S. Dutton, Tony Shalhoub",PG-13,English,Charles S. Dutton,tt0312329,"Jackie Kallen (life, Cheryl Edwards",111 min,"Biography, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMTIyNjUyODg1N15BMl5BanBnXkFtZTYwOTEzNTM3._V1_SX300.jpg,"5,832"
5706ffab71a0651644a2f2bb,movie,Nominated for 1 Oscar. Another 9 wins & 27 nominations.,8.0,True,Before Sunset,"5,792,822",30 Jul 2004,90,USA,"Ethan Hawke, Julie Delpy, Vernon Dobtcheff, Louise Lemoine Torrès",R,"English, French",Richard Linklater,tt0381681,"Richard Linklater (screenplay, Julie Delpy (screenplay, Ethan Hawke (screenplay, Richard Linklater (story, Kim Krizan (story, Richard Linklater (characters, Kim Krizan (characters)",80 min,"Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SX300.jpg,"162,418"
5706ffab71a0651644a2f2bc,movie,1 nomination.,5.9,True,The Clearing,"5,763,875",16 Jul 2004,60,"USA, Germany","Robert Redford, Helen Mirren, Willem Dafoe, Alessandro Nivola",R,English,Pieter Jan Brugge,tt0331952,"Pieter Jan Brugge (story, Justin Haythe (story, Justin Haythe (screenplay)",95 min,"Drama, Mystery, Thriller",http://ia.media-imdb.com/images/M/MV5BMTQ3MjA2NDAzNF5BMl5BanBnXkFtZTcwOTM0MDcyMQ@@._V1_SX300.jpg,"11,474"
5706ffab71a0651644a2f2bd,movie,1 nomination.,5.7,True,Never Die Alone,"47,702",26 Mar 2004,38,USA,"DMX, Michael Ealy, Drew Sidora, Antwon Tanner",R,English,Ernest R. Dickerson,tt0354766,"Donald Goines (novel, James Gibson (screenplay)",88 min,"Action, Crime, Drama",http://ia.media-imdb.com/images/M/MV5BMTM3NzAyMDEzNV5BMl5BanBnXkFtZTcwOTIwMDUyMQ@@._V1_SX300.jpg,"4,742"
5706ffab71a0651644a2f2be,movie,Nominated for 1 BAFTA Film Award. Another 15 wins & 38 nominations.,7.5,True,Bad Education,"5,211,842",11 Feb 2005,81,Spain,"Gael García Bernal, Fele Martínez, Daniel Giménez Cacho, Lluís Homar",NC-17,"Spanish, Latin",Pedro Almodóvar,tt0275491,Pedro Almodóvar,106 min,"Crime, Drama, Mystery",http://ia.media-imdb.com/images/M/MV5BMTIxMTc4NDQxOF5BMl5BanBnXkFtZTYwMjk3ODY3._V1_SX300.jpg,"44,409"
5706ffab71a0651644a2f2bf,movie,Nominated for 1 Golden Globe. Another 2 wins & 16 nominations.,6.1,True,Birth,"1,283,033",29 Oct 2004,50,"USA, UK, Germany, France","Nicole Kidman, Cameron Bright, Danny Huston, Lauren Bacall",R,English,Jonathan Glazer,tt0337876,"Jean-Claude Carrière, Milo Addica, Jonathan Glazer",100 min,"Drama, Mystery, Romance",http://ia.media-imdb.com/images/M/MV5BNzUzNzI4MzU4NV5BMl5BanBnXkFtZTcwMjcxMzcyMQ@@._V1_SX300.jpg,"29,154"
5706ffab71a0651644a2f2c0,movie,N/A,5.6,True,Club Dread,,27 Feb 2004,45,USA,"Elena Lyons, Dan Montgomery Jr., Tanja Reichert, Nat Faxon",R,English,Jay Chandrasekhar,tt0331953,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske",104 min,"Comedy, Horror, Thriller",http://ia.media-imdb.com/images/M/MV5BMjExNDgxMjEwNl5BMl5BanBnXkFtZTcwMTYzNzQyMQ@@._V1_SX300.jpg,"23,424"
5706ffab71a0651644a2f2c1,movie,N/A,7.2,True,Touching the Void: Return to Siula Grande,,05 Apr 2004,N/A,UK,"Brian Hall, Richard Hawking, Kevin Macdonald, Joe Simpson",N/A,English,Kevin Macdonald,tt0408144,N/A,24 min,"Documentary, Short",N/A,153
5706ffab71a0651644a2f2c2,movie,N/A,6.6,True,Spartan,"502,324",12 Mar 2004,60,"USA, Germany","Tia Texada, Derek Luke, Val Kilmer, Jeremie Campbell",R,"English, Russian, Swedish",David Mamet,tt0360009,David Mamet,106 min,"Action, Crime, Drama",http://ia.media-imdb.com/images/M/MV5BMTc2ODc0Mjk1M15BMl5BanBnXkFtZTcwNzcwMDUyMQ@@._V1_SX300.jpg,"26,308"
5706ffab71a0651644a2f2c3,movie,3 wins & 2 nominations.,4.7,True,A Day Without a Mexican,"4,175,179",21 May 2004,30,"USA, Mexico, Spain","Caroline Aaron, Tony Abatemarco, Melinda Allen, Frankie J. Allison",R,"English, Spanish",Sergio Arau,tt0377744,"Sergio Arau, Yareli Arizmendi, Sergio Guerrero",100 min,"Comedy, Drama, Fantasy",http://ia.media-imdb.com/images/M/MV5BMTI3NTg2OTI5OF5BMl5BanBnXkFtZTcwMDAzNDYyMQ@@._V1_SX300.jpg,"2,765"
