_id,Title,Awards,Metascore,Country,Runtime,Rated,Director,imdbID,imdbVotes,Language,Actors,Poster,Type,Writer,Genre,Response,Released,imdbRating,Box_office
5707157a71a065165c8c3acb,American Hardcore,N/A,69,USA,100 min,R,Paul Rachman,tt0419434,"2,741",English,"Lucky Lehrer, Vic Bondi, Joe Keithley, Keith Morris",http://ia.media-imdb.com/images/M/MV5BMTA4NjAzNDMzMjleQTJeQWpwZ15BbWU3MDcxNzg0MzE@._V1_SX300.jpg,movie,"Steven Blush (book, Steven Blush","Documentary, History, Music",True,22 Sep 2006,7.4,"278,785"
5707157a71a065165c8c3acc,A Dirty Carnival,7 nominations.,N/A,South Korea,141 min,N/A,Ha Yoo,tt0821442,"5,008",Korean,"In-seong Jo, Ho-jin Chun, Gung-Min Nam, Bo-young Lee",http://ia.media-imdb.com/images/M/MV5BMTc5Mzc3ODUyMl5BMl5BanBnXkFtZTgwNDk0ODc1MjE@._V1_SX300.jpg,movie,Ha Yoo,"Crime, Drama, Thriller",True,15 Jun 2006,7.5,
5707157a71a065165c8c3acd,Night of the Living Dead 3D,N/A,N/A,USA,80 min,R,Jeff Broadstreet,tt0489244,"2,879",English,"Brianna Brown, Joshua DesRoches, Sid Haig, Greg Travis",http://ia.media-imdb.com/images/M/MV5BMTgxNTE0Njg1OV5BMl5BanBnXkFtZTcwODMyMzQzMQ@@._V1_SX300.jpg,movie,"George A. Romero, John A. Russo, Robert Valding (screenplay)",Horror,True,10 Nov 2006,3.2,
5707157a71a065165c8c3ace,Old Joy,5 wins & 5 nominations.,84,USA,76 min,UNRATED,Kelly Reichardt,tt0468526,"4,283",English,"Daniel London, Will Oldham, Tanya Smith, Robin Rosenberg",http://ia.media-imdb.com/images/M/MV5BNjkyMDQxNjY0OV5BMl5BanBnXkFtZTcwMzU3NjI0MQ@@._V1_SX300.jpg,movie,"Jonathan Raymond, Kelly Reichardt",Drama,True,26 Jan 2007,6.7,"255,352"
5707157a71a065165c8c3acf,The War Tapes,2 wins & 1 nomination.,77,USA,97 min,N/A,Deborah Scranton,tt0775566,"1,131","English, Arabic","Zack Bazzi, Duncan Domey, Ben Flanders, Mike Moriarty",http://ia.media-imdb.com/images/M/MV5BMTQ4OTYwODk4Ml5BMl5BanBnXkFtZTcwNTU2NzgzMQ@@._V1_SX300.jpg,movie,N/A,"Documentary, War",True,29 Apr 2006,7.4,"254,190"
5707157a71a065165c8c3ad0,Love's Abiding Joy,N/A,N/A,USA,87 min,PG,Michael Landon Jr.,tt0785025,"1,222",N/A,"Erin Cottrell, Dale Midkiff, Logan Bartholomew, Frank McRae",http://ia.media-imdb.com/images/M/MV5BMTc1MTM2NTYwM15BMl5BanBnXkFtZTcwMzg2OTczMQ@@._V1_SX300.jpg,movie,"Michael Landon Jr. (teleplay, Douglas Lloyd McIntosh (teleplay, Bridget Terry (teleplay, Michael Landon Jr. (television story, Douglas Lloyd McIntosh (television story, Janette Oke (novel)","Drama, Western",True,N/A,7.2,"252,726"
5707157a71a065165c8c3ad1,Broken Bridges,N/A,32,USA,105 min,PG-13,Steven Goldmann,tt0477392,"1,423",English,"Brian F. Durkin, Jason Leith, Richard Tillman, Toby Keith",http://ia.media-imdb.com/images/M/MV5BMTI1Mjc3MzM1NF5BMl5BanBnXkFtZTcwMDcwMzczMQ@@._V1_SX300.jpg,movie,"Cherie Bennett, Jeff Gottesfeld","Drama, Music",True,08 Sep 2006,6.2,"251,775"
5707157a71a065165c8c3ad2,Humko Deewana Kar Gaye,N/A,N/A,India,155 min,N/A,Raj Kanwar,tt0444840,"2,882",Hindi,"Akshay Kumar, Katrina Kaif, Bipasha Basu, Bhagyashree",http://ia.media-imdb.com/images/M/MV5BNTYxNDQ5OTU4MF5BMl5BanBnXkFtZTcwMjY5NTk5Mw@@._V1_SX300.jpg,movie,"Sudhanshu Dube (additional dialogue, Raj Kanwar",Romance,True,14 Apr 2006,5.3,"250,083"
5707157a71a065165c8c3ad3,Driving Lessons,3 wins & 2 nominations.,56,UK,98 min,PG-13,Jeremy Brock,tt0446687,"9,462",English,"Rupert Grint, Fay Cohen, Ruby Mortlock, Don Wetherhead",http://ia.media-imdb.com/images/M/MV5BMTg4NzE5MDE3Ml5BMl5BanBnXkFtZTcwMDgxNjgzMQ@@._V1_SX300.jpg,movie,Jeremy Brock,"Comedy, Drama",True,13 Oct 2006,6.8,"238,774"
5707157a71a065165c8c3ad4,Confetti,3 nominations.,57,UK,100 min,R,Debbie Isitt,tt0427089,"4,438",English,"Martin Freeman, Jessica Hynes, Stephen Mangan, Meredith MacNeill",http://ia.media-imdb.com/images/M/MV5BMjc5NjM0NjE5OV5BMl5BanBnXkFtZTcwMjI5MDE0MQ@@._V1_SX300.jpg,movie,Debbie Isitt (concept),"Comedy, Music, Romance",True,05 May 2006,5.8,"226,990"
5707157a71a065165c8c3ad5,Unidentified,N/A,N/A,USA,85 min,PG,Rich Christiano,tt0460975,510,English,"Jonathan Aube, Josh Adamson, Michael Blain-Rozgay, Jenna Bailey",http://ia.media-imdb.com/images/M/MV5BMjA3MjkxNzU0NF5BMl5BanBnXkFtZTcwNTA4OTQ5Mw@@._V1_SX300.jpg,movie,Rich Christiano,Sci-Fi,True,18 Aug 2006,3.7,"222,108"
5707157a71a065165c8c3ad6,Fur: An Imaginary Portrait of Diane Arbus,1 win.,50,USA,122 min,R,Steven Shainberg,tt0422295,"13,033",English,"Nicole Kidman, Robert Downey Jr., Ty Burrell, Harris Yulin",http://ia.media-imdb.com/images/M/MV5BNjg2MTM0NTIxOF5BMl5BanBnXkFtZTcwNDkzMDgzMQ@@._V1_SX300.jpg,movie,"Erin Cressida Wilson, Patricia Bosworth (book)","Biography, Drama, Romance",True,20 Oct 2006,6.5,"220,914"
5707157a71a065165c8c3ad7,The Journals of Knud Rasmussen,2 wins & 3 nominations.,N/A,"Canada, Denmark, Greenland",112 min,N/A,"Norman Cohn, Zacharias Kunuk",tt0478366,289,"Inuktitut, English, Danish","Pakak Innuksuk, Leah Angutimarik, Neeve Irngaut, Natar Ungalaaq",http://ia.media-imdb.com/images/M/MV5BMTgxMjUwMDE4OF5BMl5BanBnXkFtZTcwMTI3NDgzMQ@@._V1_SX300.jpg,movie,"Eugene Ipkarnak (Inuktitut dialogue, Madeline Ivalu (Inuktitut dialogue, Herve Paniaq (Inuktitut dialogue, Pauloosie Qulitalik (Inuktitut dialogue, Lucy Tulugarjuk (Inuktitut dialogue, Abraham Ulayuruluk (Inuktitut dialogue, Louis Uttak (Inuktitut dialogue)",Drama,True,10 Nov 2006,6.5,
5707157a71a065165c8c3ad8,Malamaal Weekly,N/A,N/A,India,137 min,N/A,Priyadarshan,tt0476805,"3,013",Hindi,"Paresh Rawal, Om Puri, Riteish Deshmukh, Reema Sen",http://ia.media-imdb.com/images/M/MV5BYTNlNjZkZTEtODM0Ni00MGNhLTlkODctMTZhNDlhODg3YTgyXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,movie,"Manisha Korde (dialogue, Priyadarshan (screenplay, Priyadarshan (story, Chandu Shah (story)","Comedy, Drama, Romance",True,10 Mar 2006,6.8,"204,612"
5707157a71a065165c8c3ad9,Iraq in Fragments,Nominated for 1 Oscar. Another 12 wins & 6 nominations.,84,USA,94 min,N/A,James Longley,tt0492466,"1,186","Kurdish, Arabic","Mohammed Haithem, Suleiman Mahmoud",http://ia.media-imdb.com/images/M/MV5BMTM0ODUxNjQzOF5BMl5BanBnXkFtZTcwNDE5MTkzMQ@@._V1_SX300.jpg,movie,N/A,"Documentary, War",True,19 Jan 2007,7.4,"55,057"
5707157a71a065165c8c3ada,Sherrybaby,Nominated for 1 Golden Globe. Another 10 wins & 10 nominations.,66,USA,96 min,R,Laurie Collyer,tt0423169,"10,104",English,"Maggie Gyllenhaal, Michelle Hurst, Sandra Rodríguez, Anna Simpson",http://ia.media-imdb.com/images/M/MV5BMTU1Mzc0ODE4MF5BMl5BanBnXkFtZTcwNjU1MzYzMQ@@._V1_SX300.jpg,movie,Laurie Collyer,Drama,True,09 Feb 2007,6.6,
5707157a71a065165c8c3adb,The Bridge,1 nomination.,58,"UK, USA",94 min,R,Eric Steel,tt0799954,"9,035",English,"Eric Geleynse, Chris Brown, Susan Ginwalla, Caroline Pressley",http://ia.media-imdb.com/images/M/MV5BMTcwMzk4NDY4MV5BMl5BanBnXkFtZTcwMDkzODU0MQ@@._V1_SX300.jpg,movie,Tad Friend (inspired by article \,"Documentary, Drama",True,16 Feb 2007,7.3,"179,780"
5707157a71a065165c8c3adc,2005 Academy Award Nominated Short Films,N/A,N/A,USA,162 min,N/A,"Shane Acker, Mark Andrews, John Canemaker, Sharon Colman, Sean Ellis, Ulrike Grote, Anthony Lucas, Martin McDonagh, Rob Pearlstein, Rúnar Rúnarsson",tt2033933,43,"English, German",N/A,http://ia.media-imdb.com/images/M/MV5BMTYxODM0MTc5OF5BMl5BanBnXkFtZTcwMjQ3NjE5OA@@._V1_SX300.jpg,movie,N/A,"Animation, Action, Drama",True,24 Feb 2006,6.6,
5707157a71a065165c8c3add,Pyare Mohan,N/A,N/A,India,N/A,N/A,"Indra Kumar, Kookie V. Gulati",tt0461323,589,Hindi,"Fardeen Khan, Vivek Oberoi, Esha Deol, Amrita Rao",http://ia.media-imdb.com/images/M/MV5BMTQ0NDYyNjIxMF5BMl5BanBnXkFtZTgwNDc1MDA2MDE@._V1_SX300.jpg,movie,"Milap Zaveri (story, Tushar Hiranandani (story, Milap Zaveri (screenplay, Tushar Hiranandani (screenplay, Milap Zaveri (dialogue)","Comedy, Drama, Romance",True,21 Apr 2006,3.2,
5707157a71a065165c8c3ade,Cocaine Cowboys,N/A,59,USA,118 min,R,Billy Corben,tt0380268,"10,167",English,"Jon Roberts, Al Sunshine, Sam Burstyn, Mickey Munday",http://ia.media-imdb.com/images/M/MV5BMTIzMjg0MTE0NV5BMl5BanBnXkFtZTcwNTEzMzkzMQ@@._V1_SX300.jpg,movie,N/A,"Documentary, Crime",True,23 Nov 2007,7.9,"148,872"
5707157a71a065165c8c3adf,Jonestown: The Life and Death of Peoples Temple,3 nominations.,79,USA,86 min,N/A,Stanley Nelson,tt0762111,"3,666",English,"Rebecca Moore, Janet Shular, Tim Carter, Stanley Clayton",http://ia.media-imdb.com/images/M/MV5BMjA1NDg4NjUzM15BMl5BanBnXkFtZTcwMTk3NDI0MQ@@._V1_SX300.jpg,movie,"Marcia Smith (story, Marcia Smith (teleplay, Noland Walker (teleplay)","Documentary, History",True,25 Apr 2006,7.9,
5707157a71a065165c8c3ae0,Wild Duck Season,2 wins.,N/A,Poland,19 min,N/A,Julia Ruszkiewicz,tt3174330,N/A,N/A,"Marian Dziedziel, Ewa Gorzelak, Kamil Grenda, Adam Kamien",N/A,movie,Julia Ruszkiewicz,"Short, Drama",True,N/A,N/A,
5707157a71a065165c8c3ae1,The Bubble,11 wins & 3 nominations.,61,Israel,117 min,UNRATED,Eytan Fox,tt0476643,"4,569","Hebrew, Arabic, English","Ohad Knoller, Yousef 'Joe' Sweid, Daniella Wircer, Alon Friedman",http://ia.media-imdb.com/images/M/MV5BMTIyMDgxOTk0MF5BMl5BanBnXkFtZTcwOTkwODM1MQ@@._V1_SX300.jpg,movie,"Gal Uchovsky (screenplay, Eytan Fox (screenplay, Martin Sherman (excerpt from the play 'Bent\","Comedy, Drama, Romance",True,07 Sep 2007,7.4,"155,972"
5707157a71a065165c8c3ae2,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,1 nomination.,67,"UK, USA",97 min,PG-13,"Paul Crowder, John Dower",tt0489247,"1,268",English,"Ahmet Ertegun, Nesuhi Ertegün, Matt Dillon, Clive Toye",http://ia.media-imdb.com/images/M/MV5BMTYyMjc2MDE1OV5BMl5BanBnXkFtZTcwODAwNzMzMQ@@._V1_SX300.jpg,movie,"John Dower (story, Mark Monroe (screenplay, Mark Monroe (story)","Documentary, Sport",True,07 Jul 2006,7.3,"144,431"
5707157a71a065165c8c3ae3,Haven,N/A,N/A,UK,5 min,N/A,George Burt,tt1548255,N/A,English,Thomas Thoroe,N/A,movie,"George Burt, Hampus Myer, Andrew Niblo","Short, Drama",True,N/A,N/A,
5707157a71a065165c8c3ae4,How to Go Out on a Date in Queens,N/A,N/A,USA,90 min,R,Michelle Danner,tt0270417,340,English,"Jason Alexander, Ruth Barrie, Carlos M. Castillón, Cliff Bemis",http://ia.media-imdb.com/images/M/MV5BODgzMTMyNzY2Ml5BMl5BanBnXkFtZTcwODg1MzMzMQ@@._V1_SX300.jpg,movie,"Richard Vetere (play, Richard Vetere (screenplay)","Comedy, Romance",True,28 Jul 2006,4.5,
5707157a71a065165c8c3ae5,What the Bleep!?: Down the Rabbit Hole,N/A,45,USA,156 min,N/A,"William Arntz, Betsy Chasse, Mark Vicente",tt0499596,"2,173",English,"Marlee Matlin, Elaine Hendrix, Barry Newman, Armin Shimerman",http://ia.media-imdb.com/images/M/MV5BMTU1NDE4MjY0Ml5BMl5BanBnXkFtZTcwMDMyNDIzMQ@@._V1_SX300.jpg,movie,N/A,"Documentary, Drama",True,23 Mar 2006,6.5,"135,706"
5707157a71a065165c8c3ae6,Clean,N/A,N/A,Canada,71 min,N/A,Alexandre Michaud,tt0844289,63,English,"Marco Calliari, Sebastien Croteau, Martin Dubreuil, Éric Therrien",http://ia.media-imdb.com/images/M/MV5BMTczOTM2MTgyMl5BMl5BanBnXkFtZTgwODQ5MTg5NTE@._V1_SX300.jpg,movie,Alexandre Michaud,Horror,True,N/A,4.5,
5707157a71a065165c8c3ae7,Stolen,N/A,N/A,USA,N/A,N/A,Massimo Messina,tt2954078,N/A,English,Ryan Festge,N/A,movie,Don Festge,"Short, Thriller",True,28 Apr 2006,N/A,
5707157a71a065165c8c3ae8,Edmond,N/A,N/A,UK,N/A,N/A,Charles H. Joslain,tt5351480,N/A,French,N/A,N/A,movie,Charles H. Joslain,"Short, Drama",True,19 Jul 2006,N/A,
5707157a71a065165c8c3ae9,Making 'Game 6',N/A,N/A,USA,15 min,N/A,Michael Fiore,tt1138454,N/A,English,"Griffin Dunne, Ari Graynor, Bill Groom, Michael Hoffman",N/A,movie,N/A,Short,True,23 May 2006,N/A,
5707157a71a065165c8c3aea,The Groomsmen,N/A,57,USA,98 min,R,Edward Burns,tt0455958,"3,904",English,"Edward Burns, Heather Burns, John Leguizamo, Matthew Lillard",http://ia.media-imdb.com/images/M/MV5BMTcyOTUzNDA1M15BMl5BanBnXkFtZTcwMDIxNjQzMQ@@._V1_SX300.jpg,movie,Edward Burns,"Comedy, Drama, Music",True,22 Sep 2006,6.2,
5707157a71a065165c8c3aeb,Flannel Pajamas,1 nomination.,49,USA,124 min,R,Jeff Lipsky,tt0432290,810,English,"Justin Kirk, Julianne Nicholson, Rebecca Schull, Jamie Harrold",http://ia.media-imdb.com/images/M/MV5BMTMxMzQzMTYxN15BMl5BanBnXkFtZTcwMTc4OTMzMQ@@._V1_SX300.jpg,movie,Jeff Lipsky,Romance,True,22 Jan 2006,5.9,"123,301"
5707157a71a065165c8c3aec,Climates,12 wins & 7 nominations.,72,"Turkey, France",101 min,UNRATED,Nuri Bilge Ceylan,tt0498097,"7,897",Turkish,"Ebru Ceylan, Nuri Bilge Ceylan, Nazan Kesal, Mehmet Eryilmaz",http://ia.media-imdb.com/images/M/MV5BMTk4NDAzMzEyNV5BMl5BanBnXkFtZTcwOTY1NTc0MQ@@._V1_SX300.jpg,movie,Nuri Bilge Ceylan,Drama,True,20 Oct 2006,7.3,"119,958"
5707157a71a065165c8c3aed,Come Early Morning,2 wins & 1 nomination.,64,USA,97 min,R,Joey Lauren Adams,tt0457308,"2,299",English,"Ashley Judd, Jason T. Davis, Richard Lee Crow, Laura Prepon",http://ia.media-imdb.com/images/M/MV5BMjEzMDc0NjI5Nl5BMl5BanBnXkFtZTcwOTExMjA0MQ@@._V1_SX300.jpg,movie,Joey Lauren Adams,"Drama, Romance",True,31 Aug 2007,6.2,"117,560"
5707157a71a065165c8c3aee,Shaadi Se Pehle,N/A,N/A,India,122 min,N/A,Satish Kaushik,tt0489560,583,Hindi,"Akshaye Khanna, Ayesha Takia, Mallika Sherawat, Sunil Shetty",http://ia.media-imdb.com/images/M/MV5BMTQ0MzYwNzAzM15BMl5BanBnXkFtZTcwNzkyMjY0MQ@@._V1_SX300.jpg,movie,"Sanjay Chhel, Satish Kaushik (screenplay)","Comedy, Musical, Romance",True,07 Apr 2006,4.0,
5707157a71a065165c8c3aef,Al Franken: God Spoke,N/A,49,USA,90 min,N/A,"Nick Doob, Chris Hegedus",tt0799916,444,English,"Al Franken, Franni Bryson, Katherine Lanpher, Billy Kimball",http://ia.media-imdb.com/images/M/MV5BMTM0MTk5NTcxOF5BMl5BanBnXkFtZTcwNzQ4OTI0MQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,30 Apr 2006,6.6,"102,990"
5707157a71a065165c8c3af0,Black Gold,1 win & 3 nominations.,69,"UK, USA",78 min,UNRATED,"Marc Francis, Nick Francis",tt0492447,758,"Amharic, Italian, English",N/A,http://ia.media-imdb.com/images/M/MV5BMjAyNjUzMDcyM15BMl5BanBnXkFtZTcwMjI1NzI0Mg@@._V1_SX300.jpg,movie,N/A,Documentary,True,08 Jun 2007,7.2,"93,477"
5707157a71a065165c8c3af1,America: Freedom to Fascism,N/A,43,USA,95 min,N/A,Aaron Russo,tt0772153,"2,289",English,"Aaron Russo, John Turner, Joe Banister, Sherry Peel Jackson",http://ia.media-imdb.com/images/M/MV5BMTQ3NzkxMzA4MF5BMl5BanBnXkFtZTcwODIzNTQzMQ@@._V1_SX300.jpg,movie,Aaron Russo,Documentary,True,28 Jul 2006,8.1,"61,200"
5707157a71a065165c8c3af2,Color of the Cross,N/A,34,USA,108 min,PG-13,Jean-Claude La Marre,tt0760160,274,English,"Jean-Claude La Marre, Johann John Jean, Adam Green, Jesse Holland",http://ia.media-imdb.com/images/M/MV5BMjAyMTgxOTAwNl5BMl5BanBnXkFtZTcwMzE2NTA0MQ@@._V1_SX300.jpg,movie,"Jean Claude Nelson, James Troesh, Jean-Claude La Marre",Drama,True,09 Nov 2006,3.3,"84,744"
5707157a71a065165c8c3af3,10 Items or Less,1 win & 1 nomination.,54,USA,82 min,R,Brad Silberling,tt0499603,"12,606","English, Spanish","Morgan Freeman, Paz Vega, Jonah Hill, Anne Dudek",http://ia.media-imdb.com/images/M/MV5BMTI1MTU4NjYzMV5BMl5BanBnXkFtZTcwNTg1NzQ0MQ@@._V1_SX300.jpg,movie,Brad Silberling,"Comedy, Drama",True,08 Feb 2007,6.7,"81,416"
5707157a71a065165c8c3af4,Samoan Wedding,10 nominations.,58,New Zealand,97 min,N/A,Chris Graham,tt0464184,"1,344",English,"Oscar Kightley, Iaheto Ah Hi, Shimpal Lelisi, Robbie Magasiva",http://ia.media-imdb.com/images/M/MV5BMjA0MTk2MDQ1N15BMl5BanBnXkFtZTcwMDE0MDczMQ@@._V1_SX300.jpg,movie,"James Griffin, Oscar Kightley","Comedy, Romance",True,30 Mar 2006,6.4,"71,840"
5707157a71a065165c8c3af5,Renaissance,2 wins & 1 nomination.,57,"France, UK, Luxembourg",105 min,R,Christian Volckman,tt0386741,"14,173","English, French","Daniel Craig, Romola Garai, Ian Holm, Kevork Malikyan",http://ia.media-imdb.com/images/M/MV5BMjEyMzA4ODQ3MV5BMl5BanBnXkFtZTcwMTkwNDUzMQ@@._V1_SX300.jpg,movie,"Alexandre de La Patellière (original story, Matthieu Delaporte (original story, Michael Katims (english dialogue, Alexandre de La Patellière (adaptation, Jean-Bernard Pouy (adaptation, Patrick Raynal (adaptation, Matthieu Delaporte (adaptation)","Animation, Action, Sci-Fi",True,15 Mar 2006,6.7,"63,260"
5707157a71a065165c8c3af6,Beowulf,N/A,N/A,USA,28 min,N/A,Tom Kingdon,tt1494639,N/A,English,"Nachum Cohen, Jola Cynkutis, Diane Edgecomb, Sarah Hickler",N/A,movie,N/A,"Short, Action, Drama",True,N/A,N/A,
5707157a71a065165c8c3af7,Unconscious,N/A,N/A,USA,N/A,N/A,Bradley Wigor,tt0455822,49,English,"Adam LeFevre, John Speredakos, Peter Friedman, Benjamin Walker",http://ia.media-imdb.com/images/M/MV5BMTU3MDYwMzM2Nl5BMl5BanBnXkFtZTcwNzg1ODIzMQ@@._V1_SX300.jpg,movie,George Williams,"Comedy, Drama",True,05 May 2009,6.5,
5707157a71a065165c8c3af8,Absolute Wilson,1 nomination.,69,"USA, Germany",105 min,UNRATED,Katharina Otto-Bernstein,tt0841992,119,English,"Robert Wilson, Arnold Aronson, Robin Brentano, David Byrne",http://ia.media-imdb.com/images/M/MV5BMTMyMTI0MzU1MF5BMl5BanBnXkFtZTcwODg4NTMwMw@@._V1_SX300.jpg,movie,Katharina Otto-Bernstein,Documentary,True,12 Oct 2006,7.0,"65,768"
5707157a71a065165c8c3af9,Vajra Sky Over Tibet,N/A,61,USA,89 min,N/A,John Bush,tt0840019,59,English,"John Bush, Tenzin Chogyal, Dadon",http://ia.media-imdb.com/images/M/MV5BMTg1MzI2Njg4OV5BMl5BanBnXkFtZTcwNjg4NTA0MQ@@._V1_SX300.jpg,movie,John Bush,Documentary,True,01 Sep 2006,7.2,"45,136"
5707157a71a065165c8c3afa,The Aura of Routine,N/A,N/A,USA,3 min,N/A,Shannon Moran,tt1424559,N/A,English,Alison Daley,N/A,movie,Shannon Moran,Short,True,07 Dec 2006,N/A,
5707157a71a065165c8c3afb,A Tudor Feast at Christmas,N/A,N/A,UK,59 min,N/A,Chris Mitchell,tt1232802,56,English,"Dominic Frisby, Marc Meltonville, Ruth Goodman, Hugh Beamish",N/A,movie,N/A,"Documentary, History",True,21 Dec 2006,8.5,
5707157a71a065165c8c3afc,Anthony Kaun Hai?,N/A,N/A,India,127 min,N/A,Raj Kaushal,tt0800981,482,Hindi,"Sanjay Dutt, Arshad Warsi, Minissha Lamba, Anusha Dhandekar",http://ia.media-imdb.com/images/M/MV5BODMzYTlhMTEtODQ4MC00YmRlLWIzYWQtMDk0MzI2OTZlNDUxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,movie,Soumik Sen,"Comedy, Thriller",True,04 Aug 2006,5.5,
5707157a71a065165c8c3afd,10th & Wolf,N/A,36,USA,107 min,R,Robert Moresco,tt0360323,"5,476","English, Italian","James Marsden, Giovanni Ribisi, Brad Renfro, Piper Perabo",http://ia.media-imdb.com/images/M/MV5BMjE1NDE0Nzk3MV5BMl5BanBnXkFtZTcwMjE3ODQzMQ@@._V1_SX300.jpg,movie,"Robert Moresco, Allan Steele","Crime, Drama, Thriller",True,12 Apr 2007,6.5,"53,481"
5707157a71a065165c8c3afe,Kalamazoo?,N/A,N/A,USA,107 min,PG-13,David O'Malley,tt0416887,111,English,"Josie Davis, Mayim Bialik, Joanna Clare Scott, Claire Bloom",http://ia.media-imdb.com/images/M/MV5BMTY4OTM4OTM1NV5BMl5BanBnXkFtZTcwNDc4NzkyMQ@@._V1_SX300.jpg,movie,"Joanna Clare Scott (screenplay, Joanna Clare Scott (story, Dana E. Kowalski (story, Isabel Holtreman Baldree (story)",Comedy,True,07 Apr 2006,5.4,"53,609"
5707157a71a065165c8c3aff,Mannat,N/A,N/A,India,165 min,N/A,Gurbir Singh Grewal,tt0887764,92,Panjabi,"Jimmy Shergill, Kulraj Randhawa, Kanwaljit Singh, Deep Dhillon",N/A,movie,"Surinder Bath (dialogues, Gurbir Singh Grewal, Amber Hoshiarpuri (lyrics, Kulwant (lyrics, Babu Singh Mann (lyrics)","Action, Crime, Drama",True,06 Oct 2006,7.7,
5707157a71a065165c8c3b00,Close to You,5 nominations.,N/A,Philippines,110 min,N/A,Cathy Garcia-Molina,tt0498480,112,"Filipino, Tagalog","John Lloyd Cruz, Bea Alonzo, Sam Milby, Melanie Marquez",N/A,movie,"Mel Mendoza-Del Rosario (story, John Paul Abellera (story, Mel Mendoza-Del Rosario (screenplay)",Romance,True,15 Feb 2006,6.5,
5707157a71a065165c8c3b01,Home of the Brave,Nominated for 1 Golden Globe. Another 3 nominations.,42,"USA, Morocco",106 min,R,Irwin Winkler,tt0763840,"9,213","English, Spanish, Arabic","Samuel L. Jackson, Jessica Biel, Brian Presley, 50 Cent",http://ia.media-imdb.com/images/M/MV5BMjE5NjkwNDU1NV5BMl5BanBnXkFtZTcwNTkyNjgzMQ@@._V1_SX300.jpg,movie,"Mark Friedman (screenplay, Mark Friedman (story, Irwin Winkler (story)","Action, Drama, War",True,01 Mar 2007,5.6,"40,830"
5707157a71a065165c8c3b02,Moonlight,N/A,N/A,Nigeria,N/A,N/A,Ikenna Ezeugwu,tt1547481,N/A,English,"Chika Anyanwu, Nonso Diobi, Louisa Nwobodo, Georgina Onuoha",N/A,movie,N/A,N/A,True,N/A,N/A,
5707157a71a065165c8c3b03,Mini's First Time,1 win.,45,USA,91 min,R,Nick Guthe,tt0425253,"7,073",English,"Alec Baldwin, Nikki Reed, Carrie-Anne Moss, Jeff Goldblum",http://ia.media-imdb.com/images/M/MV5BMTU2NjE2Mjc0Nl5BMl5BanBnXkFtZTcwMTIxNjQzMQ@@._V1_SX300.jpg,movie,Nick Guthe,"Comedy, Crime, Drama",True,09 Aug 2007,5.9,"48,913"
5707157a71a065165c8c3b04,Two Weeks,1 nomination.,44,USA,102 min,R,Steve Stockman,tt0448166,"1,533",English,"Sally Field, Ben Chaplin, Lauren Aboulafia, Julianne Nicholson",http://ia.media-imdb.com/images/M/MV5BMTczNDEzNDU5MF5BMl5BanBnXkFtZTcwODM2Mjg4NA@@._V1_SX300.jpg,movie,Steve Stockman,"Comedy, Drama",True,20 Oct 2006,6.6,"45,816"
5707157a71a065165c8c3b05,Candy,6 wins & 17 nominations.,57,Australia,108 min,R,Neil Armfield,tt0424880,"35,127",English,"Abbie Cornish, Heath Ledger, Geoffrey Rush, Tom Budge",http://ia.media-imdb.com/images/M/MV5BMTY2NDQ1MTE3Nl5BMl5BanBnXkFtZTcwNTA3MzYzMQ@@._V1_SX300.jpg,movie,"Luke Davies (novel, Neil Armfield (screenplay, Luke Davies (screenplay)","Drama, Romance",True,25 May 2006,7.3,"44,720"
5707157a71a065165c8c3b06,Bâcharu fakku: Harusaki Azumi to shiyôyo,N/A,N/A,Japan,N/A,N/A,N/A,tt1250712,N/A,Japanese,Azumi Harusaki,N/A,movie,N/A,Adult,True,28 Jul 2006,N/A,
5707157a71a065165c8c3b07,Rape of the Soul,N/A,N/A,"Canada, USA",140 min,R,Michael A. Calace,tt0808438,138,English,"Michael A. Calace, Stanley Monteith, Robert Swan, Wilson Bryan Key",http://ia.media-imdb.com/images/M/MV5BMTkwNzcxNDU5NF5BMl5BanBnXkFtZTcwNzEyMjU1MQ@@._V1_SX300.jpg,movie,N/A,"Documentary, History",True,10 Mar 2006,6.5,
5707157a71a065165c8c3b08,The Philosopher Stoned,N/A,N/A,Canada,30 min,UNRATED,Susan Glover,tt0819920,16,English,Arthur Holden,N/A,movie,"Susan Glover, Arthur Holden","Documentary, Short",True,12 May 2006,6.9,
5707157a71a065165c8c3b09,Family Law,7 wins & 5 nominations.,66,"Argentina, Italy, Spain, France",102 min,UNRATED,Daniel Burman,tt0474622,"1,311","Spanish, Hebrew","Daniel Hendler, Arturo Goetz, Eloy Burman, Julieta Díaz",http://ia.media-imdb.com/images/M/MV5BMTI1NzI5ODAzOF5BMl5BanBnXkFtZTcwNTMzNTQ0MQ@@._V1_SX300.jpg,movie,Daniel Burman (screenwriter),"Comedy, Drama",True,23 Mar 2006,6.9,"37,810"
