_id,imdbVotes,Language,Rated,Type,Awards,Director,Metascore,Actors,imdbID,Box_office,Genre,Title,Runtime,Country,imdbRating,Writer,Poster,Response,Released
570628e471a0651484e0b638,"22,131",English,PG-13,movie,Nominated for 1 Oscar. Another 14 wins & 24 nominations.,Christopher Guest,81,"Jim Moret, Stuart Luce, Mary Gross, Marty Belafsky",tt0310281,,"Comedy, Music",A Mighty Wind,91 min,USA,7.3,"Christopher Guest, Eugene Levy",http://ia.media-imdb.com/images/M/MV5BMTI5MDAwMTg1OV5BMl5BanBnXkFtZTYwMzg0MDI3._V1_SX300.jpg,True,09 May 2003
570628e471a0651484e0b639,"4,472",English,R,movie,4 wins & 12 nominations.,Gary Hardwick,46,"LL Cool J, Gabrielle Union, Duane Martin, Essence Atkins",tt0301181,"17,334,912","Comedy, Drama, Romance",Deliver Us from Eva,105 min,USA,6.1,"James Iver Mattson (story, B.E. Brauner (story, James Iver Mattson (screenplay, B.E. Brauner (screenplay, Gary Hardwick (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTc1OTk5MTU1MV5BMl5BanBnXkFtZTYwMTc0NDA3._V1_SX300.jpg,True,07 Feb 2003
570628e471a0651484e0b63a,"185,028",English,R,movie,Nominated for 2 Oscars. Another 26 wins & 66 nominations.,Alejandro González Iñárritu,70,"Sean Penn, Naomi Watts, Danny Huston, Carly Nahon",tt0315733,"1,529,028",Drama,21 Grams,124 min,USA,7.7,Guillermo Arriaga,http://ia.media-imdb.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_SX300.jpg,True,16 Jan 2004
570628e471a0651484e0b63b,"20,655",English,PG-13,movie,1 nomination.,Bruno Barreto,27,"Gwyneth Paltrow, Christina Applegate, Mark Ruffalo, Candice Bergen",tt0264150,"396,628","Comedy, Romance",View from the Top,87 min,USA,5.2,Eric Wald,http://ia.media-imdb.com/images/M/MV5BMTg2MTk2MzkxNF5BMl5BanBnXkFtZTYwNjg0NTk5._V1_SX300.jpg,True,21 Mar 2003
570628e471a0651484e0b63c,"23,421",English,PG-13,movie,4 nominations.,David Zucker,N/A,"Mark Aisbett, Ashton Kutcher, Jon Abrahams, Tara Reid",tt0270980,"251,843","Comedy, Romance",My Boss's Daughter,86 min,USA,4.6,David Dorfman,http://ia.media-imdb.com/images/M/MV5BMjE4MjA0MzQ5OV5BMl5BanBnXkFtZTcwNTY3MDAwMQ@@._V1_SX300.jpg,True,22 Aug 2003
570628e471a0651484e0b63d,"13,850",English,PG-13,movie,N/A,Chris Koch,27,"Jason Lee, Julia Stiles, Selma Blair, James Brolin",tt0295289,"87,054","Comedy, Romance",A Guy Thing,101 min,USA,5.6,"Greg Glienna (story, Greg Glienna (screenplay, Pete Schwaba (screenplay, Matt Tarses (screenplay, Bill Wrubel (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTMxOTg3MDczMl5BMl5BanBnXkFtZTcwNzU5MTkzNA@@._V1_SX300.jpg,True,17 Jan 2003
570628e471a0651484e0b63e,"21,602","English, Hebrew, Aramaic, Yiddish, French",TV-MA,series,Won 5 Golden Globes. Another 50 wins & 40 nominations.,N/A,N/A,"Al Pacino, Meryl Streep, Emma Thompson, Mary-Louise Parker",tt0318997,,"Drama, Fantasy",Angels in America,352 min,"USA, Italy",8.3,N/A,http://ia.media-imdb.com/images/M/MV5BMTI4NDY4Njk4M15BMl5BanBnXkFtZTcwNzkxMjUyMQ@@._V1_SX300.jpg,True,07 Dec 2003
570628e471a0651484e0b63f,"85,042",English,R,movie,3 nominations.,Rob Schmidt,32,"Desmond Harrington, Eliza Dushku, Emmanuelle Chriqui, Jeremy Sisto",tt0295700,"656,153",Horror,Wrong Turn,84 min,"USA, Germany",6.1,Alan B. McElroy,http://ia.media-imdb.com/images/M/MV5BMTQwMTkyMTY4M15BMl5BanBnXkFtZTYwMDc0NDE3._V1_SX300.jpg,True,30 May 2003
570628e471a0651484e0b640,"8,112",English,PG-13,movie,N/A,Clare Kilner,45,"Mandy Moore, Allison Janney, Trent Ford, Alexandra Holden",tt0319524,"61,305","Comedy, Drama, Romance",How to Deal,101 min,USA,5.7,"Sarah Dessen (novels, Neena Beber (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjEwNjA3MDIwMF5BMl5BanBnXkFtZTYwODY5NjY3._V1_SX300.jpg,True,18 Jul 2003
570628e471a0651484e0b641,"55,794","English, Persian",R,movie,Nominated for 3 Oscars. Another 12 wins & 34 nominations.,Vadim Perelman,71,"Jennifer Connelly, Ben Kingsley, Ron Eldard, Frances Fisher",tt0315983,"13,005,485",Drama,House of Sand and Fog,126 min,USA,7.6,"Andre Dubus III (novel, Vadim Perelman (screenplay, Shawn Lawrence Otto (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTIzMjQ5NzM2M15BMl5BanBnXkFtZTYwMzU2NDY3._V1_SX300.jpg,True,09 Jan 2004
570628e471a0651484e0b642,"13,005",English,PG-13,movie,1 win & 2 nominations.,Ron Maxwell,30,"Donzaleigh Abernathy, Mark Aldrich, George Allen, Keith Allison",tt0279111,"12,870,569","Drama, History, War",Gods and Generals,219 min,USA,6.3,"Jeff Shaara (book, Ron Maxwell (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTU1NzExNjU3OF5BMl5BanBnXkFtZTYwNzc0MDg5._V1_SX300.jpg,True,21 Feb 2003
570628e471a0651484e0b643,"59,384",English,R,movie,3 wins & 5 nominations.,Rob Zombie,31,"Sid Haig, William Bassett, Karen Black, Erin Daniels",tt0251736,"268,127",Horror,House of 1000 Corpses,89 min,USA,6.0,Rob Zombie,http://ia.media-imdb.com/images/M/MV5BNjUyNjU0NDE0OV5BMl5BanBnXkFtZTYwNzcwMzg3._V1_SX300.jpg,True,11 Apr 2003
570628e471a0651484e0b644,"30,366",English,R,movie,N/A,James Foley,59,"Edward Burns, Rachel Weisz, Morris Chestnut, Leland Orser",tt0310910,"104,242","Crime, Thriller",Confidence,97 min,"USA, Canada, Germany",6.7,Doug Jung,http://ia.media-imdb.com/images/M/MV5BMTYxNDIxNDUxNF5BMl5BanBnXkFtZTcwNzM2MDc4MQ@@._V1_SX300.jpg,True,25 Apr 2003
570628e471a0651484e0b645,"58,711",English,PG-13,movie,Nominated for 3 Oscars. Another 17 wins & 41 nominations.,Peter Webber,72,"Colin Firth, Scarlett Johansson, Tom Wilkinson, Judy Parfitt",tt0335119,"11,634,362","Biography, Drama, Romance",Girl with a Pearl Earring,100 min,"UK, Luxembourg",7.0,"Tracy Chevalier (novel, Olivia Hetreed (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTU4NjU3NjA0N15BMl5BanBnXkFtZTcwNjI4MTQyMQ@@._V1_SX300.jpg,True,30 Jan 2004
570628e471a0651484e0b646,"31,640",English,R,movie,2 wins.,Uwe Boll,15,"Jonathan Cherry, Tyron Leitso, Clint Howard, Ona Grauer",tt0317676,,"Action, Horror",House of the Dead,90 min,"Germany, Canada, USA",2.0,"Mark A. Altman (story, Dan Bates (story, Dave Parker (screenplay, Mark A. Altman (screenplay)",http://ia.media-imdb.com/images/M/MV5BNjUzMDQyMjE0MF5BMl5BanBnXkFtZTcwOTA0NDYyMQ@@._V1_SX300.jpg,True,10 Oct 2003
570628e471a0651484e0b647,"34,453","English, French",R,movie,2 wins & 18 nominations.,François Ozon,70,"Charlotte Rampling, Ludivine Sagnier, Charles Dance, Jean-Marie Lamour",tt0324133,"50,726","Crime, Drama, Thriller",Swimming Pool,102 min,"France, UK",6.8,"François Ozon (screenplay, Emmanuèle Bernheim, Sionann O'Neill (translation: English)",http://ia.media-imdb.com/images/M/MV5BMTk2Mjg2MTE3NV5BMl5BanBnXkFtZTcwNDA0MTAwMQ@@._V1_SX300.jpg,True,01 Aug 2003
570628e471a0651484e0b648,"45,091",English,PG-13,movie,1 nomination.,Danny DeVito,50,"Ben Stiller, Drew Barrymore, Eileen Essell, Harvey Fierstein",tt0266489,"493,046",Comedy,Duplex,89 min,"USA, Germany",5.8,Larry Doyle,http://ia.media-imdb.com/images/M/MV5BMjE2Mzg3Mjk5M15BMl5BanBnXkFtZTcwNjg4NTAwMQ@@._V1_SX300.jpg,True,26 Sep 2003
570628e471a0651484e0b649,"9,581","English, French",PG-13,movie,2 wins.,James Ivory,51,"Kate Hudson, Jean-Marie Lhomme, Naomi Watts, Esmée Buchet-Deàk",tt0306734,"66,323","Drama, Romance, Comedy",Le divorce,117 min,USA,4.9,"Diane Johnson (novel, Ruth Prawer Jhabvala (screenplay, James Ivory (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTUxMjQ0MDgzOF5BMl5BanBnXkFtZTYwNjM1MDY2._V1_SX300.jpg,True,29 Aug 2003
570628e471a0651484e0b64a,"28,412",English,R,movie,Nominated for 1 Oscar. Another 9 wins & 25 nominations.,Wayne Kramer,69,"William H. Macy, Alec Baldwin, Maria Bello, Shawn Hatosy",tt0318374,,"Crime, Drama, Fantasy",The Cooler,101 min,USA,7.0,"Frank Hannah, Wayne Kramer",http://ia.media-imdb.com/images/M/MV5BMTQzOTI5MDcxMV5BMl5BanBnXkFtZTYwMDQwOTI3._V1_SX300.jpg,True,16 Jan 2004
570628e471a0651484e0b64b,"7,539",English,R,movie,Nominated for 1 Oscar. Another 1 win & 5 nominations.,Lauren Lazin,66,"Tupac Shakur, Rappin' 4-Tay, Conrad Bain, Bill Bellamy",tt0343121,"7,707,563","Documentary, Biography, Music",Tupac: Resurrection,112 min,USA,8.0,N/A,http://ia.media-imdb.com/images/M/MV5BMTY4OTY1NzI4N15BMl5BanBnXkFtZTYwNDI5MzQ3._V1_SX300.jpg,True,14 Nov 2003
570628e471a0651484e0b64c,"14,762","English, Syriac, Aramaic, Italian, Latin",R,movie,N/A,Brian Helgeland,21,"Heath Ledger, Shannyn Sossamon, Benno Fürmann, Mark Addy",tt0304711,"7,659,747","Action, Mystery, Thriller",The Order,102 min,"USA, Germany",5.1,Brian Helgeland,http://ia.media-imdb.com/images/M/MV5BOTk5NDA5MzAzNV5BMl5BanBnXkFtZTYwNDk3Njk5._V1_SX300.jpg,True,05 Sep 2003
570628e471a0651484e0b64d,"3,934","English, Hebrew, Spanish",PG-13,movie,N/A,Fred Schepisi,44,"Michael Douglas, Kirk Douglas, Rory Culkin, Cameron Douglas",tt0311110,"7,375,836","Comedy, Drama, Romance",It Runs in the Family,109 min,USA,5.6,Jesse Wigutow,http://ia.media-imdb.com/images/M/MV5BMjE3ODM4NjM5OV5BMl5BanBnXkFtZTcwMTMxODg0NA@@._V1_SX300.jpg,True,25 Apr 2003
570628e471a0651484e0b64e,"41,337","French, Portuguese",PG-13,movie,Nominated for 2 Oscars. Another 19 wins & 29 nominations.,Sylvain Chomet,91,"Béatrice Bonifassi, Lina Boudreau, Michèle Caucheteux, Jean-Claude Donda",tt0286244,"7,002,255","Animation, Comedy, Drama",The Triplets of Belleville,78 min,"France, Belgium, Canada, UK, Latvia",7.8,Sylvain Chomet,http://ia.media-imdb.com/images/M/MV5BMjAzMzUxNzc5M15BMl5BanBnXkFtZTgwODc2NDE2MDE@._V1_SX300.jpg,True,13 Feb 2004
570628e471a0651484e0b64f,"14,958",English,PG-13,movie,1 win & 4 nominations.,Glen Morgan,61,"Crispin Glover, R. Lee Ermey, Laura Harring, Jackie Burroughs",tt0310357,"107,689","Drama, Horror, Sci-Fi",Willard,100 min,"Canada, USA",6.1,"Glen Morgan (screenplay, Gilbert Ralston, Stephen Gilbert (book)",http://ia.media-imdb.com/images/M/MV5BMjA4MTEwMTA0OV5BMl5BanBnXkFtZTYwMjcxNjE3._V1_SX300.jpg,True,14 Mar 2003
570628e471a0651484e0b650,"3,367","English, Spanish",PG,movie,1 nomination.,Linda Mendoza,33,"Roselyn Sanchez, Sofía Vergara, Jaci Velasquez, Eduardo Verástegui",tt0323572,"6,126,237","Comedy, Romance",Chasing Papi,80 min,USA,4.8,"Laura Angelica Simon (story, Steve Antin (story, Laura Angelica Simon (screenplay, Steve Antin (screenplay, Alison Balian (screenplay, Elizabeth Sarnoff (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTc4NTIxMTYwNF5BMl5BanBnXkFtZTYwOTEzNTk5._V1_SX300.jpg,True,16 Apr 2003
570628e471a0651484e0b651,"41,182",English,R,movie,7 wins & 8 nominations.,Martin Brest,18,"Ben Affleck, Terry Camilleri, David Backus, Lenny Venito",tt0299930,"50,385","Comedy, Crime, Romance",Gigli,121 min,USA,2.4,Martin Brest,http://ia.media-imdb.com/images/M/MV5BMTE5MTYxMDg5NV5BMl5BanBnXkFtZTYwNjc5MzQ3._V1_SX300.jpg,True,01 Aug 2003
570628e471a0651484e0b652,"41,338",English,R,movie,Nominated for 1 Oscar. Another 31 wins & 46 nominations.,"Shari Springer Berman, Robert Pulcini",90,"Chris Ambrose, Joey Krajcar, Josh Hutcherson, Cameron Carter",tt0305206,,"Biography, Comedy, Drama",American Splendor,101 min,USA,7.5,"Harvey Pekar (comic book series American Splendor, Joyce Brabner (comic book series Our Cancer Year, Shari Springer Berman, Robert Pulcini",http://ia.media-imdb.com/images/M/MV5BMjA0MjYxNjY1MV5BMl5BanBnXkFtZTcwNDkwMjAwMQ@@._V1_SX300.jpg,True,12 Sep 2003
570628e471a0651484e0b653,"12,559","English, Latin",PG-13,movie,4 wins & 1 nomination.,Eric Till,47,"Joseph Fiennes, Alfred Molina, Jonathan Firth, Claire Cox",tt0309820,"8,330,360","Biography, Drama, History",Luther,123 min,"Germany, USA",6.6,"Camille Thomasson, Bart Gavigan",http://ia.media-imdb.com/images/M/MV5BMTIzMTUyNzg0NF5BMl5BanBnXkFtZTcwMDE0MTcyMQ@@._V1_SX300.jpg,True,26 Sep 2003
570628e471a0651484e0b654,"56,611","English, Spanish",R,movie,Won 1 BAFTA Film Award. Another 28 wins & 31 nominations.,Tom McCarthy,81,"Peter Dinklage, Paul Benjamin, Jase Blankfort, Paula Garcés",tt0340377,,"Comedy, Drama",The Station Agent,89 min,USA,7.7,Tom McCarthy,http://ia.media-imdb.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1_SX300.jpg,True,05 Dec 2003
570628e471a0651484e0b655,"25,129",English,R,movie,3 wins & 5 nominations.,Robert Benton,57,"Anthony Hopkins, Nicole Kidman, Ed Harris, Gary Sinise",tt0308383,"705,018","Drama, Romance, Thriller",The Human Stain,106 min,"USA, Germany, France",6.3,"Philip Roth (novel, Nicholas Meyer (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTk5MjQyNTcxNV5BMl5BanBnXkFtZTcwMjcwNDAwMQ@@._V1_SX300.jpg,True,31 Oct 2003
570628e471a0651484e0b656,"10,210",English,PG-13,movie,N/A,Casey La Scala,30,"Mike Vogel, Vince Vieluf, Adam Brody, Joey Kern",tt0338077,"5,111,630","Adventure, Comedy, Sport",Grind,105 min,USA,6.0,Ralph Sall,http://ia.media-imdb.com/images/M/MV5BNTQ0MDY1NDU4Nl5BMl5BanBnXkFtZTYwMjE2NzQ3._V1_SX300.jpg,True,15 Aug 2003
570628e471a0651484e0b657,"23,465",English,PG,movie,2 wins & 11 nominations.,Robert Iscove,14,"Kelly Clarkson, Justin Guarini, Katherine Bailess, Anika Noni Rose",tt0339034,"4,922,166","Comedy, Musical, Romance",From Justin to Kelly,81 min,USA,2.1,Kim Fuller,http://ia.media-imdb.com/images/M/MV5BMTM1MjI1MDMwMl5BMl5BanBnXkFtZTYwNzk3Njk5._V1_SX300.jpg,True,20 Jun 2003
570628e471a0651484e0b658,"18,376",English,R,movie,1 win & 2 nominations.,Jane Campion,46,"Jennifer Jason Leigh, Meg Ryan, Michael Nuccio, Allison Nega",tt0199626,"239,152","Mystery, Thriller",In the Cut,119 min,"Australia, USA, UK",5.3,"Jane Campion (screenplay, Susanna Moore (screenplay, Susanna Moore (novel, Stavros Kazantzidis (additional writer)",http://ia.media-imdb.com/images/M/MV5BMTgyOTkzMzkzN15BMl5BanBnXkFtZTcwMTMyNTAwMQ@@._V1_SX300.jpg,True,31 Oct 2003
570628e471a0651484e0b659,"66,716","English, Spanish, Portuguese",R,movie,Nominated for 1 Oscar. Another 14 wins & 45 nominations.,Catherine Hardwicke,70,"Nikki Reed, Evan Rachel Wood, Vanessa Hudgens, Holly Hunter",tt0328538,,"Biography, Drama",Thirteen,100 min,USA,6.9,"Catherine Hardwicke, Nikki Reed",http://ia.media-imdb.com/images/M/MV5BMTk0OTk5MzU3NF5BMl5BanBnXkFtZTcwOTQwNDAwMQ@@._V1_SX300.jpg,True,19 Sep 2003
570628e471a0651484e0b65a,"22,149","English, Amharic, Khmer, German, Chechen",R,movie,2 nominations.,Martin Campbell,32,"Angelina Jolie, Clive Owen, Teri Polo, Linus Roache",tt0294357,"66,237","Adventure, Drama, Romance",Beyond Borders,127 min,"USA, Germany",6.5,Caspian Tredwell-Owen,http://ia.media-imdb.com/images/M/MV5BMTI0NDk2MzMyM15BMl5BanBnXkFtZTYwMTY3Njk2._V1_SX300.jpg,True,24 Oct 2003
570628e471a0651484e0b65b,"18,946",English,PG-13,movie,Won 1 Oscar. Another 11 wins & 14 nominations.,Errol Morris,87,Robert McNamara,tt0317910,"4,193,943","Documentary, Biography, History",The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,95 min,USA,8.2,N/A,http://ia.media-imdb.com/images/M/MV5BMTc3MTA4NDgzNl5BMl5BanBnXkFtZTcwOTAxNTQyMQ@@._V1_SX300.jpg,True,05 Mar 2004
570628e471a0651484e0b65c,"2,074",English,PG-13,movie,1 win & 3 nominations.,Philip Saville,52,"Christopher Plummer, Henry Ian Cusick, Stuart Bunce, Daniel Kash",tt0377992,"4,068,087","Biography, Drama, History",The Visual Bible: The Gospel of John,125 min,"Canada, UK",7.7,John Goldsmith (screenplay),http://ia.media-imdb.com/images/M/MV5BMTk1ODY3NzYxN15BMl5BanBnXkFtZTcwNDIwNjAwMQ@@._V1_SX300.jpg,True,14 Nov 2003
570628e471a0651484e0b65d,"3,598",English,R,movie,3 nominations.,Rick de Oliveira,34,"Benjamin Fletcher, Nicole Frilot, Roxanne Frilot, David Ingber",tt0360916,"308,603",Documentary,The Real Cancun,96 min,USA,2.7,Brian Caldirola,http://ia.media-imdb.com/images/M/MV5BMTk1NDA0ODUyOF5BMl5BanBnXkFtZTYwMzI4NTA3._V1_SX300.jpg,True,25 Apr 2003
570628e471a0651484e0b65e,N/A,English,N/A,movie,N/A,Kirsten Dirksen,N/A,N/A,tt1785302,,Documentary,Better Luck Tomorrow: MTV Movie Special,43 min,USA,N/A,Amy Brill,N/A,True,05 May 2003
570628e471a0651484e0b65f,"2,296",English,PG,movie,1 nomination.,Dana Brown,72,"Robert August, Rochelle Ballard, Shawn Barron, Layne Beachley",tt0308508,"3,672,451","Documentary, Sport",Step Into Liquid,88 min,USA,7.5,Dana Brown,http://ia.media-imdb.com/images/M/MV5BMTM4MTQ3NDA5N15BMl5BanBnXkFtZTcwNDcwNDAwMQ@@._V1_SX300.jpg,True,29 Aug 2003
570628e471a0651484e0b660,"24,619","French, English",R,movie,Won 1 Oscar. Another 47 wins & 31 nominations.,Denys Arcand,70,"Rémy Girard, Stéphane Rousseau, Marie-Josée Croze, Marina Hands",tt0338135,"9,499","Comedy, Crime, Drama",The Barbarian Invasions,99 min,"Canada, France",7.7,Denys Arcand,http://ia.media-imdb.com/images/M/MV5BMTUyODI5OTM3M15BMl5BanBnXkFtZTcwMjY5MzQyMQ@@._V1_SX300.jpg,True,05 Mar 2004
570628e471a0651484e0b661,"24,539",English,R,movie,N/A,Woody Allen,43,"Woody Allen, Jason Biggs, Fisher Stevens, Anthony Arkin",tt0313792,,"Comedy, Romance",Anything Else,108 min,"USA, France, UK",6.4,Woody Allen,http://ia.media-imdb.com/images/M/MV5BNjkyNjYyMzAzNV5BMl5BanBnXkFtZTYwMTMxNDU3._V1_SX300.jpg,True,19 Sep 2003
570628e471a0651484e0b662,"5,403","English, Italian, French",R,movie,14 nominations.,Émile Gaudreault,41,"Luke Kirby, Ginette Reno, Paul Sorvino, Mary Walsh",tt0330602,"305,428","Comedy, Drama",Mambo Italiano,99 min,Canada,6.8,"Steve Galluccio (play, Steve Galluccio (screenplay, Émile Gaudreault (screenplay)",http://ia.media-imdb.com/images/M/MV5BNDk1Mzk3NjYxOF5BMl5BanBnXkFtZTcwMjAzMDUyMQ@@._V1_SX300.jpg,True,19 Sep 2003
570628e471a0651484e0b663,"18,441",English,NOT RATED,movie,Nominated for 1 Oscar. Another 25 wins & 12 nominations.,Andrew Jarecki,90,"Arnold Friedman, Elaine Friedman, David Friedman, Seth Friedman",tt0342172,,"Documentary, Biography",Capturing the Friedmans,107 min,USA,7.8,N/A,http://ia.media-imdb.com/images/M/MV5BMTIwOTY2NzU3NV5BMl5BanBnXkFtZTcwOTU5MDYyMQ@@._V1_SX300.jpg,True,18 Jul 2003
570628e471a0651484e0b664,"9,278","French, Turkish",R,movie,Nominated for 1 Golden Globe. Another 5 wins & 5 nominations.,François Dupeyron,69,"Omar Sharif, Pierre Boulanger, Gilbert Melki, Isabelle Renauld",tt0329388,"2,823,837","Comedy, Drama",Monsieur Ibrahim,95 min,France,7.5,"François Dupeyron, Eric-Emmanuel Schmitt (novel, Eric-Emmanuel Schmitt (screenplay)",http://ia.media-imdb.com/images/M/MV5BNzI0MzYyMDY4MV5BMl5BanBnXkFtZTcwNzA1MDUyMQ@@._V1_SX300.jpg,True,09 Apr 2004
570628e471a0651484e0b665,"2,675",English,N/A,movie,Nominated for 1 Oscar. Another 7 wins & 3 nominations.,Nathaniel Kahn,81,"Edmund Bacon, Edwina Pattison Daniels, Balkrishna Doshi, Frank Gehry",tt0373175,"2,748,981","Documentary, Biography",My Architect,116 min,USA,7.4,Nathaniel Kahn,http://ia.media-imdb.com/images/M/MV5BMTMzMDc1OTY3NV5BMl5BanBnXkFtZTcwMDM4NDEzMQ@@._V1_SX300.jpg,True,12 Nov 2003
570628e471a0651484e0b666,"17,782","English, Mandarin",PG-13,movie,Nominated for 1 Oscar. Another 15 wins & 21 nominations.,Peter Hedges,70,"Katie Holmes, Derek Luke, Oliver Platt, Alison Pill",tt0311648,"2,360,184","Comedy, Drama",Pieces of April,80 min,USA,7.1,Peter Hedges,http://ia.media-imdb.com/images/M/MV5BNDQyMDM3MzIyMl5BMl5BanBnXkFtZTcwMzUwMDU2NA@@._V1_SX300.jpg,True,28 Nov 2003
570628e471a0651484e0b667,9,English,N/A,movie,N/A,N/A,N/A,"Javier Bardem, John Malkovich, Nicholas Shakespeare",tt0474903,,"Documentary, Short",Revealing 'The Dancer Upstairs',22 min,USA,6.4,N/A,N/A,True,23 Sep 2003
570628e471a0651484e0b668,"5,493",English,R,movie,2 nominations.,Robert Altman,73,"Neve Campbell, Malcolm McDowell, James Franco, Barbara E. Robertson",tt0335013,"12,525","Drama, Music, Romance",The Company,112 min,"Germany, USA",6.4,"Neve Campbell (story, Barbara Turner (story, Barbara Turner (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTMxOTQzMDYwMV5BMl5BanBnXkFtZTcwMDExNTQyMQ@@._V1_SX300.jpg,True,20 May 2004
570628e471a0651484e0b669,753,English,R,movie,N/A,George Gallo,51,"Eddie Griffin, Joe Howard, Matthew Brent, Robert Noble",tt0337996,"2,223,990","Comedy, Documentary",DysFunktional Family,89 min,USA,6.6,Eddie Griffin (head writer),http://ia.media-imdb.com/images/M/MV5BMjEzMzA3NDA3NV5BMl5BanBnXkFtZTYwNjIzNTk5._V1_SX300.jpg,True,04 Apr 2003
570628e471a0651484e0b66a,"28,518",English,PG-13,movie,Nominated for 1 Golden Globe. Another 11 wins & 27 nominations.,Billy Ray,73,"Hayden Christensen, Peter Sarsgaard, Chloë Sevigny, Rosario Dawson",tt0323944,,"Drama, History",Shattered Glass,94 min,"USA, Canada",7.2,"Buzz Bissinger (article, Billy Ray",http://ia.media-imdb.com/images/M/MV5BMjExNDI2OTc2MF5BMl5BanBnXkFtZTYwOTA5MjM3._V1_SX300.jpg,True,26 Nov 2003
570628e471a0651484e0b66b,983,French,N/A,movie,1 nomination.,Éric Tessier,N/A,"Michel Côté, Patrick Huard, Catherine Florent, Albert Millaire",tt0380732,,"Drama, Horror, Thriller",Sur le seuil,97 min,Canada,6.6,"Patrick Senécal (novel, Éric Tessier",http://ia.media-imdb.com/images/M/MV5BMjE3NjYwODQ3OF5BMl5BanBnXkFtZTcwNDk3Mjc0NQ@@._V1_SX300.jpg,True,10 Mar 2005
570628e471a0651484e0b66c,"40,804","Hindi, Urdu, Gujarati, Panjabi",N/A,movie,32 wins & 39 nominations.,Nikhil Advani,54,"Shah Rukh Khan, Preity Zinta, Saif Ali Khan, Jaya Bhaduri",tt0347304,,"Comedy, Drama, Romance",Kal Ho Naa Ho,186 min,India,8.0,"Niranjan Iyengar (dialogue, Karan Johar (screenplay, Karan Johar (story)",http://ia.media-imdb.com/images/M/MV5BMTkxNzU2MDczOV5BMl5BanBnXkFtZTcwNTU5NTk5Mw@@._V1_SX300.jpg,True,28 Nov 2003
570628e471a0651484e0b66d,579,English,G,movie,1 win.,Steven Ramirez,N/A,"George Henare, Rawiri Paratene, Joe Folau, Alvin Fitisemanu",tt0367960,,"Action, Adventure, Family",The Legend of Johnny Lingo,91 min,New Zealand,6.3,"Riwia Brown (screenplay, John Garbett (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjA5NjcyMzIwNV5BMl5BanBnXkFtZTcwMTI0NTAwMQ@@._V1_SX300.jpg,True,29 Aug 2003
570628e471a0651484e0b66e,393,English,PG-13,movie,N/A,Gary Rogers,N/A,"Noah Danby, Jacque Gray, Bryce Chamberlain, Jan Broberg",tt0349159,"1,098,224",Adventure,"The Book of Mormon Movie, Volume 1: The Journey",120 min,USA,3.3,"Craig Clyde (screenplay, Gary Rogers",N/A,True,12 Jan 2004
570628e471a0651484e0b66f,"4,487",English,R,movie,N/A,Richard Benjamin,20,"Lisa Kudrow, Damon Wayans, Richard Benjamin, Jane Krakowski",tt0266747,"1,646,664","Comedy, Music",Marci X,84 min,USA,2.7,Paul Rudnick,http://ia.media-imdb.com/images/M/MV5BMTc0MzA1ODg0M15BMl5BanBnXkFtZTYwNzUwNTM3._V1_SX300.jpg,True,22 Aug 2003
570628e471a0651484e0b670,"4,954","English, Spanish",PG-13,movie,6 nominations.,Todd Graff,55,"Daniel Letterle, Joanna Chilcoat, Robin de Jesus, Steven Cutts",tt0342167,"1,628,154","Comedy, Musical, Drama",Camp,114 min,USA,6.4,Todd Graff,http://ia.media-imdb.com/images/M/MV5BMTIwNDYwMjk0N15BMl5BanBnXkFtZTcwMjY5MjAwMQ@@._V1_SX300.jpg,True,29 Aug 2003
570628e471a0651484e0b671,"15,922",English,R,movie,Nominated for 1 Golden Globe. Another 3 wins & 13 nominations.,Joel Schumacher,55,"Cate Blanchett, Gerard McSorley, Ciarán Hinds, Brenda Fricker",tt0312549,"1,569,918","Biography, Crime, Drama",Veronica Guerin,98 min,"Ireland, UK, USA",6.9,"Carol Doyle (story, Carol Doyle (screenplay, Mary Agnes Donoghue (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTIwOTA4OTQyMl5BMl5BanBnXkFtZTcwNjIyNTQyMQ@@._V1_SX300.jpg,True,17 Oct 2003
570628e471a0651484e0b672,"4,851",English,PG-13,movie,3 wins & 3 nominations.,Michael Polish,64,"James Woods, Nick Nolte, Douglas Sebern, Claire Forlani",tt0322659,"1,420,578","Drama, Fantasy",Northfork,103 min,USA,6.4,"Mark Polish, Michael Polish",http://ia.media-imdb.com/images/M/MV5BMTQ4ODE3ODEyMl5BMl5BanBnXkFtZTYwNTYwOTk2._V1_SX300.jpg,True,01 Aug 2003
