_id,Rated,Director,Language,imdbID,Released,Type,Awards,Actors,Response,Country,imdbVotes,Runtime,Box_office,imdbRating,Writer,Poster,Genre,Title,Metascore
5707546571a06512a0495881,R,Dean Wright,"Spanish, English",tt1566501,01 Jun 2012,movie,2 wins & 9 nominations.,"Mauricio Kuri, Adrian Alonso, Rubén Blades, Catalina Sandino Moreno",True,Mexico,"3,554",145 min,"5,669,081",6.6,Michael Love,http://ia.media-imdb.com/images/M/MV5BMTA0NjA3MzI5NTleQTJeQWpwZ15BbWU3MDMzOTg0MTg@._V1_SX300.jpg,"Drama, History, War",For Greater Glory: The True Story of Cristiada,35
5707546571a06512a0495882,PG,Daniel Barnz,English,tt1870529,28 Sep 2012,movie,1 win & 3 nominations.,"Maggie Gyllenhaal, Viola Davis, Oscar Isaac, Holly Hunter",True,USA,"4,994",121 min,"5,308,553",6.4,"Brin Hill, Daniel Barnz",http://ia.media-imdb.com/images/M/MV5BMTg2NzUyMzYxOF5BMl5BanBnXkFtZTcwOTc4NzY5Nw@@._V1_SX300.jpg,Drama,Won't Back Down,42
5707546571a06512a0495883,PG-13,Todd Lincoln,English,tt1433822,24 Aug 2012,movie,1 nomination.,"Ashley Greene, Sebastian Stan, Tom Felton, Julianna Guill",True,USA,"15,876",82 min,"4,930,798",4.1,Todd Lincoln,http://ia.media-imdb.com/images/M/MV5BMTU5Mjk0Njk1OV5BMl5BanBnXkFtZTcwMTg4MzU4Nw@@._V1_SX300.jpg,"Horror, Thriller",The Apparition,18
5707546571a06512a0495884,N/A,N/A,English,tt2327867,07 Feb 2012,series,N/A,"Ryan Schwartzman, Jennica Schwartzman, Paul Pesnell, Ben Benderlean",True,USA,17,N/A,,7.0,N/A,N/A,Thriller,Goon,N/A
5707546571a06512a0495885,R,Colin Trevorrow,English,tt1862079,18 Oct 2012,movie,7 wins & 18 nominations.,"Aubrey Plaza, Lauren Carlos, Basil Harris, Mary Lynn Rajskub",True,USA,"98,904",86 min,"4,007,792",7.0,Derek Connolly,http://ia.media-imdb.com/images/M/MV5BMjIzOTgyNjEzMV5BMl5BanBnXkFtZTcwNzY1ODY2Nw@@._V1_SX300.jpg,"Comedy, Drama, Romance",Safety Not Guaranteed,72
5707546571a06512a0495886,PG-13,Mabrouk El Mechri,"English, Spanish",tt1366365,07 Sep 2012,movie,2 nominations.,"Henry Cavill, Verónica Echegui, Bruce Willis, Sigourney Weaver",True,"USA, Spain","27,805",93 min,"3,749,061",4.9,"Scott Wiper, John Petro",http://ia.media-imdb.com/images/M/MV5BMTQzODQ4NjAxMF5BMl5BanBnXkFtZTcwMzAwNjM0Nw@@._V1_SX300.jpg,"Action, Thriller",The Cold Light of Day,22
5707546571a06512a0495887,PG-13,Malik Bendjelloul,English,tt2125608,26 Jul 2012,movie,Won 1 Oscar. Another 37 wins & 30 nominations.,"Stephen 'Sugar' Segerman, Dennis Coffey, Mike Theodore, Dan DiMaggio",True,"Sweden, UK, Finland","47,128",86 min,"3,695,904",8.2,"Malik Bendjelloul, Stephen 'Sugar' Segerman (article, Craig Bartholomew Strydom (article)",http://ia.media-imdb.com/images/M/MV5BMjA5Nzc2NDUyN15BMl5BanBnXkFtZTcwNjQwMjc5Nw@@._V1_SX300.jpg,"Documentary, Biography, Music",Searching for Sugar Man,79
5707546571a06512a0495888,PG,"Darrel Campbell, Kevin McAfee",English,tt2359137,14 Sep 2012,movie,N/A,"Marshall R. Teague, Jennifer O'Neill, Rusty Joiner, Fred Williamson",True,USA,"1,662",101 min,"3,310,439",4.3,"Darrel Campbell (book, Darrel Campbell (story, Gina Headrick (story, Richard Headrick (book, Richard Headrick (story)",http://ia.media-imdb.com/images/M/MV5BMTY5NjA1NTgzMl5BMl5BanBnXkFtZTcwNDk5MTQ0OA@@._V1_SX300.jpg,Drama,Last Ounce of Courage,11
5707546571a06512a0495889,N/A,Liz Garbus,English,tt2905084,N/A,movie,N/A,N/A,True,USA,N/A,3 min,,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTg2OTk5NjI0Ml5BMl5BanBnXkFtZTgwNDc4ODE3MDE@._V1_SX300.jpg,"Documentary, Short",Robot,N/A
5707546571a06512a049588a,NOT RATED,Yash Chopra,Hindi,tt2176013,13 Nov 2012,movie,13 wins & 19 nominations.,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Rishi Kapoor",True,India,"40,298",176 min,"3,047,539",6.9,"Aditya Chopra (story, Aditya Chopra (screenplay, Devika Bhagat (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTUyMzM5OTM5NF5BMl5BanBnXkFtZTcwNTIwMjA3OA@@._V1_SX300.jpg,"Drama, Romance",Jab Tak Hai Jaan,N/A
5707546571a06512a049588b,NOT RATED,Reema Kagti,"Hindi, English, Marathi, Tamil",tt1787988,30 Nov 2012,movie,5 wins & 12 nominations.,"Aamir Khan, Rajkummar Rao, Vivan Bhatena, Pariva Pranati",True,India,"26,720",140 min,"2,706,375",7.3,"Farhan Akhtar (dialogue, Anurag Kashyap (additional dialogue, Zoya Akhtar (story, Reema Kagti (story, Zoya Akhtar (screenplay, Reema Kagti (screenplay)",http://ia.media-imdb.com/images/M/MV5BNTg5NzI3NzQzNl5BMl5BanBnXkFtZTcwMjM3MDU2OA@@._V1_SX300.jpg,"Crime, Drama, Mystery",Talaash,65
5707546571a06512a049588c,NOT RATED,Anurag Basu,Hindi,tt2082197,14 Sep 2012,movie,35 wins & 21 nominations.,"Ranbir Kapoor, Priyanka Chopra, Ileana, Saurabh Shukla",True,India,"51,250",151 min,"2,804,874",8.2,"Anurag Basu (story, Tani Basu (story, Sanjeev Dutta (dialogue)",http://ia.media-imdb.com/images/M/MV5BMTQzMTEyODY2Ml5BMl5BanBnXkFtZTgwMjA0MDUyMjE@._V1_SX300.jpg,"Adventure, Comedy, Drama",Barfi!,N/A
5707546571a06512a049588d,N/A,Miran Huq,English,tt2911094,N/A,movie,N/A,"Armaan Kirmani, Lori MacFadyen",True,UK,N/A,7 min,,N/A,Miran Huq,N/A,"Short, Drama, Horror",Samsara,N/A
5707546571a06512a049588e,PG-13,Patricia Riggen,"English, Spanish",tt1817676,10 Aug 2012,movie,6 wins & 3 nominations.,"Eva Mendes, Matthew Modine, Cierra Ramirez, Patricia Arquette",True,USA,"5,332",93 min,"2,594,878",5.6,Hiram Martinez (screenplay),http://ia.media-imdb.com/images/M/MV5BMjEyMzk3MTgwNV5BMl5BanBnXkFtZTcwMTU3Njg2Nw@@._V1_SX300.jpg,"Comedy, Drama",Girl in Progress,45
5707546571a06512a049588f,R,"Jonathan Dayton, Valerie Faris","English, French",tt1839492,06 Sep 2012,movie,1 win & 10 nominations.,"Paul Dano, Zoe Kazan, Chris Messina, Annette Bening",True,USA,"76,345",104 min,"2,535,819",7.2,Zoe Kazan,http://ia.media-imdb.com/images/M/MV5BMjE2OTM5OTUyOF5BMl5BanBnXkFtZTcwODI4Nzg3Nw@@._V1_SX300.jpg,"Comedy, Drama, Fantasy",Ruby Sparks,67
5707546571a06512a0495890,NOT RATED,Arbaaz Khan,Hindi,tt2112131,21 Dec 2012,movie,6 wins & 6 nominations.,"Salman Khan, Sonakshi Sinha, Prakash Raj, Vinod Khanna",True,India,"9,801",120 min,"2,474,674",5.0,Dilip Shukla,http://ia.media-imdb.com/images/M/MV5BNTVlZjIxMGItNzJjNS00YjMyLWE2OTMtYTJjNjQ1NzI2ZTAzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"Action, Comedy, Drama",Dabangg 2,N/A
5707546571a06512a0495891,PG,Lauren Greenfield,English,tt2125666,16 Aug 2014,movie,8 wins & 25 nominations.,"Lorraine Barrett, June Downs, Phillip Froehlich, Marissa Gaspay",True,"USA, Netherlands, UK, Denmark","10,406",100 min,"2,401,652",7.1,N/A,http://ia.media-imdb.com/images/M/MV5BMTM0MzY0NDc3NV5BMl5BanBnXkFtZTcwMTAyODY4Nw@@._V1_SX300.jpg,Documentary,The Queen of Versailles,80
5707546571a06512a0495892,NOT RATED,Kabir Khan,"Hindi, English",tt2016894,15 Aug 2012,movie,9 wins & 3 nominations.,"Salman Khan, Katrina Kaif, Ranvir Shorey, Girish Karnad",True,India,"20,178",132 min,"1,484,404",5.4,"Kabir Khan (dialogue, Kabir Khan (screenplay, Neelesh Misra (dialogue, Neelesh Misra (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjc2NTgwOTE1OF5BMl5BanBnXkFtZTcwMTY1ODA4Nw@@._V1_SX300.jpg,"Action, Romance, Thriller",Ek Tha Tiger,N/A
5707546571a06512a0495893,PG-13,"Mike Birbiglia, Seth Barrish",English,tt2077851,04 Apr 2013,movie,3 wins & 4 nominations.,"Mike Birbiglia, Lauren Ambrose, James Rebhorn, Carol Kane",True,USA,"9,386",81 min,"2,263,436",6.8,"Mike Birbiglia (screenplay, Ira Glass (screenplay, Joe Birbiglia (screenplay, Seth Barrish (screenplay, Mike Birbiglia (based on the play \",http://ia.media-imdb.com/images/M/MV5BMTM3MDUzMDQwNF5BMl5BanBnXkFtZTcwMDk1NjM4OA@@._V1_SX300.jpg,Comedy,Sleepwalk with Me,71
5707546571a06512a0495894,R,Jacques Audiard,"French, English",tt2053425,17 May 2012,movie,Nominated for 2 Golden Globes. Another 32 wins & 67 nominations.,"Marion Cotillard, Matthias Schoenaerts, Armand Verdure, Céline Sallette",True,"France, Belgium","46,696",120 min,"2,061,449",7.5,"Jacques Audiard (screenplay, Thomas Bidegain (screenplay, Craig Davidson (story)",http://ia.media-imdb.com/images/M/MV5BMTczMTU4NDUyMl5BMl5BanBnXkFtZTcwOTM5NDY0OA@@._V1_SX300.jpg,"Drama, Romance",Rust and Bone,73
5707546571a06512a0495895,NOT RATED,Karan Malhotra,"Hindi, Marathi, English",tt1849718,26 Jan 2012,movie,12 wins & 19 nominations.,"Hrithik Roshan, Priyanka Chopra, Sanjay Dutt, Rishi Kapoor",True,India,"15,278",174 min,"1,981,605",7.0,"Ila Bedi Dutta (screenplay, Karan Malhotra (screenplay, Piyush Mishra (dialogue)",http://ia.media-imdb.com/images/M/MV5BMzcxNTEzNzI4M15BMl5BanBnXkFtZTcwMTc3MDUzNw@@._V1_SX300.jpg,"Action, Crime, Drama",Agneepath,N/A
5707546571a06512a0495896,NOT RATED,Gauri Shinde,"Hindi, English, French, Tamil, Telugu",tt2181931,05 Oct 2012,movie,7 wins & 15 nominations.,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",True,India,"19,842",134 min,"1,670,773",7.9,Gauri Shinde,http://ia.media-imdb.com/images/M/MV5BMTkwODA3NDU3M15BMl5BanBnXkFtZTgwNTY0NTIwMzE@._V1_SX300.jpg,"Comedy, Drama, Family",English Vinglish,N/A
5707546571a06512a0495897,PG-13,Steve Rash,English,tt1954352,18 May 2012,movie,N/A,"Brandon Routh, Crystal Allen, Gil Birmingham, Chelsea Ricketts",True,USA,"1,496",105 min,"1,830,475",6.0,"Brad Riddell, Todd Baird",http://ia.media-imdb.com/images/M/MV5BMTgzNDgwMDA0M15BMl5BanBnXkFtZTcwMzQ0ODc3Nw@@._V1_SX300.jpg,"Drama, Sport",Crooked Arrows,42
5707546571a06512a0495898,N/A,N/A,English,tt2245729,13 Feb 2012,series,N/A,"Amy Louise Doyle, Grace Fitzgerald, Tom Maguire, Jude Stynes",True,Ireland,7,6 min,,8.4,N/A,N/A,Thriller,Hysteria,N/A
5707546571a06512a0495899,NOT RATED,Sajid Khan,Hindi,tt1980986,05 Apr 2012,movie,9 wins & 7 nominations.,"Akshay Kumar, Asin, John Abraham, Jacqueline Fernandez",True,India,"8,861",145 min,"1,503,059",5.3,"Farhad (dialogue, Farhad (screenplay, Tushar Hiranandani (screenplay, Sajid Khan (screenplay, Sajid Nadiadwala (story, Sajid (dialogue, Sajid (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjcyMDY2OTgxMF5BMl5BanBnXkFtZTgwNjI3OTc2NjE@._V1_SX300.jpg,"Comedy, Romance",Housefull 2,N/A
5707546571a06512a049589a,R,Benoît Jacquot,"French, English, German, Italian",tt1753813,21 Mar 2012,movie,6 wins & 12 nominations.,"Léa Seydoux, Diane Kruger, Virginie Ledoyen, Noémie Lvovsky",True,"France, Spain","5,828",100 min,"72,100",6.3,"Benoît Jacquot (scenario, Gilles Taurand (scenario, Chantal Thomas (novel)",http://ia.media-imdb.com/images/M/MV5BMjI0OTY3OTcyNF5BMl5BanBnXkFtZTcwMjA3MDM5Nw@@._V1_SX300.jpg,"Drama, History, Romance","Farewell, My Queen",67
5707546571a06512a049589b,R,Yaron Zilberman,English,tt1226240,23 Nov 2012,movie,1 nomination.,"Catherine Keener, Christopher Walken, Philip Seymour Hoffman, Mark Ivanir",True,USA,"10,599",105 min,"1,561,577",7.2,"Seth Grossman (screenplay, Yaron Zilberman (screenplay, Yaron Zilberman (story)",http://ia.media-imdb.com/images/M/MV5BMTM3MDc3MzIzNV5BMl5BanBnXkFtZTcwNjkwNTU0OA@@._V1_SX300.jpg,"Drama, Music",A Late Quartet,67
5707546571a06512a049589c,R,Nikolaj Arcel,"Danish, English, German, French",tt1276419,29 Mar 2012,movie,Nominated for 1 Oscar. Another 21 wins & 34 nominations.,"Alicia Vikander, Mads Mikkelsen, Mikkel Boe Følsgaard, Trine Dyrholm",True,"Denmark, Sweden, Czech Republic","31,134",137 min,"1,545,726",7.6,"Bodil Steensen-Leth (novel, Rasmus Heisterberg (screenplay, Nikolaj Arcel (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTg3MDE4MTQ4NF5BMl5BanBnXkFtZTcwNDgwNDYyOA@@._V1_SX300.jpg,"Biography, Drama, History",A Royal Affair,73
5707546571a06512a049589d,PG-13,Kevin Macdonald,"English, French, German",tt1183919,20 Apr 2012,movie,Nominated for 1 BAFTA Film Award. Another 1 win & 7 nominations.,"Bob Marley, Ziggy Marley, Jimmy Cliff, Rita Marley",True,"UK, USA","10,601",144 min,"1,412,124",8.0,N/A,http://ia.media-imdb.com/images/M/MV5BMTg3NDUzMzQ2OF5BMl5BanBnXkFtZTcwNzY4NTE0Nw@@._V1_SX300.jpg,"Documentary, Biography, Music",Marley,82
5707546571a06512a049589e,PG-13,Jeff Orlowski,English,tt1579361,14 Dec 2012,movie,Nominated for 1 Oscar. Another 9 wins & 3 nominations.,"James Balog, Svavar Jónatansson, Louie Psihoyos, Kitty Boone",True,USA,"5,692",75 min,"780,100",7.8,Mark Monroe,http://ia.media-imdb.com/images/M/MV5BMTM1NDc0MzAxNF5BMl5BanBnXkFtZTcwMjY1NzE3OA@@._V1_SX300.jpg,"Documentary, Biography",Chasing Ice,75
5707546571a06512a049589f,N/A,"Christian Fry, Jean-Jacques Mantello",English,tt1535421,05 Apr 2012,movie,N/A,"Paul Walker, Steve Hinton Jr., Richard Gabai",True,USA,42,40 min,,6.7,"Richard Dowlearn, Christian Fry",http://ia.media-imdb.com/images/M/MV5BMTUxOTIxODAyNF5BMl5BanBnXkFtZTcwMzc5MzE0Nw@@._V1_SX300.jpg,"Documentary, Action, Adventure",Air Racers 3D,N/A
5707546571a06512a04958a0,PG-13,Lorraine Lévy,"French, English, Arabic, Hebrew",tt2073016,04 Apr 2012,movie,2 wins.,"Emmanuelle Devos, Pascal Elbé, Jules Sitruk, Mehdi Dehbi",True,France,"2,550",105 min,"1,160,773",7.4,"Noam Fitoussi (original idea, Lorraine Lévy (screenplay, Nathalie Saugeon (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTM1MzU3NTI0Nl5BMl5BanBnXkFtZTcwNTAyNTc0OA@@._V1_SX300.jpg,Drama,The Other Son,63
5707546571a06512a04958a1,R,Jamie Travis,English,tt1996264,02 Nov 2012,movie,N/A,"Lauren Miller, James Wolk, Ari Graynor, Justin Long",True,USA,"13,031",85 min,"1,243,961",6.0,"Lauren Miller, Katie Anne Naylon",http://ia.media-imdb.com/images/M/MV5BMjI0MTMyNTQ5NV5BMl5BanBnXkFtZTcwNTgxOTM5Nw@@._V1_SX300.jpg,Comedy,"For a Good Time, Call...",55
5707546571a06512a04958a2,PG,Rohit Shetty,Hindi,tt1728986,06 Jul 2012,movie,7 wins & 4 nominations.,"Ajay Devgn, Asin, Abhishek Bachchan, Prachi Desai",True,India,"5,642",155 min,"1,216,258",5.5,"Farhad (dialogue, Yunus Sajawal (screenplay, Sajid (dialogue)",http://ia.media-imdb.com/images/M/MV5BNTUzMzQzNzY0NV5BMl5BanBnXkFtZTcwOTIwMjc4Nw@@._V1_SX300.jpg,"Action, Comedy",Bol Bachchan,N/A
5707546571a06512a04958a3,PG-13,Neema Barnette,English,tt1996346,13 Apr 2012,movie,1 nomination.,"Blair Underwood, Sharon Leal, Nicole Beharie, Nicoye Banks",True,USA,527,101 min,"1,082,299",4.9,"Cory Tynan (screenplay, T.D. Jakes (story, Cory Tynan (story)",http://ia.media-imdb.com/images/M/MV5BMTQxMjkxOTg4N15BMl5BanBnXkFtZTcwMTY5NTQ0Nw@@._V1_SX300.jpg,Drama,Woman Thou Art Loosed: On the 7th Day,29
5707546571a06512a04958a4,NOT RATED,Shakun Batra,Hindi,tt1703958,10 Feb 2012,movie,3 nominations.,"Kareena Kapoor, Imran Khan, Boman Irani, Ayesha DeVitre",True,India,"5,170",110 min,"1,153,360",5.8,"Shakun Batra, Ayesha DeVitre",http://ia.media-imdb.com/images/M/MV5BNTc3Nzc4ODk4Nl5BMl5BanBnXkFtZTcwMTcxOTMxNw@@._V1_SX300.jpg,"Comedy, Drama, Romance",Ek Main Aur Ekk Tu,N/A
5707546571a06512a04958a5,N/A,Marta Carracedo,English,tt3763792,17 Sep 2012,movie,N/A,"Doc King, Alessia Patregnani",True,USA,N/A,N/A,,N/A,N/A,N/A,Short,Danny & the Deep Blue Sea,N/A
5707546571a06512a04958a6,G,Matthew Diamond,English,tt1520498,29 Aug 2012,movie,2 nominations.,"Jaime Pressly, Cary Elwes, Christopher Lloyd, Garrett Clayton",True,USA,"13,811",88 min,"1,064,277",6.9,"Scott Stabile, Kenn Viselman (creator)",http://ia.media-imdb.com/images/M/MV5BMTk0ODM0MzA0OV5BMl5BanBnXkFtZTcwODUyODc3Nw@@._V1_SX300.jpg,"Adventure, Family, Fantasy",The Oogieloves in the Big Balloon Adventure,32
5707546571a06512a04958a7,PG-13,Christian Petzold,German,tt2178941,08 Mar 2012,movie,10 wins & 21 nominations.,"Nina Hoss, Ronald Zehrfeld, Rainer Bock, Christina Hecke",True,Germany,"8,859",105 min,,7.2,"Christian Petzold (screenplay, Harun Farocki (collaborator on screenplay)",http://ia.media-imdb.com/images/M/MV5BMTg3MjIzOTU4OF5BMl5BanBnXkFtZTcwMjE4MjgyOQ@@._V1_SX300.jpg,Drama,Barbara,86
5707546571a06512a04958a8,PG-13,Brent McCorkle,English,tt1758610,21 Sep 2012,movie,1 nomination.,"Lynn Collins, Michael Ealy, Bruce McGill, Kwesi Boakye",True,USA,"3,446",92 min,"525,192",7.2,Brent McCorkle,http://ia.media-imdb.com/images/M/MV5BMjcyNjY1NzYzOV5BMl5BanBnXkFtZTcwMzQyOTUzOA@@._V1_SX300.jpg,Drama,Unconditional,N/A
5707546571a06512a04958a9,NOT RATED,"Tom Putnam, Brenna Sanchez",English,tt1781784,22 Apr 2012,movie,1 win & 1 nomination.,"Donald Austin, Brendan Doogie Milewski, Craig Dougherty, Terrell Hardaway",True,USA,564,86 min,"111,300",7.5,N/A,http://ia.media-imdb.com/images/M/MV5BMjExNTY2NDE2MV5BMl5BanBnXkFtZTcwNTI3MjA1OA@@._V1_SX300.jpg,Documentary,Burn,82
5707546571a06512a04958aa,R,Bart Layton,"English, Spanish",tt1966604,24 Aug 2012,movie,Won 1 BAFTA Film Award. Another 11 wins & 29 nominations.,"Nicholas Barclay, Carey Gibson, Bryan Gibson, Beverly Dollarhide",True,UK,"32,873",99 min,"892,409",7.5,N/A,http://ia.media-imdb.com/images/M/MV5BODA2MzYzMTUzM15BMl5BanBnXkFtZTcwODk4ODgwOA@@._V1_SX300.jpg,"Documentary, Biography",The Imposter,77
5707546571a06512a04958ab,UNRATED,"Dan Carracino, Kevin Hanlon",English,tt2275549,18 May 2012,movie,N/A,"Bill Wilson, Dr. Bob, Blake J. Evans, Chris Gates",True,"USA, Canada",135,104 min,,7.6,"Dan Carracino, Patrick Gambuti Jr., Kevin Hanlon",http://ia.media-imdb.com/images/M/MV5BMjI4MTQyNTk4OF5BMl5BanBnXkFtZTcwMTAyOTY0OA@@._V1_SX300.jpg,"Documentary, Biography, History",Bill W.,69
5707546571a06512a04958ac,PG-13,Lawrence Kasdan,English,tt1730687,24 May 2012,movie,N/A,"Diane Keaton, Kevin Kline, Dianne Wiest, Richard Jenkins",True,USA,"2,469",103 min,"793,352",5.1,"Meg Kasdan, Lawrence Kasdan",http://ia.media-imdb.com/images/M/MV5BMjA5NTQ3MDExMl5BMl5BanBnXkFtZTcwNjU1MTc2Nw@@._V1_SX300.jpg,"Comedy, Drama",Darling Companion,41
5707546571a06512a04958ad,NOT RATED,Kunal Kohli,Hindi,tt2354407,22 Jun 2012,movie,3 nominations.,"Shahid Kapoor, Priyanka Chopra, Prachi Desai, Neha Sharma",True,India,"3,010",117 min,"671,442",4.7,"Robin Bhatt (screenplay, Kunal Kohli (story, Surabhi Rumbles (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjAwNzY3NTc2NF5BMl5BanBnXkFtZTcwNTUwMTE3Nw@@._V1_SX300.jpg,"Comedy, Drama, Romance",Teri Meri Kahaani,N/A
5707546571a06512a04958ae,NOT RATED,Prabhudheva,Hindi,tt2077833,01 Jun 2012,movie,5 wins & 7 nominations.,"Akshay Kumar, Sonakshi Sinha, Nasser, Paresh Ganatra",True,India,"14,232",N/A,"775,981",5.8,Shiraz Ahmed,http://ia.media-imdb.com/images/M/MV5BODkwODAzOTA3MV5BMl5BanBnXkFtZTcwMjc4NjI2Nw@@._V1_SX300.jpg,"Action, Comedy, Crime",Rowdy Rathore,N/A
5707546571a06512a04958af,NOT RATED,"Ashwani Dhir, Anil Devgan","Panjabi, Hindi",tt2178508,13 Nov 2012,movie,4 wins & 2 nominations.,"Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla",True,India,"6,693",N/A,"713,754",4.0,"Robin Bhatt (screenplay, Shaheen Bhatt, Ashwani Dhir (screenplay, Ashwani Dhir",http://ia.media-imdb.com/images/M/MV5BMTkzMDA2MzQ0MV5BMl5BanBnXkFtZTcwMjEwOTM3OA@@._V1_SX300.jpg,"Action, Comedy, Romance",Son of Sardaar,N/A
5707546571a06512a04958b0,R,David Cronenberg,English,tt1480656,25 May 2012,movie,3 wins & 12 nominations.,"Robert Pattinson, Sarah Gadon, Paul Giamatti, Kevin Durand",True,"Canada, France, Portugal, Italy","37,000",109 min,"743,636",5.0,"David Cronenberg (screenplay, Don DeLillo (novel)",http://ia.media-imdb.com/images/M/MV5BMTY1NjI0MDYyNV5BMl5BanBnXkFtZTcwNDIzMDEyOA@@._V1_SX300.jpg,Drama,Cosmopolis,58
5707546571a06512a04958b1,R,Walter Salles,"English, French",tt0337692,23 May 2012,movie,2 wins & 4 nominations.,"Sam Riley, Garrett Hedlund, Kristen Stewart, Amy Adams",True,"France, USA, UK, Brazil, Canada, Argentina","32,269",124 min,"717,753",6.1,"Jack Kerouac (based on the novel by, Jose Rivera (screenplay, Harold Manning (french adaptation)",http://ia.media-imdb.com/images/M/MV5BMTc1MzU5MDgzMF5BMl5BanBnXkFtZTcwMDQ4ODY2OA@@._V1_SX300.jpg,"Adventure, Drama",On the Road,56
5707546571a06512a04958b2,NOT RATED,Sriram Raghavan,Hindi,tt1395025,23 Mar 2012,movie,1 win & 2 nominations.,"Kareena Kapoor, Saif Ali Khan, Adil Hussain, Rajat Kapoor",True,India,"5,653",157 min,"632,446",5.1,"Arijit Biswas (story, Sriram Raghavan (story)",http://ia.media-imdb.com/images/M/MV5BMjI4MjkwMTA0N15BMl5BanBnXkFtZTcwMjA0MTc0Nw@@._V1_SX300.jpg,Action,Agent Vinod,N/A
5707546571a06512a04958b3,R,Lee Daniels,English,tt1496422,17 Oct 2012,movie,Nominated for 1 Golden Globe. Another 5 wins & 11 nominations.,"Zac Efron, Matthew McConaughey, Nicole Kidman, John Cusack",True,USA,"28,302",107 min,"692,640",5.8,"Peter Dexter (screenplay, Lee Daniels (screenplay, Peter Dexter (based on the novel by)",http://ia.media-imdb.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@._V1_SX300.jpg,"Drama, Thriller",The Paperboy,45
5707546571a06512a04958b4,NOT RATED,Dong-hoon Choi,"Korean, Cantonese, English, Mandarin, Japanese",tt2330866,25 Jul 2012,movie,4 wins & 14 nominations.,"Yun-seok Kim, Jung-jae Lee, Hye-su Kim, Ji-hyun Jun",True,South Korea,"5,883",135 min,,6.8,"Dong-hoon Choi (screenplay, Gi-cheol Lee (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTk4Njk3NTI4N15BMl5BanBnXkFtZTcwNDQzMzg1OA@@._V1_SX300.jpg,"Action, Crime",The Thieves,75
5707546571a06512a04958b5,NOT RATED,Karan Johar,Hindi,tt2172071,19 Oct 2012,movie,5 wins & 22 nominations.,"Sidharth Malhotra, Alia Bhatt, Varun Dhawan, Rishi Kapoor",True,India,"8,762",N/A,"326,508",5.5,"Renzil D'Silva (screenplay, Karan Johar",http://ia.media-imdb.com/images/M/MV5BNjI1Nzk1ODEtMGZkYi00ZjZlLTg2ZTQtMDE5MjVhOGExYzRjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"Comedy, Romance",Student of the Year,N/A
5707546571a06512a04958b6,NOT RATED,Leos Carax,"French, English, Chinese",tt2076220,04 Jul 2012,movie,28 wins & 67 nominations.,"Denis Lavant, Edith Scob, Eva Mendes, Kylie Minogue",True,"France, Germany","28,590",115 min,,7.1,Leos Carax (screenplay),http://ia.media-imdb.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SX300.jpg,"Drama, Fantasy",Holy Motors,84
5707546571a06512a04958b7,R,Julie Delpy,"English, French, Italian",tt1602472,28 Mar 2012,movie,1 win & 1 nomination.,"Chris Rock, Julie Delpy, Albert Delpy, Alexia Landeau",True,"France, Germany, Belgium","11,665",96 min,"632,824",6.0,"Julie Delpy (scenario, Alexia Landeau (scenario, Alexandre Nahon (participation)",http://ia.media-imdb.com/images/M/MV5BMjI5NTU2MDgyNl5BMl5BanBnXkFtZTcwNzk4NDI5Nw@@._V1_SX300.jpg,"Comedy, Drama, Romance",2 Days in New York,61
5707546571a06512a04958b8,R,David Chase,English,tt1230215,19 Jul 2013,movie,3 wins & 2 nominations.,"John Magaro, Jack Huston, Will Brill, Dominique McElligott",True,USA,"3,617",112 min,"607,327",6.0,David Chase,http://ia.media-imdb.com/images/M/MV5BMzU2NDU2MzIyMl5BMl5BanBnXkFtZTcwMDk2NTY1OA@@._V1_SX300.jpg,Drama,Not Fade Away,65
5707546571a06512a04958b9,NOT RATED,Madhur Bhandarkar,Hindi,tt1949548,21 Sep 2012,movie,5 nominations.,"Kareena Kapoor, Arjun Rampal, Randeep Hooda, Shahana Goswami",True,India,"3,056",149 min,"593,344",5.1,"Madhur Bhandarkar, Niranjan Iyengar, Anuradha Tiwari",http://ia.media-imdb.com/images/M/MV5BMTQ5MzA4MjQxOF5BMl5BanBnXkFtZTgwNTg3MTE0MjE@._V1_SX300.jpg,Drama,Heroine,N/A
