_id,imdbRating,Language,Box_office,Metascore,Released,Genre,Response,Actors,Rated,Writer,Awards,Type,imdbVotes,Poster,imdbID,Title,Country,Director,Runtime
570728f471a06517403075ec,7.3,English,"22,877,808",69,23 Jan 2009,"Drama, Romance",True,"Kate Winslet, Leonardo DiCaprio, Christopher Fitzgerald, Jonathan Roumie",R,"Justin Haythe (screenplay, Richard Yates (novel)",Nominated for 3 Oscars. Another 18 wins & 56 nominations.,movie,"149,235",http://ia.media-imdb.com/images/M/MV5BMTczNDgzMjczOV5BMl5BanBnXkFtZTcwOTU3MzMwMg@@._V1_SX300.jpg,tt0959337,Revolutionary Road,"USA, UK",Sam Mendes,119 min
570728f471a06517403075ed,5.6,"English, Russian","22,531,698",26,29 Aug 2008,"Action, Adventure, Sci-Fi",True,"Vin Diesel, Michelle Yeoh, Mélanie Thierry, Lambert Wilson",PG-13,"Maurice G. Dantec (novel, Mathieu Kassovitz (screenplay, Éric Besnard (scenario and dialogue, Joseph Simas (screenplay)",1 nomination.,movie,"79,950",http://ia.media-imdb.com/images/M/MV5BMTk5MzQxMzk0Nl5BMl5BanBnXkFtZTcwOTM3NDA3MQ@@._V1_SX300.jpg,tt0364970,Babylon A.D.,France,Mathieu Kassovitz,90 min
570728f471a06517403075ee,5.9,"English, Russian, Czech","20,981,633",47,25 Jul 2008,"Drama, Mystery, Sci-Fi",True,"David Duchovny, Gillian Anderson, Amanda Peet, Billy Connolly",PG-13,"Frank Spotnitz, Chris Carter, Chris Carter (television series \",N/A,movie,"76,646",http://ia.media-imdb.com/images/M/MV5BMjE0NjcxMDA1NV5BMl5BanBnXkFtZTcwMTAyMDU2MQ@@._V1_SX300.jpg,tt0443701,The X Files: I Want to Believe,"USA, Canada",Chris Carter,104 min
570728f471a06517403075ef,5.8,English,"20,668,843",41,18 Jan 2008,"Comedy, Crime, Thriller",True,"Diane Keaton, Ted Danson, Katie Holmes, Adam Rothenberg",PG-13,"Glenn Gers (screenplay, John Mister (earlier screenplay, Neil McKay (screenplay, Terry Winsor (screenplay)",2 nominations.,movie,"16,543",http://ia.media-imdb.com/images/M/MV5BMTgyMTY2NTIxM15BMl5BanBnXkFtZTcwNTg3NzczMw@@._V1_SX300.jpg,tt0951216,Mad Money,USA,Callie Khouri,104 min
570728f471a06517403075f0,6.8,"English, Apache languages, Spanish","20,207,003",64,03 Oct 2008,"Crime, Drama, Western",True,"Robert Jauregui, Jeremy Irons, Timothy V. Murphy, Luce Rains",R,"Robert Knott (screenplay, Ed Harris (screenplay, Robert B. Parker (novel)",3 wins.,movie,"49,310",http://ia.media-imdb.com/images/M/MV5BMTMxMDE5NDIxM15BMl5BanBnXkFtZTcwNjI0MjQ4MQ@@._V1_SX300.jpg,tt0800308,Appaloosa,USA,Ed Harris,115 min
570728f471a06517403075f1,4.8,"English, French","19,781,879",30,25 Dec 2008,"Action, Crime, Fantasy",True,"Jaime King, Gabriel Macht, Dan Gerrity, Arthur the Cat",PG-13,"Frank Miller (screenplay, Will Eisner (comic book series)",2 nominations.,movie,"53,138",http://ia.media-imdb.com/images/M/MV5BNDcyMTc1NzgwNF5BMl5BanBnXkFtZTcwNzUyMDUwMg@@._V1_SX300.jpg,tt0831887,The Spirit,USA,Frank Miller,103 min
570728f471a06517403075f2,6.1,English,"19,528,188",40,19 Sep 2008,"Animation, Comedy, Family",True,"John Cusack, Myleene Klass, Robin Walsh, Matt McKenna",PG,"Chris McKenna, John Hoffman (additional screenplay, Anthony Leondis (additional screenplay, Dimitri Toscas (additional screenplay)",1 nomination.,movie,"19,406",http://ia.media-imdb.com/images/M/MV5BNDYwNjM1ODkxOV5BMl5BanBnXkFtZTcwMTQyMzI5MQ@@._V1_SX300.jpg,tt0465502,Igor,"USA, France",Anthony Leondis,87 min
570728f471a06517403075f3,5.9,English,,34,19 Sep 2008,"Comedy, Romance",True,"Dane Cook, Kate Hudson, Alec Baldwin, Jason Biggs",R,Jordan Cahan,1 nomination.,movie,"36,142",http://ia.media-imdb.com/images/M/MV5BMTg4MDg5NjE3Nl5BMl5BanBnXkFtZTcwNzc4ODQ3MQ@@._V1_SX300.jpg,tt1046163,My Best Friend's Girl,USA,Howard Deutch,101 min
570728f471a06517403075f4,7.7,English,"18,593,156",80,23 Jan 2009,"Drama, History",True,"Frank Langella, Michael Sheen, Sam Rockwell, Kevin Bacon",R,"Peter Morgan (screenplay, Peter Morgan (play)",Nominated for 5 Oscars. Another 21 wins & 70 nominations.,movie,"87,291",http://ia.media-imdb.com/images/M/MV5BMTYxOTI1OTg5MV5BMl5BanBnXkFtZTgwODgwNTcxMTE@._V1_SX300.jpg,tt0870111,Frost/Nixon,"USA, UK, France",Ron Howard,122 min
570728f471a06517403075f5,6.7,English,"17,655,201",63,02 Jul 2008,"Drama, Family",True,"Abigail Breslin, Julia Ormond, Chris O'Donnell, Jane Krakowski",G,"Ann Peacock, Valerie Tripp (Kit Kittredge stories)",2 wins & 5 nominations.,movie,"4,593",http://ia.media-imdb.com/images/M/MV5BMTIxOTExNTU2OF5BMl5BanBnXkFtZTcwMDAwODU2MQ@@._V1_SX300.jpg,tt0846308,Kit Kittredge: An American Girl,"USA, Canada",Patricia Rozema,101 min
570728f471a06517403075f6,5.9,"English, Maya, Spanish, Greek, German",,44,04 Apr 2008,"Horror, Thriller",True,"Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore",R,"Scott B. Smith (screenplay, Scott B. Smith (novel)",6 nominations.,movie,"58,745",http://ia.media-imdb.com/images/M/MV5BMTcxNjc1NjkyOF5BMl5BanBnXkFtZTcwMzUwMjA2MQ@@._V1_SX300.jpg,tt0963794,The Ruins,"USA, Germany, Australia",Carter Smith,90 min
570728f471a06517403075f7,N/A,English,,N/A,16 Sep 2008,Short,True,"Jon Avnet, Neal McDonough, Al Pacino",N/A,N/A,N/A,movie,N/A,N/A,tt5160558,88 Minutes: Director's Point of View,USA,N/A,8 min
570728f471a06517403075f8,6.1,English,"16,284,360",47,01 Aug 2008,"Comedy, Drama",True,"Kevin Costner, Madeline Carroll, Paula Patton, Kelsey Grammer",PG-13,"Jason Richman, Joshua Michael Stern",1 nomination.,movie,"14,847",http://ia.media-imdb.com/images/M/MV5BMjAwMTQyNzkwNV5BMl5BanBnXkFtZTcwNTgyMzE3MQ@@._V1_SX300.jpg,tt1027862,Swing Vote,USA,Joshua Michael Stern,120 min
570728f471a06517403075f9,6.7,"English, Spanish","15,709,385",45,24 Oct 2008,"Crime, Drama, Thriller",True,"Colin Farrell, Edward Norton, Jon Voight, Noah Emmerich",R,"Joe Carnahan (screenplay, Gavin O'Connor (screenplay, Gavin O'Connor (story, Greg O'Connor (story, Robert Hopes (story)",2 nominations.,movie,"52,304",http://ia.media-imdb.com/images/M/MV5BMTI2Mjg1MDk3OV5BMl5BanBnXkFtZTcwMjU4MTM5MQ@@._V1_SX300.jpg,tt0482572,Pride and Glory,"USA, Germany",Gavin O'Connor,130 min
570728f471a06517403075fa,5.4,"English, Thai","15,279,680",24,05 Sep 2008,"Action, Crime, Thriller",True,"Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee",R,"Jason Richman (screenplay, Oxide Chun Pang, Danny Pang",1 nomination.,movie,"47,329",http://ia.media-imdb.com/images/M/MV5BMTk2NjU4MDYwNV5BMl5BanBnXkFtZTcwMDQ5ODg3MQ@@._V1_SX300.jpg,tt0814022,Bangkok Dangerous,USA,"Danny Pang, Oxide Chun Pang",99 min
570728f471a06517403075fb,6.7,English,,57,16 Jan 2009,"Drama, Romance",True,"Dustin Hoffman, Emma Thompson, Eileen Atkins, Kathy Baker",PG-13,Joel Hopkins,Nominated for 2 Golden Globes. Another 1 win & 1 nomination.,movie,"17,762",http://ia.media-imdb.com/images/M/MV5BMTU1MDM5OTMwM15BMl5BanBnXkFtZTcwMTAzOTAwMg@@._V1_SX300.jpg,tt1046947,Last Chance Harvey,USA,Joel Hopkins,93 min
570728f471a06517403075fc,1.9,English,"14,174,654",15,29 Aug 2008,Comedy,True,"Matt Lanter, Vanessa Lachey, Gary 'G. Thang' Johnson, Nicole Parker",PG-13,"Jason Friedberg, Aaron Seltzer",1 win & 6 nominations.,movie,"73,562",http://ia.media-imdb.com/images/M/MV5BMTIzMDQyNDgwNl5BMl5BanBnXkFtZTcwMDA0MTc3MQ@@._V1_SX300.jpg,tt1213644,Disaster Movie,USA,"Jason Friedberg, Aaron Seltzer",87 min
570728f471a06517403075fd,6.9,English,"13,823,741",62,10 Oct 2008,"Biography, Drama, History",True,"Keira Knightley, Ralph Fiennes, Charlotte Rampling, Dominic Cooper",PG-13,"Jeffrey Hatcher (screenplay, Anders Thomas Jensen (screenplay, Saul Dibb (screenplay, Amanda Foreman (book)",Won 1 Oscar. Another 6 wins & 20 nominations.,movie,"59,868",http://ia.media-imdb.com/images/M/MV5BMTU1MTQzMjgzNl5BMl5BanBnXkFtZTcwNTQxMzk3MQ@@._V1_SX300.jpg,tt0864761,The Duchess,"UK, Italy, France, USA",Saul Dibb,110 min
570728f471a06517403075fe,4.6,English,"14,532,946",36,29 Aug 2008,"Animation, Adventure, Family",True,"Christopher Lloyd, Kelly Ripa, Nicollette Sheridan, Tim Curry",G,Domonic Paris,1 win & 2 nominations.,movie,"3,474",http://ia.media-imdb.com/images/M/MV5BMTc2NTA5MTA2Ml5BMl5BanBnXkFtZTcwMjU5ODQ3MQ@@._V1_SX300.jpg,tt0486321,Fly Me to the Moon 3D,"Belgium, USA",Ben Stassen,84 min
570728f471a06517403075ff,3.8,English,"13,350,177",28,31 Oct 2008,"Drama, Horror, Thriller",True,"Haley Bennett, Jake Weber, Chace Crawford, Shannon Woodward",PG-13,"John Travis, Rebecca Sonnenshine",1 nomination.,movie,"7,716",http://ia.media-imdb.com/images/M/MV5BMTMyMzI5Nzg2Nl5BMl5BanBnXkFtZTcwODAxNjk4MQ@@._V1_SX300.jpg,tt1045655,The Haunting of Molly Hartley,USA,Mickey Liddell,82 min
570728f471a0651740307600,6.7,English,,72,19 Sep 2008,"Comedy, Drama, Fantasy",True,"Greg Kinnear, Jordan Carlos, Dequina Moore, Joseph Badalucco Jr.",PG-13,"David Koepp, John Kamps",3 wins & 2 nominations.,movie,"59,577",http://ia.media-imdb.com/images/M/MV5BMTQyODQ4MzYxN15BMl5BanBnXkFtZTcwOTQ1MDczMw@@._V1_SX300.jpg,tt0995039,Ghost Town,USA,David Koepp,102 min
570728f471a0651740307601,7.7,"English, Hebrew, Arabic, Persian, Spanish","12,995,673",56,03 Oct 2008,"Documentary, Comedy, War",True,"Bill Maher, Tal Bachman, Jonathan Boulden, Steve Burg",R,N/A,2 wins & 1 nomination.,movie,"51,385",http://ia.media-imdb.com/images/M/MV5BMTIxMDcxMTA3M15BMl5BanBnXkFtZTcwNzk5NzU2MQ@@._V1_SX300.jpg,tt0815241,Religulous,USA,Larry Charles,101 min
570728f471a0651740307602,5.7,English,"12,701,880",49,11 Jan 2008,"Animation, Adventure, Comedy",True,"Phil Vischer, Mike Nawrocki, Cam Clarke, Laura Gerow",G,Phil Vischer,N/A,movie,"1,985",http://ia.media-imdb.com/images/M/MV5BMjkzODQ0NzQzMV5BMl5BanBnXkFtZTcwNjgyMjU1MQ@@._V1_SX300.jpg,tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,USA,Mike Nawrocki,85 min
570728f471a0651740307603,6.7,English,"12,796,277",82,07 Nov 2008,"Drama, Romance",True,"Sebastian Stan, Roslyn Ruff, Anne Hathaway, Bill Irwin",R,Jenny Lumet,Nominated for 1 Oscar. Another 31 wins & 59 nominations.,movie,"40,650",http://ia.media-imdb.com/images/M/MV5BMjA0NTY2NzQ1MF5BMl5BanBnXkFtZTcwNjU1NjAyMg@@._V1_SX300.jpg,tt1084950,Rachel Getting Married,USA,Jonathan Demme,113 min
570728f471a0651740307604,7.1,English,,63,07 Mar 2008,"Comedy, Romance",True,"Amy Adams, David Alexander, Clare Clifford, Christina Cole",PG-13,"David Magee (screenplay, Simon Beaufoy (screenplay, Winifred Watson (novel)",1 nomination.,movie,"21,668",http://ia.media-imdb.com/images/M/MV5BMTI3NDcyMzcxNl5BMl5BanBnXkFtZTcwMTA0MzU1MQ@@._V1_SX300.jpg,tt0970468,Miss Pettigrew Lives for a Day,"UK, USA",Bharat Nalluri,92 min
570728f471a0651740307605,6.5,English,"12,081,447",49,07 Nov 2008,"Comedy, Drama, Music",True,"Samuel L. Jackson, Bernie Mac, Sharon Leal, Adam Herschman",R,"Robert Ramsey, Matthew Stone",3 nominations.,movie,"7,671",http://ia.media-imdb.com/images/M/MV5BMTgxNjM4NDM4OF5BMl5BanBnXkFtZTcwNDk0NTM5MQ@@._V1_SX300.jpg,tt1111948,Soul Men,USA,Malcolm D. Lee,100 min
570728f471a0651740307606,4.9,English,"11,802,056",43,11 Jul 2008,"Adventure, Comedy, Family",True,"Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan",PG,"Rob Greenberg, Bill Corbett",2 wins & 3 nominations.,movie,"30,879",http://ia.media-imdb.com/images/M/MV5BMjExMjIzODc0M15BMl5BanBnXkFtZTcwMTk0MjQ2MQ@@._V1_SX300.jpg,tt0765476,Meet Dave,USA,Brian Robbins,90 min
570728f471a0651740307607,5.1,English,"11,508,423",52,22 Aug 2008,"Biography, Comedy, Drama",True,"Ice Cube, Keke Palmer, Tasha Smith, Jill Marie Jones",PG,Nick Santora,2 nominations.,movie,"3,117",http://ia.media-imdb.com/images/M/MV5BMjA5NDMwODQ3MF5BMl5BanBnXkFtZTcwNTA1NDc4MQ@@._V1_SX300.jpg,tt1091751,The Longshots,USA,Fred Durst,94 min
570728f471a0651740307608,6.4,English,"11,169,531",52,22 Feb 2008,Comedy,True,"Jack Black, Yasiin Bey, Danny Glover, Mia Farrow",PG-13,Michel Gondry,2 nominations.,movie,"78,680",http://ia.media-imdb.com/images/M/MV5BMTU4MjY2MTU2MV5BMl5BanBnXkFtZTYwNjUzODc4._V1_SX300.jpg,tt0799934,Be Kind Rewind,"UK, France, USA",Michel Gondry,102 min
570728f471a0651740307609,6.0,English,,51,14 Mar 2008,"Action, Sci-Fi, Thriller",True,"Caryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson",R,Neil Marshall,N/A,movie,"61,820",http://ia.media-imdb.com/images/M/MV5BMTUwODU2NzE2OF5BMl5BanBnXkFtZTcwMTAwMDA2MQ@@._V1_SX300.jpg,tt0483607,Doomsday,"UK, USA, South Africa, Germany",Neil Marshall,105 min
570728f471a065174030760a,6.5,English,"10,911,750",61,28 Mar 2008,"Drama, War",True,"Ryan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum",R,"Mark Richard, Kimberly Peirce",2 wins & 5 nominations.,movie,"17,515",http://ia.media-imdb.com/images/M/MV5BMjAyNTI1NDg1MV5BMl5BanBnXkFtZTcwNzE2NTg1MQ@@._V1_SX300.jpg,tt0489281,Stop-Loss,USA,Kimberly Peirce,112 min
570728f471a065174030760b,7.3,English,"9,589,875",58,10 Oct 2008,"Biography, Drama, Sport",True,"Rob Brown, Dennis Quaid, Darrin Dewitt Henson, Omar Benson Miller",PG,"Charles Leavitt, Robert Gallagher (book)",1 win & 3 nominations.,movie,"16,359",http://ia.media-imdb.com/images/M/MV5BMTM3MTY5OTA5MF5BMl5BanBnXkFtZTcwMjA5ODk3MQ@@._V1_SX300.jpg,tt0469903,The Express,"USA, Germany",Gary Fleder,130 min
570728f471a065174030760c,6.2,"English, Spanish","9,496,882",57,11 Apr 2008,"Comedy, Drama, Romance",True,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page",R,Mark Poirier,2 nominations.,movie,"20,574",http://ia.media-imdb.com/images/M/MV5BMTg1NTI3ODI3OV5BMl5BanBnXkFtZTcwMzk3NDI2MQ@@._V1_SX300.jpg,tt0858479,Smart People,USA,Noam Murro,95 min
570728f471a065174030760d,6.5,Finnish,,N/A,08 Dec 2008,Drama,True,"Allan Bernard, Vitali Bobrov, Emilia Ikäheimo, Heini Jaanus",N/A,"Jan Forsström, J.-P. Valkeapää",4 wins & 4 nominations.,movie,440,http://ia.media-imdb.com/images/M/MV5BMTY1Mzg4MTI1M15BMl5BanBnXkFtZTgwMTUwMDI2MTE@._V1_SX300.jpg,tt0969307,The Visitor,"Finland, Estonia, Germany, UK",J.-P. Valkeapää,105 min
570728f471a065174030760e,7.8,English,"9,030,581",55,26 Nov 2008,"Drama, War",True,"Asa Butterfield, Zac Mattoon O'Brien, Domonkos Németh, Henry Kingsmill",PG-13,"John Boyne (novel, Mark Herman (screenplay)",7 wins & 7 nominations.,movie,"126,036",http://ia.media-imdb.com/images/M/MV5BMTMzMTc3MjA5NF5BMl5BanBnXkFtZTcwOTk3MDE5MQ@@._V1_SX300.jpg,tt0914798,The Boy in the Striped Pajamas,"UK, USA",Mark Herman,94 min
570728f471a065174030760f,6.6,English,,49,17 Oct 2008,"Adventure, Comedy, Romance",True,"Josh Zuckerman, Amanda Crew, Clark Duke, James Marsden",R,"Sean Anders (screenplay, John Morris (screenplay, Andy Behrens (book)",N/A,movie,"71,126",http://ia.media-imdb.com/images/M/MV5BMjE0MTcyMzg5M15BMl5BanBnXkFtZTcwMDUyOTA4MQ@@._V1_SX300.jpg,tt1135985,Sex Drive,USA,Sean Anders,109 min
570728f471a0651740307610,7.0,English,"8,134,217",65,05 Dec 2008,"Biography, Drama, Music",True,"Joshua Alscher, Tim Bellow, Tony Bentley, Tammy Blanchard",R,Darnell Martin,Nominated for 1 Golden Globe. Another 7 wins & 19 nominations.,movie,"14,993",http://ia.media-imdb.com/images/M/MV5BOTI4NTEyMDc3Ml5BMl5BanBnXkFtZTgwMDQ4MjkyMTE@._V1_SX300.jpg,tt1042877,Cadillac Records,USA,Darnell Martin,109 min
570728f471a0651740307611,6.0,English,"7,948,159",30,05 Dec 2008,"Action, Crime, Drama",True,"Ray Stevenson, Dominic West, Doug Hutchison, Colin Salmon",R,"Nick Santora, Art Marcum, Matt Holloway",1 win & 1 nomination.,movie,"47,123",http://ia.media-imdb.com/images/M/MV5BMTM4OTQyODk0NF5BMl5BanBnXkFtZTcwMzQwNDQwMg@@._V1_SX300.jpg,tt0450314,Punisher: War Zone,"USA, Canada, Germany",Lexi Alexander,103 min
570728f471a0651740307612,6.0,"English, German, Italian","7,916,887",37,26 Sep 2008,"Action, Crime, Drama",True,"Derek Luke, Michael Ealy, Laz Alonso, Omar Benson Miller",R,"James McBride (screenplay, James McBride (novel)",2 wins & 9 nominations.,movie,"15,447",http://ia.media-imdb.com/images/M/MV5BMTIyNjIwOTI1MF5BMl5BanBnXkFtZTcwMTQ1NTU3MQ@@._V1_SX300.jpg,tt1046997,Miracle at St. Anna,"USA, Italy",Spike Lee,160 min
570728f471a0651740307613,6.5,English,"7,871,693",58,10 Oct 2008,"Adventure, Family, Fantasy",True,"David Ryall, Ian McElhinney, Harry Treadaway, Tim Robbins",PG,"Caroline Thompson (screenplay, Jeanne Duprau (book)",6 nominations.,movie,"51,549",http://ia.media-imdb.com/images/M/MV5BMTU3MDE4MDU1Nl5BMl5BanBnXkFtZTcwNDM2NDI5MQ@@._V1_SX300.jpg,tt0970411,City of Ember,USA,Gil Kenan,90 min
570728f471a0651740307614,8.0,English,"7,757,130",67,29 Feb 2008,"Comedy, Crime, Drama",True,"Elizabeth Berrington, Rudy Blomme, Olivier Bonjour, Mark Donovan",R,Martin McDonagh,Nominated for 1 Oscar. Another 21 wins & 49 nominations.,movie,"297,995",http://ia.media-imdb.com/images/M/MV5BMTY4OTYxODg4MV5BMl5BanBnXkFtZTcwMDcyNzM2MQ@@._V1_SX300.jpg,tt0780536,In Bruges,"UK, USA",Martin McDonagh,107 min
570728f471a0651740307615,3.7,English,"7,499,617",20,18 Apr 2008,Documentary,True,"Ben Stein, Lili Asvar, Peter Atkins, Hector Avalos",PG,"Kevin Miller, Ben Stein",2 wins.,movie,"11,123",http://ia.media-imdb.com/images/M/MV5BMTY0ODIzMDAxOV5BMl5BanBnXkFtZTcwMTc0MDk2MQ@@._V1_SX300.jpg,tt1091617,Expelled: No Intelligence Allowed,USA,Nathan Frankowski,90 min
570728f471a0651740307616,5.2,English,"7,563,670",30,01 Feb 2008,"Comedy, Fantasy, Romance",True,"Eva Longoria, Paul Rudd, Lake Bell, Jason Biggs",PG-13,Jeff Lowell,N/A,movie,"20,903",http://ia.media-imdb.com/images/M/MV5BMTI3NTgyNjg3NV5BMl5BanBnXkFtZTcwMzg2MzU1MQ@@._V1_SX300.jpg,tt0785007,Over Her Dead Body,USA,Jeff Lowell,95 min
570728f471a0651740307617,6.2,English,"7,502,429",50,12 Dec 2008,"Comedy, Drama, Romance",True,"Alfred Molina, Elizabeth Peña, Freddy Rodríguez, Luis Guzmán",PG-13,"Alison Swan (screenplay, Rick Najera (screenplay, Robert Teitel (story, Rene M. Rigal (story)",1 win & 4 nominations.,movie,"3,005",http://ia.media-imdb.com/images/M/MV5BMjAzMzE3NTQxOV5BMl5BanBnXkFtZTcwMzk1OTI5MQ@@._V1_SX300.jpg,tt1151915,Nothing Like the Holidays,USA,Alfredo Rodriguez de Villa,98 min
570728f471a0651740307618,4.3,English,"7,001,720",20,03 Oct 2008,"Comedy, Fantasy",True,"Trace Adkins, Brandon Alter, Chriss Anglin, Geoffrey Arend",PG-13,"David Zucker, Myrna Sokoloff, Lewis Friedman",N/A,movie,"8,495",http://ia.media-imdb.com/images/M/MV5BMTkzNjE3NzY4OV5BMl5BanBnXkFtZTcwMDY4ODUwMg@@._V1_SX300.jpg,tt1190617,An American Carol,USA,David Zucker,83 min
570728f471a0651740307619,5.3,English,"6,563,357",12,01 Feb 2008,"Adventure, Comedy",True,"Steve Zahn, Allen Covert, Jonah Hill, Kevin Heffernan",R,"Peter Gaulke, Fred Wolf",N/A,movie,"18,297",http://ia.media-imdb.com/images/M/MV5BMTI1MTI1OTUxNl5BMl5BanBnXkFtZTcwMDQzMjU1MQ@@._V1_SX300.jpg,tt0489282,Strange Wilderness,USA,Fred Wolf,87 min
570728f471a065174030761a,6.7,"English, Italian, Arabic, Latin, French",,64,15 Aug 2008,"Drama, Romance",True,"Matthew Goode, Thomas Morrison, David Barrass, Anna Madeley",PG-13,"Andrew Davies, Jeremy Brock, Evelyn Waugh (novel)",10 nominations.,movie,"9,767",http://ia.media-imdb.com/images/M/MV5BMTQ4MTU5MjAyN15BMl5BanBnXkFtZTcwOTcxMzE3MQ@@._V1_SX300.jpg,tt0412536,Brideshead Revisited,"UK, Italy, Morocco",Julian Jarrold,133 min
570728f471a065174030761b,6.2,English,,53,20 Aug 2008,"Comedy, Music",True,"Rainn Wilson, Christina Applegate, Teddy Geiger, Josh Gad",PG-13,"Maya Forbes (screenplay, Wallace Wolodarsky (screenplay, Ryan Jaffe (story)",N/A,movie,"31,853",http://ia.media-imdb.com/images/M/MV5BMTYyMTgzMTQ0MF5BMl5BanBnXkFtZTcwNTE3OTU3MQ@@._V1_SX300.jpg,tt1031969,The Rocker,USA,Peter Cattaneo,102 min
570728f471a065174030761c,7.3,"English, Russian","5,694,401",53,31 Oct 2008,"Action, Crime, Thriller",True,"Gerard Butler, Tom Wilkinson, Thandie Newton, Mark Strong",R,Guy Ritchie,1 win & 5 nominations.,movie,"189,428",http://ia.media-imdb.com/images/M/MV5BMTQ0NTk5Mzk2OV5BMl5BanBnXkFtZTcwMDE3NTE4MQ@@._V1_SX300.jpg,tt1032755,RocknRolla,"UK, USA, France",Guy Ritchie,114 min
570728f471a065174030761d,7.2,English,"5,355,376",76,04 Apr 2008,"Documentary, Biography, Music",True,"Mick Jagger, Keith Richards, Charlie Watts, Ronnie Wood",PG-13,N/A,4 nominations.,movie,"9,485",http://ia.media-imdb.com/images/M/MV5BMTY3ODk0MzY0OF5BMl5BanBnXkFtZTcwNDA5NTQ3MQ@@._V1_SX300.jpg,tt0893382,Shine a Light,USA,Martin Scorsese,122 min
570728f471a065174030761e,N/A,French,,N/A,N/A,Short,True,N/A,N/A,N/A,1 win.,movie,N/A,N/A,tt2440998,The Counterfeiters,Switzerland,Katia Bassanini,N/A
570728f471a065174030761f,6.4,"English, Spanish","4,881,867",54,27 Aug 2008,"Comedy, Music",True,"Steve Coogan, Catherine Keener, Joseph Julian Soria, Skylar Astin",R,"Pam Brady, Andrew Fleming",2 nominations.,movie,"15,083",http://ia.media-imdb.com/images/M/MV5BNDQyNjA5NzExMF5BMl5BanBnXkFtZTcwODIyMjAyNw@@._V1_SX300.jpg,tt1104733,Hamlet 2,USA,Andrew Fleming,92 min
570728f471a0651740307620,4.6,English,"4,693,919",15,29 Aug 2008,Comedy,True,"Drake Bell, Andrew Caldwell, Andree Moss, Carolyn Moss",R,"Dan Callahan, Adam Ellison",N/A,movie,"10,904",http://ia.media-imdb.com/images/M/MV5BMTc4Mjc1NzIxOF5BMl5BanBnXkFtZTcwMjEzMjc3MQ@@._V1_SX300.jpg,tt0844671,College,USA,Deb Hagan,94 min
570728f471a0651740307621,7.0,"English, Spanish","4,234,040",57,03 Oct 2008,"Biography, Drama",True,"Greg Kinnear, Tim Eddis, Warren Belle, Karl Pruner",PG-13,"Philip Railsback, John Seabrook (article)",1 win.,movie,"14,005",http://ia.media-imdb.com/images/M/MV5BMTI5MDI0NDAxOV5BMl5BanBnXkFtZTcwNzk4ODk3MQ@@._V1_SX300.jpg,tt1054588,Flash of Genius,"USA, Canada",Marc Abraham,119 min
570728f471a0651740307622,3.1,English,"4,131,640",17,22 Feb 2008,"Comedy, Crime",True,"Larry the Cable Guy, Richard Bull, J. David Moeller, Will Clinger",PG-13,"Charles Robert Carner (screenplay, Charles Robert Carner (story, Alan C. Blomquist (story)",4 nominations.,movie,"5,406",http://ia.media-imdb.com/images/M/MV5BMTU2OTc5ODA1M15BMl5BanBnXkFtZTcwOTkzMzU1MQ@@._V1_SX300.jpg,tt1001562,Witless Protection,USA,Charles Robert Carner,97 min
570728f471a0651740307623,6.8,"English, French, German","4,040,588",56,05 Sep 2008,"Comedy, Drama",True,"Chris Pine, Hal B. Klein, Alan Rickman, Jean-Michel Richaud",PG-13,"Jody Savin (screenplay, Randall Miller (screenplay, Ross Schwartz (screenplay, Ross Schwartz (story, Lannette Pabon (story, Jody Savin (story, Randall Miller (story)",1 win.,movie,"11,795",http://ia.media-imdb.com/images/M/MV5BMTI5NjgzMzI0MV5BMl5BanBnXkFtZTcwMTI3MTc3MQ@@._V1_SX300.jpg,tt0914797,Bottle Shock,USA,Randall Miller,110 min
570728f471a0651740307624,7.4,English,,N/A,24 Jun 2008,"Short, Comedy",True,"Kat Dennings, Jake Epstein, Tyler Hilton, Trish Hofmann",N/A,N/A,N/A,movie,5,N/A,tt1404600,Charlie Bartlett: Restroom Confessional,USA,Karen Gehres,N/A
570728f471a0651740307625,7.5,"French, Bambara, Spanish","3,766,595",92,13 Mar 2009,Drama,True,"François Bégaudeau, Agame Malembo-Emene, Angélica Sancio, Arthur Fogel",PG-13,"Laurent Cantet (scenario, Robin Campillo (scenario, François Bégaudeau (scenario, François Bégaudeau (inspired by the book)",Nominated for 1 Oscar. Another 10 wins & 26 nominations.,movie,"28,717",http://ia.media-imdb.com/images/M/MV5BMTc4NjUzNDYxM15BMl5BanBnXkFtZTcwNjExNzMwMg@@._V1_SX300.jpg,tt1068646,The Class,France,Laurent Cantet,128 min
