_id,Rated,Language,Writer,imdbVotes,imdbRating,Box_office,Title,Poster,Director,imdbID,Genre,Response,Type,Runtime,Awards,Actors,Released,Metascore,Country
56fbc9d771a0651d70a8a7fd,R,English,"Ann Biderman, David Madsen","41,514",6.6,,Copycat,http://ia.media-imdb.com/images/M/MV5BMTMwNzcwMTAxOV5BMl5BanBnXkFtZTYwMzYyNzQ5._V1_SX300.jpg,Jon Amiel,tt0112722,"Crime, Drama, Mystery",True,movie,123 min,2 wins & 1 nomination.,"Sigourney Weaver, Holly Hunter, Dermot Mulroney, William McNamara",27 Oct 1995,54,USA
56fbc9d771a0651d70a8a7fe,R,"English, Russian","John O'Brien (novel, Mike Figgis (screenplay)","91,469",7.6,"31,968,347",Leaving Las Vegas,http://ia.media-imdb.com/images/M/MV5BNDg3MDM5NTI0MF5BMl5BanBnXkFtZTcwNDY0NDk0NA@@._V1_SX300.jpg,Mike Figgis,tt0113627,"Drama, Romance",True,movie,111 min,Won 1 Oscar. Another 30 wins & 27 nominations.,"Nicolas Cage, Elisabeth Shue, Julian Sands, Richard Lewis",09 Feb 1996,82,USA
56fbc9d771a0651d70a8a7ff,R,English,Alan Sharp (screenplay),"33,879",6.9,,Rob Roy,http://ia.media-imdb.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_SX300.jpg,Michael Caton-Jones,tt0114287,"Adventure, Biography",True,movie,139 min,Nominated for 1 Oscar. Another 2 wins & 2 nominations.,"Liam Neeson, Jessica Lange, John Hurt, Tim Roth",14 Apr 1995,55,"USA, UK"
56fbc9d771a0651d70a8a800,PG-13,English,Victor Salva,"23,715",6.5,"30,862,146",Powder,http://ia.media-imdb.com/images/M/MV5BMTM2NDczNjYwMV5BMl5BanBnXkFtZTYwNTI3Mjc4._V1_SX300.jpg,Victor Salva,tt0114168,"Drama, Fantasy, Mystery",True,movie,111 min,1 win & 1 nomination.,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum",27 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a801,R,"English, Dutch, Spanish","Lilly Wachowski (story, Lana Wachowski (story, Lilly Wachowski (screenplay, Lana Wachowski (screenplay, Brian Helgeland (screenplay)","61,466",6.3,"30,306,268",Assassins,http://ia.media-imdb.com/images/M/MV5BMTY4OTUwMDY0Ml5BMl5BanBnXkFtZTcwMTg1NDcyMQ@@._V1_SX300.jpg,Richard Donner,tt0112401,"Action, Crime, Thriller",True,movie,132 min,1 win & 1 nomination.,"Sylvester Stallone, Antonio Banderas, Julianne Moore, Anatoli Davydov",06 Oct 1995,N/A,"France, USA"
56fbc9d771a0651d70a8a802,PG,"English, Malay, Indonesian","Keith Walker (characters, Karen Janszen, Corey Blechman, John Mattson","12,268",4.9,,Free Willy 2: The Adventure Home,http://ia.media-imdb.com/images/M/MV5BMjgyNTc4Mzk4OV5BMl5BanBnXkFtZTcwMDgwMDQyMQ@@._V1_SX300.jpg,Dwight H. Little,tt0113114,"Adventure, Drama",True,movie,95 min,1 win & 2 nominations.,"Jason James Richter, Francis Capra, Mary Kate Schellhardt, August Schellenberg",19 Jul 1995,N/A,"France, USA"
56fbc9d771a0651d70a8a803,PG-13,"English, Vietnamese","Joe Connelly (story, Bob Mosher (story, William Roberts (earlier screenplay, Richard Alan Simmons (earlier screenplay, Dean Lorey (screenplay, Damon Wayans (screenplay, Gary Rosen (screenplay)","21,323",6.1,"29,412,050",Major Payne,http://ia.media-imdb.com/images/M/MV5BMTk5MTAwODQwMF5BMl5BanBnXkFtZTcwMzE5NjMyMQ@@._V1_SX300.jpg,Nick Castle,tt0110443,Comedy,True,movie,95 min,N/A,"Damon Wayans, Michael Ironside, Scott Bigelow, Joseph Blaire",24 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a804,R,English,"Ice Cube, DJ Pooh","71,667",7.3,"27,900,000",Friday,http://ia.media-imdb.com/images/M/MV5BMTQ1NzE3MzY0NV5BMl5BanBnXkFtZTYwNTM2MzE5._V1_SX300.jpg,F. Gary Gray,tt0113118,"Comedy, Drama",True,movie,91 min,1 win & 3 nominations.,"Ice Cube, Chris Tucker, Nia Long, Tommy 'Tiny' Lister",26 Apr 1995,54,USA
56fbc9d771a0651d70a8a805,PG-13,English,I. Marlene King,"21,002",6.7,,Now and Then,http://ia.media-imdb.com/images/M/MV5BMTY4MjMwNzA1NF5BMl5BanBnXkFtZTcwNzEwNTYyMQ@@._V1_SX300.jpg,Lesli Linka Glatter,tt0114011,"Comedy, Drama",True,movie,100 min,1 nomination.,"Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith",20 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a806,PG,English,"Michael J. Di Gaetano, Lawrence Gay","4,400",5.9,"26,325,256",Houseguest,http://ia.media-imdb.com/images/M/MV5BMjE5MDQ1NTY1Ml5BMl5BanBnXkFtZTYwODgxODQ5._V1_SX300.jpg,Randall Miller,tt0110066,Comedy,True,movie,113 min,N/A,"Sinbad, Phil Hartman, Kim Greist, Kim Murphy",06 Jan 1995,N/A,USA
56fbc9d771a0651d70a8a807,PG-13,"English, French, Spanish","Tim Herlihy, Adam Sandler","102,246",6.4,"25,588,750",Billy Madison,http://ia.media-imdb.com/images/M/MV5BMTgwNDg1NjUxN15BMl5BanBnXkFtZTgwOTg0NzQxMTE@._V1_SX300.jpg,Tamra Davis,tt0112508,Comedy,True,movie,89 min,1 nomination.,"Adam Sandler, Darren McGavin, Bridgette Wilson-Sampras, Bradley Whitford",10 Feb 1995,16,USA
56fbc9d771a0651d70a8a808,R,English,Robert Rodriguez,"134,371",7.2,"25,625,110",Desperado,http://ia.media-imdb.com/images/M/MV5BMjM0MDQ5NTc3N15BMl5BanBnXkFtZTgwMzQxNzQxMTE@._V1_SX300.jpg,Robert Rodriguez,tt0112851,"Action, Crime, Thriller",True,movie,104 min,4 nominations.,"Antonio Banderas, Salma Hayek, Joaquim de Almeida, Cheech Marin",25 Aug 1995,55,USA
56fbc9d771a0651d70a8a809,PG,"English, Vietnamese","James Morris (story, Gene Quintano, Jim Kouf","6,754",4.9,"24,700,000",Operation Dumbo Drop,http://ia.media-imdb.com/images/M/MV5BNTU2NzQyNDQ0NV5BMl5BanBnXkFtZTcwNTk4NjIyMQ@@._V1_SX300.jpg,Simon Wincer,tt0114048,"Action, Adventure, Comedy",True,movie,107 min,N/A,"Danny Glover, Ray Liotta, Denis Leary, Doug E. Doug",28 Jul 1995,N/A,USA
56fbc9d771a0651d70a8a80a,R,English,"Stephen King (book, Tony Gilroy (screenplay)","27,505",7.4,"24,361,867",Dolores Claiborne,http://ia.media-imdb.com/images/M/MV5BMjE4NDIwNzgwN15BMl5BanBnXkFtZTcwNzk3MDAzMQ@@._V1_SX300.jpg,Taylor Hackford,tt0109642,"Crime, Drama, Mystery",True,movie,132 min,1 win & 8 nominations.,"Kathy Bates, Jennifer Jason Leigh, Judy Parfitt, Christopher Plummer",24 Mar 1995,62,USA
56fbc9d771a0651d70a8a80b,R,English,"Allen Hughes (story, Albert Hughes (story, Michael Henry Brown (story, Michael Henry Brown (screenplay, Wallace Terry (story)","14,749",6.8,"24,200,000",Dead Presidents,http://ia.media-imdb.com/images/M/MV5BMzE0NTI0MTM5MV5BMl5BanBnXkFtZTcwMzYwMTYyMQ@@._V1_SX300.jpg,"Albert Hughes, Allen Hughes",tt0112819,"Action, Crime, Drama",True,movie,119 min,2 nominations.,"Larenz Tate, Keith David, Chris Tucker, Freddy Rodríguez",06 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a80c,R,English,Eric Bernt,"23,129",5.5,"24,048,000",Virtuosity,http://ia.media-imdb.com/images/M/MV5BMTIyNDkwNTc4MF5BMl5BanBnXkFtZTcwNTU2MDMyMQ@@._V1_SX300.jpg,Brett Leonard,tt0114857,"Action, Crime, Sci-Fi",True,movie,106 min,1 nomination.,"Denzel Washington, Kelly Lynch, Russell Crowe, Stephen Spinella",04 Aug 1995,39,USA
56fbc9d771a0651d70a8a80d,PG,English,"Mark Twain (novel, Stephen Sommers (screenplay, David Loughery (screenplay)","7,224",5.6,"23,735,802",Tom and Huck,http://ia.media-imdb.com/images/M/MV5BMTUxNDYzMDY1OV5BMl5BanBnXkFtZTcwNDA2MzYxMQ@@._V1_SX300.jpg,Peter Hewitt,tt0112302,"Adventure, Comedy, Drama",True,movie,97 min,1 win & 5 nominations.,"Jonathan Taylor Thomas, Brad Renfro, Eric Schweig, Charles Rocket",22 Dec 1995,N/A,USA
56fbc9d771a0651d70a8a80e,PG-13,English,"Whitney Otto (novel, Jane Anderson (screenplay)","8,258",6.2,"23,574,130",How to Make an American Quilt,http://ia.media-imdb.com/images/M/MV5BNzY3NTQ0NTM0NV5BMl5BanBnXkFtZTcwODkwMzgxMQ@@._V1_SX300.jpg,Jocelyn Moorhouse,tt0113347,"Comedy, Drama, Romance",True,movie,109 min,4 nominations.,"Kaelynn Craddick, Sara Craddick, Kate Capshaw, Adam Baldwin",06 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a80f,R,English,Don Roos,"9,447",6.4,"23,450,000",Boys on the Side,http://ia.media-imdb.com/images/M/MV5BMTQzNzg4NDk3OF5BMl5BanBnXkFtZTcwMjcwNTgxMQ@@._V1_SX300.jpg,Herbert Ross,tt0112571,"Comedy, Drama",True,movie,115 min,1 win & 2 nominations.,"Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore, Matthew McConaughey",03 Feb 1995,61,"USA, France"
56fbc9d771a0651d70a8a810,PG-13,English,"Andrew Davies (screenplay, Maeve Binchy (novel)","6,957",6.6,"23,397,365",Circle of Friends,http://ia.media-imdb.com/images/M/MV5BNTAwOTIwMjgxMV5BMl5BanBnXkFtZTcwNjQ0MDYyMQ@@._V1_SX300.jpg,Pat O'Connor,tt0112679,"Drama, Romance",True,movie,103 min,1 win.,"Chris O'Donnell, Minnie Driver, Geraldine O'Rawe, Saffron Burrows",07 Apr 1995,70,"Ireland, USA, UK"
56fbc9d771a0651d70a8a811,R,"English, Hungarian, Spanish, French",Christopher McQuarrie,"711,361",8.6,,The Usual Suspects,http://ia.media-imdb.com/images/M/MV5BMzI1MjI5MDQyOV5BMl5BanBnXkFtZTcwNzE4Mjg3NA@@._V1_SX300.jpg,Bryan Singer,tt0114814,"Crime, Drama, Mystery",True,movie,106 min,Won 2 Oscars. Another 31 wins & 15 nominations.,"Stephen Baldwin, Gabriel Byrne, Benicio Del Toro, Kevin Pollak",15 Sep 1995,77,"USA, Germany"
56fbc9d771a0651d70a8a812,R,English,"Joyce Maynard (book, Buck Henry (screenplay)","33,928",6.8,,To Die For,http://ia.media-imdb.com/images/M/MV5BOTQwODcwOTY1NV5BMl5BanBnXkFtZTcwNjIwOTc0NA@@._V1_SX300.jpg,Gus Van Sant,tt0114681,"Comedy, Crime, Drama",True,movie,106 min,Won 1 Golden Globe. Another 6 wins & 12 nominations.,"Nicole Kidman, Matt Dillon, Joaquin Phoenix, Casey Affleck",06 Oct 1995,86,"USA, UK, Canada"
56fbc9d771a0651d70a8a813,R,English,"Ethan Reiff, Cyrus Voris, Mark Bishop","16,263",6.7,"21,088,568",Tales from the Crypt: Demon Knight,http://ia.media-imdb.com/images/M/MV5BMTkzOTY2MDUzMV5BMl5BanBnXkFtZTcwNTIyOTgyMQ@@._V1_SX300.jpg,Ernest R. Dickerson,tt0114608,"Action, Horror, Thriller",True,movie,92 min,1 nomination.,"John Kassir, Billy Zane, William Sadler, Jada Pinkett Smith",13 Jan 1995,N/A,USA
56fbc9d771a0651d70a8a814,NC-17,English,Joe Eszterhas,"48,698",4.6,,Showgirls,http://ia.media-imdb.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_SX300.jpg,Paul Verhoeven,tt0114436,Drama,True,movie,128 min,10 wins & 10 nominations.,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer",22 Sep 1995,16,"France, USA"
56fbc9d771a0651d70a8a815,R,English,"Karen Elise Baldwin (story, Gene Quintano (screenplay)","24,978",5.7,"22,000,000",Sudden Death,http://ia.media-imdb.com/images/M/MV5BMTcwMTU2OTMxNV5BMl5BanBnXkFtZTcwMzg3MTYyMQ@@._V1_SX300.jpg,Peter Hyams,tt0114576,"Action, Crime, Thriller",True,movie,111 min,N/A,"Jean-Claude Van Damme, Powers Boothe, Raymond J. Barry, Whittni Wright",22 Dec 1995,N/A,USA
56fbc9d771a0651d70a8a816,R,English,"Eddie Murphy (story, Vernon Lynch (story, Charlie Murphy (story, Charlie Murphy (screenplay, Michael Lucker (screenplay, Chris Parker (screenplay)","16,856",4.5,"19,900,000",Vampire in Brooklyn,http://ia.media-imdb.com/images/M/MV5BMTI1MTQ3NzE0MV5BMl5BanBnXkFtZTcwNDAwNzIyMQ@@._V1_SX300.jpg,Wes Craven,tt0114825,"Comedy, Fantasy, Horror",True,movie,100 min,N/A,"Eddie Murphy, Angela Bassett, Allen Payne, Kadeem Hardison",27 Oct 1995,27,USA
56fbc9d771a0651d70a8a817,PG,English,Deborah Dean Davis,"14,602",5.7,"19,474,589",It Takes Two,http://ia.media-imdb.com/images/M/MV5BMTY3OTg1Nzk4OV5BMl5BanBnXkFtZTcwNDM3MTEyMQ@@._V1_SX300.jpg,Andy Tennant,tt0113442,"Comedy, Family, Romance",True,movie,101 min,1 win & 3 nominations.,"Kirstie Alley, Steve Guttenberg, Mary-Kate Olsen, Ashley Olsen",17 Nov 1995,45,USA
56fbc9d771a0651d70a8a818,R,"English, Japanese","William Gibson (screenplay, William Gibson (short story)","55,030",5.5,"19,076,000",Johnny Mnemonic,http://ia.media-imdb.com/images/M/MV5BMjg5ODYwNjU2Ml5BMl5BanBnXkFtZTcwOTAwNDI4OA@@._V1_SX300.jpg,Robert Longo,tt0113481,"Action, Crime, Sci-Fi",True,movie,96 min,2 wins & 3 nominations.,"Keanu Reeves, Dina Meyer, Ice-T, Takeshi Kitano",26 May 1995,N/A,"Canada, USA"
56fbc9d771a0651d70a8a819,R,"English, Spanish",Simon Moore,"67,440",6.4,"18,636,537",The Quick and the Dead,http://ia.media-imdb.com/images/M/MV5BMTcxNTA4MjQ4NF5BMl5BanBnXkFtZTcwMzM2OTkxMQ@@._V1_SX300.jpg,Sam Raimi,tt0114214,"Action, Thriller, Western",True,movie,107 min,1 nomination.,"Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio",10 Feb 1995,49,"Japan, USA"
56fbc9d771a0651d70a8a81a,PG,English,Holly Goldberg Sloan,"6,671",5.4,"17,725,500",The Big Green,http://ia.media-imdb.com/images/M/MV5BMTMwODc3MDk3Nl5BMl5BanBnXkFtZTcwMTE5NTUyMQ@@._V1_SX300.jpg,Holly Goldberg Sloan,tt0112499,"Comedy, Family, Sport",True,movie,100 min,N/A,"Steve Guttenberg, Olivia d'Abo, Jay O. Sanders, John Terry",29 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a81b,PG-13,English,"Chris Radant (short story, W.D. Richter (screenplay)","8,945",6.6,"17,518,220",Home for the Holidays,http://ia.media-imdb.com/images/M/MV5BMjExMTMyNzU4MV5BMl5BanBnXkFtZTcwMzIwMDkxMQ@@._V1_SX300.jpg,Jodie Foster,tt0113321,"Comedy, Drama, Romance",True,movie,103 min,2 nominations.,"Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning",03 Nov 1995,56,USA
56fbc9d771a0651d70a8a81c,R,English,Dan Gordon,"21,185",7.3,,Murder in the First,http://ia.media-imdb.com/images/M/MV5BMTY0NDU5NjA5MV5BMl5BanBnXkFtZTcwNTg1MzYyMQ@@._V1_SX300.jpg,Marc Rocco,tt0113870,"Drama, Thriller",True,movie,122 min,2 wins & 2 nominations.,"Christian Slater, Kevin Bacon, Gary Oldman, Embeth Davidtz",20 Jan 1995,N/A,"USA, France"
56fbc9d771a0651d70a8a81d,PG-13,English,"Barbara Williams (story, Samantha Adams (story, Neil Tolkin (screenplay, Barbara Williams (screenplay, Samantha Adams (screenplay)","6,111",4.0,"17,014,653",Jury Duty,http://ia.media-imdb.com/images/M/MV5BMTI4NTcyNjU1NF5BMl5BanBnXkFtZTcwNjk4MzQyMQ@@._V1_SX300.jpg,John Fortenberry,tt0113500,Comedy,True,movie,88 min,1 win & 1 nomination.,"Pauly Shore, Tia Carrere, Stanley Tucci, Brian Doyle-Murray",12 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a81e,R,English,"Walter Mosley (book, Carl Franklin (screenplay)","12,879",6.7,"16,030,096",Devil in a Blue Dress,http://ia.media-imdb.com/images/M/MV5BMTQyNTA0ODIzOV5BMl5BanBnXkFtZTcwMzg2ODUxMQ@@._V1_SX300.jpg,Carl Franklin,tt0112857,"Crime, Drama, Mystery",True,movie,102 min,3 wins & 13 nominations.,"Denzel Washington, Tom Sizemore, Jennifer Beals, Don Cheadle",29 Sep 1995,78,USA
56fbc9d771a0651d70a8a81f,R,English,Gregory Widen,"23,895",6.6,"16,115,878",The Prophecy,http://ia.media-imdb.com/images/M/MV5BMTI1NDczMzk4OF5BMl5BanBnXkFtZTYwMzE1MTM5._V1_SX300.jpg,Gregory Widen,tt0114194,"Action, Fantasy, Horror",True,movie,98 min,2 nominations.,"Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz",01 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a820,PG-13,English,Paula Milne,"5,217",5.2,"15,453,274",Mad Love,http://ia.media-imdb.com/images/M/MV5BNDE0NTQ1NjQzM15BMl5BanBnXkFtZTYwNDI4MDU5._V1_SX300.jpg,Antonia Bird,tt0113729,"Drama, Romance",True,movie,93 min,N/A,"Chris O'Donnell, Drew Barrymore, Matthew Lillard, Richard Chaim",26 May 1995,N/A,USA
56fbc9d771a0651d70a8a821,R,English,"Debra Hill (characters, John Carpenter (characters, Daniel Farrands","20,186",4.9,"15,126,948",Halloween: The Curse of Michael Myers,http://ia.media-imdb.com/images/M/MV5BMTQ4MTQ4ODU0MF5BMl5BanBnXkFtZTcwOTAzNDMyMQ@@._V1_SX300.jpg,Joe Chappelle,tt0113253,"Horror, Thriller",True,movie,87 min,1 win & 1 nomination.,"Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan",29 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a822,R,English,"Eleazar Lipsky (story, Ben Hecht, Charles Lederer, Richard Price (screenplay)","13,951",5.9,"14,942,422",Kiss of Death,http://ia.media-imdb.com/images/M/MV5BOTY2MTMyMjM0OV5BMl5BanBnXkFtZTcwNzQ0OTUyMQ@@._V1_SX300.jpg,Barbet Schroeder,tt0113552,"Action, Crime, Thriller",True,movie,101 min,1 nomination.,"David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt",21 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a823,R,English,"Clive Barker (story, Rand Ravich (screenplay, Mark Kruger (screenplay)","7,270",5.2,,Candyman: Farewell to the Flesh,http://ia.media-imdb.com/images/M/MV5BMTgyNzIwOTkwN15BMl5BanBnXkFtZTYwNzIzNTE5._V1_SX300.jpg,Bill Condon,tt0112625,Horror,True,movie,93 min,N/A,"Tony Todd, Kelly Rowan, William O'Leary, Bill Nunn",17 Mar 1995,N/A,"USA, UK"
56fbc9d771a0651d70a8a824,R,"English, Mandarin, Russian","Stephen J. Rivele, Christopher Wilkinson, Oliver Stone","23,508",7.1,"13,560,960",Nixon,http://ia.media-imdb.com/images/M/MV5BMTQ4ODUxNTU2OV5BMl5BanBnXkFtZTcwOTIwODMyMQ@@._V1_SX300.jpg,Oliver Stone,tt0113987,"Biography, Drama, History",True,movie,192 min,Nominated for 4 Oscars. Another 9 wins & 13 nominations.,"Anthony Hopkins, Joan Allen, Powers Boothe, Ed Harris",05 Jan 1996,66,USA
56fbc9d771a0651d70a8a825,PG,English,"Michael Part, Robert L. Levy","4,359",4.8,"13,406,717",A Kid in King Arthur's Court,http://ia.media-imdb.com/images/M/MV5BMTUyODY0Nzk2NF5BMl5BanBnXkFtZTcwNjQwMTMyMQ@@._V1_SX300.jpg,Michael Gottlieb,tt0113538,"Adventure, Comedy, Family",True,movie,89 min,1 nomination.,"Thomas Ian Nicholas, Joss Ackland, Art Malik, Paloma Baeza",11 Aug 1995,N/A,"USA, Hungary, UK"
56fbc9d771a0651d70a8a826,R,English,"Clive Barker (story, Clive Barker (screenplay)","10,856",6.0,"13,293,081",Lord of Illusions,http://ia.media-imdb.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_SX300.jpg,Clive Barker,tt0113690,"Horror, Mystery, Thriller",True,movie,109 min,2 wins & 1 nomination.,"Scott Bakula, Kevin J. O'Connor, Joseph Latimore, Sheila Tousey",25 Aug 1995,N/A,USA
56fbc9d771a0651d70a8a827,R,English,"Richard Price (book, Richard Price (screenplay, Spike Lee (screenplay)","16,290",6.9,"13,040,603",Clockers,http://ia.media-imdb.com/images/M/MV5BMTgxMzAzNTM5Ml5BMl5BanBnXkFtZTcwNzcxMjAwMQ@@._V1_SX300.jpg,Spike Lee,tt0112688,"Crime, Drama, Mystery",True,movie,128 min,6 nominations.,"Harvey Keitel, John Turturro, Delroy Lindo, Mekhi Phifer",13 Sep 1995,71,USA
56fbc9d771a0651d70a8a828,R,English,"Dean R. Koontz (novel, Andrew Kevin Walker (screenplay, Neal Jimenez (screenplay)","4,994",5.3,"12,201,255",Hideaway,http://ia.media-imdb.com/images/M/MV5BMjE0MTY4MDMzMl5BMl5BanBnXkFtZTcwMDU4MzkxMQ@@._V1_SX300.jpg,Brett Leonard,tt0113303,"Fantasy, Horror, Thriller",True,movie,106 min,1 nomination.,"Jeff Goldblum, Christine Lahti, Alicia Silverstone, Jeremy Sisto",03 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a829,PG,English,"Max Apple (short story, Max Apple (story, Max Apple (screenplay, Stephen Metcalfe (screenplay)","1,418",6.5,"12,100,000",Roommates,http://ia.media-imdb.com/images/M/MV5BMTQyNjMzMTkzN15BMl5BanBnXkFtZTcwOTY4NzkyMQ@@._V1_SX300.jpg,Peter Yates,tt0114296,"Comedy, Drama",True,movie,108 min,Nominated for 1 Oscar. Another 1 nomination.,"Peter Falk, D.B. Sweeney, Julianne Moore, Ellen Burstyn",03 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a82a,PG-13,English,"Gary David Goldberg, Brad Hall","4,017",6.1,"12,100,000",Bye Bye Love,http://ia.media-imdb.com/images/M/MV5BMTQ1NDIyMDkzM15BMl5BanBnXkFtZTcwNzcwODcyMQ@@._V1_SX300.jpg,Sam Weisman,tt0112606,Comedy,True,movie,106 min,1 nomination.,"Matthew Modine, Randy Quaid, Paul Reiser, Janeane Garofalo",17 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a82b,R,English,"Rusty Cundieff, Darin Scott","4,424",6.1,"11,797,927",Tales from the Hood,http://ia.media-imdb.com/images/M/MV5BMTk2NzE4NDA2MV5BMl5BanBnXkFtZTYwMzc4OTE5._V1_SX300.jpg,Rusty Cundieff,tt0114609,"Horror, Thriller",True,movie,98 min,N/A,"Clarence Williams III, Joe Torry, De'aundre Bonds, Samuel Monroe Jr.",24 May 1995,N/A,USA
56fbc9d771a0651d70a8a82c,PG,English,Phillip Borsos,"1,948",6.4,"11,642,946",Far from Home: The Adventures of Yellow Dog,http://ia.media-imdb.com/images/M/MV5BMjE3MTg2NDU0Ml5BMl5BanBnXkFtZTYwODM0NDk5._V1_SX300.jpg,Phillip Borsos,tt0113028,"Adventure, Family",True,movie,81 min,3 nominations.,"Mimi Rogers, Bruce Davison, Jesse Bradford, Tom Bower",13 Jan 1995,N/A,USA
56fbc9d771a0651d70a8a82d,G,English,"Cliff Ruby (screenplay, Elana Lesser (screenplay, David Steven Cohen (screenplay, Roger S.H. Schulman (screenplay)","29,277",7.1,"11,268,750",Balto,http://ia.media-imdb.com/images/M/MV5BMjA4MDQ0Nzc3N15BMl5BanBnXkFtZTYwMTkzODk4._V1_SX300.jpg,Simon Wells,tt0112453,"Animation, Adventure, Drama",True,movie,78 min,5 nominations.,"Kevin Bacon, Bob Hoskins, Bridget Fonda, Jim Cummings",22 Dec 1995,N/A,USA
56fbc9d771a0651d70a8a82e,R,English,"Gregory Nava, Anna Thomas","2,972",7.3,"11,079,373",My Family,http://ia.media-imdb.com/images/M/MV5BMTg5OTM1Mzg4NV5BMl5BanBnXkFtZTgwMzY2NjQzMTE@._V1_SX300.jpg,Gregory Nava,tt0113896,Drama,True,movie,128 min,Nominated for 1 Oscar. Another 3 wins & 4 nominations.,"Edward James Olmos, Rafael Cortes, Ivette Reina, Amelia Zapata",03 May 1995,N/A,USA
56fbc9d771a0651d70a8a82f,PG,English,"Ifor David Monger (story, Christopher Monger","13,276",6.6,,The Englishman Who Went Up a Hill But Came Down a Mountain,http://ia.media-imdb.com/images/M/MV5BMTc3NjQ4Nzc3NF5BMl5BanBnXkFtZTcwNjg1NzUxMQ@@._V1_SX300.jpg,Christopher Monger,tt0112966,"Comedy, Drama",True,movie,99 min,1 win & 1 nomination.,"Hugh Grant, Tara Fitzgerald, Colm Meaney, Ian McNeice",12 May 1995,N/A,UK
56fbc9d771a0651d70a8a830,PG-13,"English, German","Mel Brooks (screenplay, Rudy De Luca (screenplay, Steve Haberman (screenplay, Rudy De Luca (story, Steve Haberman (story, Bram Stoker (characters)","29,321",5.8,,Dracula: Dead and Loving It,http://ia.media-imdb.com/images/M/MV5BMTc3MjI0NjA0Nl5BMl5BanBnXkFtZTcwNDYwODUyMQ@@._V1_SX300.jpg,Mel Brooks,tt0112896,"Comedy, Fantasy, Horror",True,movie,88 min,N/A,"Leslie Nielsen, Peter MacNicol, Steven Weber, Amy Yasbeck",22 Dec 1995,N/A,"USA, France"
56fbc9d771a0651d70a8a831,R,English,Edward Burns,"6,260",6.6,"10,246,600",The Brothers McMullen,http://ia.media-imdb.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1_SX300.jpg,Edward Burns,tt0112585,"Comedy, Drama, Romance",True,movie,98 min,4 wins & 1 nomination.,"Shari Albert, Maxine Bahns, Catharine Bolz, Connie Britton",09 Aug 1995,73,USA
56fbc9d771a0651d70a8a832,R,English,"Nathaniel Hawthorne (novel, Douglas Day Stewart (screenplay)","11,832",5.1,"10,400,000",The Scarlet Letter,http://ia.media-imdb.com/images/M/MV5BMTk4MTg0NzMxMV5BMl5BanBnXkFtZTcwMDc4ODUyMQ@@._V1_SX300.jpg,Roland Joffé,tt0114345,"Drama, Romance",True,movie,135 min,1 win & 10 nominations.,"Demi Moore, Gary Oldman, Robert Duvall, Lisa Andoh",13 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a833,PG-13,English,"Michael Frost Beckner (story, James Gorman (story, Bruce A. Evans (story, Raynold Gideon (story, Robert King (screenplay, Marc Norman (screenplay)","20,522",5.6,"11,000,000",Cutthroat Island,http://ia.media-imdb.com/images/M/MV5BMTYyNjc2MjY2MV5BMl5BanBnXkFtZTcwNjU3NjM0MQ@@._V1_SX300.jpg,Renny Harlin,tt0112760,"Action, Adventure, Comedy",True,movie,124 min,1 nomination.,"Geena Davis, Matthew Modine, Frank Langella, Maury Chaykin",22 Dec 1995,N/A,"USA, France, Italy, Germany"
